Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev,WHIP,KPercent,BBPercent,BABIP
20170602,TBA,AL,57,SEA,AL,56,4,12,51,SEA03,27933,36,9,1,0,3,4,0,0,0,3,0,11,0,0,0,0,8,4,7,7,1,0,24,9,1,0,0,0,35,11,3,0,2,12,0,1,0,5,0,6,0,0,0,0,5,3,4,4,0,0,27,5,0,0,0,0,bergc001,odorj001,,odorj001,bergc001,57,Jun 2,@,SEA,"L,4-12",8.0,11,12,7,5,5,6,2,0,3.89,41,173,108,0,0,0,0,35,3,0,0,0,1,1,0,4,Pat Hoberg,"J.Odorizzi (5-26-L), R.Garton (4), D.Farquhar (2), R.Stanek (3)",,0.25,0.3142857142857143,0.3076923076923077,0.3902439024390244,0.5277777777777778,0.5714285714285714,0.8354700854700855,0.9616724738675958,0.0,1.0,2.0,0.14634146341463414,0.12195121951219512,0.32142857142857145
20170603,TBA,AL,58,SEA,AL,57,2,9,51,SEA03,26995,32,6,0,0,2,2,0,0,0,1,0,10,0,0,0,0,4,3,9,9,0,0,24,10,0,0,2,0,36,16,2,0,2,9,0,0,0,2,0,7,1,0,2,0,5,5,2,2,1,0,27,8,0,0,1,0,gavis001,cobba001,,cobba001,gavis001,58,Jun 3,@,SEA,"L,2-9",8.0,16,9,9,0,2,7,2,0,3.99,38,135,89,0,0,1,0,36,2,0,0,0,0,0,2,3,Chris Segal,"A.Cobb (5-4-L), C.Whitley (3), T.Hunter (3)",,0.1875,0.4444444444444444,0.21212121212121213,0.47368421052631576,0.375,0.6666666666666666,0.5871212121212122,1.1403508771929824,0.0,0.0,2.25,0.18421052631578946,0.05263157894736842,0.5185185185185185
20170604,TBA,AL,59,SEA,AL,58,1,7,51,SEA03,28579,31,4,0,1,0,1,0,0,0,1,0,9,0,0,0,0,4,4,7,7,2,0,24,8,0,0,1,0,34,11,1,0,1,6,0,0,0,2,0,8,1,0,1,0,5,1,1,1,0,0,27,3,0,0,0,0,miraa002,ramie004,,ramie004,miraa002,59,Jun 4,@,SEA,"L,1-7",8.0,11,7,7,0,2,8,1,0,4.04,36,157,105,0,0,1,0,34,1,0,0,0,0,0,1,4,Lance Barksdale,"E.Ramirez (5-38-L), A.Pruitt (3), J.Alvarado (5), D.Farquhar (1)",,0.12903225806451613,0.3235294117647059,0.15625,0.3611111111111111,0.1935483870967742,0.4411764705882353,0.3497983870967742,0.8022875816993464,0.0,0.0,1.625,0.2222222222222222,0.05555555555555555,0.4
20170606,CHA,AL,56,TBA,AL,60,4,2,54,STP01,14590,33,8,1,0,3,4,0,0,1,2,0,15,1,2,0,0,5,6,2,2,1,0,27,6,2,1,1,0,32,6,1,0,0,2,0,1,0,7,3,9,1,0,1,0,11,3,3,3,0,0,27,2,1,1,2,0,beckc002,archc001,robed002,quinj001,archc001,60,Jun 6,1,CHW,"L,2-4",9.0,8,4,3,1,2,15,3,1,4.03,36,147,93,0,0,1,2,33,1,0,0,0,0,0,0,3,Todd Tichenor,"C.Archer (5-70-L), T.Hunter (2), R.Garton (3)",,0.24242424242424243,0.1875,0.3055555555555556,0.325,0.5454545454545454,0.21875,0.851010101010101,0.54375,0.0,0.0,1.1111111111111112,0.4166666666666667,0.05555555555555555,0.3333333333333333
20170607,CHA,AL,57,TBA,AL,61,1,3,51,STP01,9313,30,4,1,0,0,1,0,0,0,2,0,8,1,1,0,0,4,3,2,2,0,0,24,6,2,0,1,0,31,6,2,0,0,2,0,0,1,3,2,9,4,0,1,0,8,4,1,1,0,0,27,9,0,0,0,0,farij001,pelfm001,coloa001,pelfm001,farij001,61,Jun 7,1,CHW,"W,3-1",9.0,4,1,1,0,2,8,0,0,3.98,32,129,85,1,0,1,1,30,1,0,0,0,0,0,0,4,Bill Miller,"J.Faria (99-66-W), T.Hunter (0-H), J.Alvarado (2-H), A.Colome (6-Sv)",,0.13333333333333333,0.1935483870967742,0.1875,0.2857142857142857,0.16666666666666666,0.25806451612903225,0.35416666666666663,0.543778801843318,1.0,0.0,0.6666666666666666,0.25,0.0625,0.18181818181818182
20170608,CHA,AL,58,TBA,AL,62,5,7,51,STP01,8971,38,12,2,0,2,5,0,0,0,1,0,10,3,0,0,0,7,3,7,7,1,0,24,13,0,0,1,0,32,10,1,0,4,7,0,0,0,4,0,5,2,0,1,0,5,4,5,5,0,0,27,11,1,1,0,0,odorj001,holld003,coloa001,holld003,odorj001,62,Jun 8,1,CHW,"W,7-5",9.0,12,5,5,0,1,10,2,0,3.99,39,155,96,2,0,3,0,38,2,0,0,0,0,0,0,4,Adam Hamari,"J.Odorizzi (5-53-W), T.Hunter (0-H), R.Stanek (5-H), A.Colome (0-Sv)",,0.3157894736842105,0.3125,0.3333333333333333,0.3888888888888889,0.5263157894736842,0.71875,0.8596491228070176,1.1076388888888888,1.0,1.0,1.4444444444444444,0.2564102564102564,0.02564102564102564,0.38461538461538464
20170609,OAK,AL,60,TBA,AL,63,4,13,51,STP01,13153,33,6,3,0,1,3,0,0,1,4,0,10,0,0,1,0,7,2,13,13,1,0,24,9,0,0,0,0,39,15,1,2,5,13,0,0,0,2,0,6,4,0,0,0,4,3,4,4,1,0,27,3,0,0,1,0,cobba001,triga001,,triga001,cobba001,63,Jun 9,1,OAK,"W,13-4",9.0,6,4,4,0,4,10,1,1,3.99,38,161,103,0,0,0,0,33,3,0,0,0,0,0,1,3,Jeff Nelson,"A.Cobb (5-64-W), R.Garton (2), D.Farquhar (4)",,0.18181818181818182,0.38461538461538464,0.2894736842105263,0.4146341463414634,0.36363636363636365,0.8974358974358975,0.65311004784689,1.312070043777361,1.0,1.0,1.1111111111111112,0.2631578947368421,0.10526315789473684,0.22727272727272727
20170610,OAK,AL,61,TBA,AL,64,5,6,57,STP01,0,45,16,4,0,0,5,0,0,1,2,0,8,0,0,2,0,13,5,3,3,1,0,27,8,2,0,1,0,37,11,3,0,0,5,0,0,0,2,0,15,1,0,0,0,6,7,5,5,0,0,30,8,2,0,3,0,pruia001,hendl001,,grays001,ramie004,64,1,1,OAK,"W,6-5",10.0,16,5,5,0,2,8,0,1,4.0,48,171,116,6,1,0,0,45,4,0,0,0,0,2,2,7,Laz Diaz,"E.Ramirez (5-41), C.Whitley (6), J.Alvarado (2-H), T.Hunter (1-H), D.Farquhar (0-H), A.Colome (1-BSv), A.Pruitt (5-W)",,0.35555555555555557,0.2972972972972973,0.3958333333333333,0.3333333333333333,0.4444444444444444,0.3783783783783784,0.8402777777777777,0.7117117117117118,1.0,1.0,1.8,0.16666666666666666,0.041666666666666664,0.43243243243243246
20170610,OAK,AL,62,TBA,AL,65,7,2,54,STP01,17775,42,16,0,0,3,7,0,1,0,1,0,13,1,0,0,0,10,3,2,2,1,0,27,9,0,0,1,0,31,6,1,0,1,2,0,0,1,2,0,8,0,1,1,0,5,5,7,7,0,0,27,2,0,0,0,0,manas001,hu--c002,,manas001,andrm001,65,1,1,OAK,"L,2-7",9.0,16,7,7,0,1,13,3,0,4.05,44,167,116,0,0,1,0,42,0,0,0,0,1,0,0,5,Doug Eddings,"M.Andriese (10-44), C.Hu (10-L), J.Alvarado (-1), R.Stanek (1), D.Farquhar (-1)",,0.38095238095238093,0.1935483870967742,0.38636363636363635,0.2647058823529412,0.5952380952380952,0.3225806451612903,0.9816017316017316,0.5872865275142315,0.0,1.0,1.8888888888888888,0.29545454545454547,0.022727272727272728,0.48148148148148145
20170611,OAK,AL,63,TBA,AL,66,4,5,51,STP01,13640,36,10,1,1,0,4,0,0,0,4,0,10,1,0,0,0,9,4,4,4,0,0,24,14,1,0,1,0,32,11,4,0,1,5,0,1,0,2,0,8,0,1,1,0,6,4,4,4,0,0,27,6,1,0,0,0,whitc001,could001,coloa001,hahnj001,archc001,66,Jun 11,1,OAK,"W,5-4",9.0,10,4,4,0,4,10,0,0,4.05,40,162,110,2,0,1,0,36,1,1,0,0,0,0,0,4,Cory Blaser,"C.Archer (4-47), C.Whitley (0-W), J.Diaz (19-H), A.Colome (0-Sv)",,0.2777777777777778,0.34375,0.35,0.37142857142857144,0.3611111111111111,0.5625,0.711111111111111,0.9339285714285714,1.0,0.0,1.5555555555555556,0.25,0.1,0.38461538461538464
20170613,TBA,AL,67,TOR,AL,64,8,1,54,TOR02,39404,39,16,2,0,3,8,0,1,0,2,0,9,0,1,2,0,7,2,1,1,0,0,27,9,1,0,1,0,35,8,1,0,0,1,0,0,0,2,0,10,0,0,1,0,9,5,8,8,0,0,27,11,0,0,2,0,farij001,estrm001,,farij001,estrm001,67,Jun 13,@,TOR,"W,8-1",9.0,8,1,1,0,2,10,0,0,4.0,37,139,87,1,0,0,0,35,1,0,0,0,0,1,1,2,Ryan Blakney,"J.Faria (5-64-W), A.Pruitt (2)",,0.41025641025641024,0.22857142857142856,0.42857142857142855,0.2702702702702703,0.6923076923076923,0.2571428571428571,1.120879120879121,0.5274131274131274,1.0,1.0,1.1111111111111112,0.2702702702702703,0.05405405405405406,0.32
20170614,TBA,AL,68,TOR,AL,65,6,7,51,TOR02,37734,34,8,1,1,1,6,0,2,0,3,0,11,2,0,0,0,6,3,5,5,1,0,24,6,2,0,0,0,33,10,1,0,2,6,2,0,0,4,1,7,2,0,0,0,8,3,5,5,0,0,27,8,1,0,0,0,smitj002,alvaj004,osunr001,odorj001,lirif001,68,Jun 14,@,TOR,"L,6-7",8.0,10,7,5,2,4,7,2,0,4.02,39,146,90,0,0,2,0,33,1,0,1,2,0,1,0,3,Ron Kulpa,"J.Odorizzi (5-38), C.Whitley (2), J.Alvarado (3-L)",,0.23529411764705882,0.30303030303030304,0.28205128205128205,0.3783783783783784,0.4117647058823529,0.5151515151515151,0.693815987933635,0.8935298935298935,0.0,1.0,1.75,0.1794871794871795,0.10256410256410256,0.3333333333333333
20170615,TBA,AL,69,DET,AL,65,3,5,52,DET05,24056,34,9,2,0,1,3,0,0,0,5,0,8,0,0,2,0,9,3,4,4,0,0,25,12,2,0,2,0,36,11,4,0,1,4,0,0,1,2,0,4,1,0,2,0,9,3,3,3,0,0,27,10,0,0,2,0,wilsj004,huntt002,,cobba001,verlj001,69,Jun 15,@,DET,"L,3-5",8.1,11,5,4,1,2,4,1,1,4.03,39,155,100,1,1,1,0,36,4,0,0,0,0,2,2,3,Ben May,"A.Cobb (5-49), J.Diaz (3), T.Hunter (4-L)",,0.2647058823529412,0.3055555555555556,0.358974358974359,0.358974358974359,0.4117647058823529,0.5,0.7707390648567118,0.858974358974359,0.0,0.0,1.6049382716049383,0.10256410256410256,0.05128205128205128,0.3225806451612903
20170616,TBA,AL,70,DET,AL,66,4,13,51,DET05,29674,32,9,0,3,0,4,0,1,0,2,0,9,0,2,1,0,4,4,10,10,0,0,24,7,1,0,0,0,37,13,4,1,2,11,0,1,0,3,1,6,0,0,0,0,4,3,4,4,0,0,27,10,1,0,3,0,norrd002,ramie004,,ramie004,norrd002,70,Jun 16,@,DET,"L,4-13",8.0,13,13,10,3,3,6,2,0,4.12,41,141,94,2,2,0,0,37,4,1,1,0,1,1,0,4,Ed Hickox,"E.Ramirez (5-10-L), A.Pruitt (2), J.Alvarado (1), D.Farquhar (5)",,0.28125,0.35135135135135137,0.3142857142857143,0.3902439024390244,0.46875,0.6756756756756757,0.7830357142857143,1.0659195781147002,0.0,0.0,2.0,0.14634146341463414,0.07317073170731707,0.36666666666666664
20170617,TBA,AL,71,DET,AL,67,3,2,54,DET05,33478,32,8,1,0,0,3,0,0,0,4,0,6,0,1,2,0,6,3,2,2,2,0,27,10,2,0,0,0,35,8,2,0,1,2,1,0,0,2,0,11,1,0,0,0,9,4,3,3,0,0,27,13,0,0,2,0,archc001,fulmm001,coloa001,archc001,fulmm001,71,Jun 17,@,DET,"W,3-2",9.0,8,2,2,0,2,11,1,0,4.09,38,149,95,1,0,1,0,35,2,0,0,1,0,1,0,3,Jerry Meals,"C.Archer (5-59-W), J.Diaz (1-H), A.Colome (5-Sv)",,0.25,0.22857142857142856,0.3333333333333333,0.2702702702702703,0.28125,0.37142857142857144,0.6145833333333333,0.6416988416988417,1.0,0.0,1.1111111111111112,0.2894736842105263,0.05263157894736842,0.30434782608695654
20170618,TBA,AL,72,DET,AL,68,9,1,54,DET05,36442,37,10,0,0,5,9,0,0,1,2,0,8,2,0,0,0,4,3,1,1,0,0,27,5,0,0,1,0,32,6,0,0,0,1,0,0,0,2,0,12,0,0,1,0,6,4,9,9,0,0,27,7,0,0,0,0,farij001,farmb001,,farij001,farmb001,72,Jun 18,@,DET,"W,9-1",9.0,6,1,1,0,2,12,0,0,4.05,34,141,91,0,0,0,0,32,0,0,0,0,0,0,1,3,Chris Conroy,"J.Faria (4-69-W), C.Whitley (3), T.Hunter (2)",,0.2702702702702703,0.1875,0.325,0.23529411764705882,0.6756756756756757,0.1875,1.0006756756756756,0.4227941176470588,1.0,1.0,0.8888888888888888,0.35294117647058826,0.058823529411764705,0.3
20170619,CIN,NL,69,TBA,AL,73,7,3,54,STP01,17117,35,9,2,0,2,6,0,0,2,6,1,6,0,1,0,0,9,3,3,3,0,0,27,9,1,0,1,0,33,7,0,0,2,3,0,0,1,1,0,10,0,1,1,0,5,3,7,7,2,0,27,3,0,0,0,0,lorem002,alvaj004,,felds001,odorj001,73,Jun 19,1,CIN,"L,3-7",9.0,9,7,7,0,6,6,2,2,4.09,43,164,97,2,2,0,1,35,2,0,1,0,0,0,0,3,Tom Hallion,"J.Odorizzi (4-56), J.Alvarado (2-L), D.Farquhar (2)",,0.2571428571428571,0.21212121212121213,0.3953488372093023,0.2571428571428571,0.4857142857142857,0.3939393939393939,0.881063122923588,0.651082251082251,0.0,1.0,1.6666666666666667,0.13953488372093023,0.13953488372093023,0.25925925925925924
20170620,CIN,NL,70,TBA,AL,74,5,6,51,STP01,13375,40,13,3,2,1,5,0,0,0,2,0,10,2,0,0,0,10,4,6,6,0,0,24,8,0,0,0,0,31,8,3,0,2,6,0,0,0,5,0,9,1,1,0,0,6,3,5,5,0,0,27,9,0,1,0,0,cobba001,garra001,coloa001,garra001,cobba001,74,Jun 20,1,CIN,"W,6-5",9.0,13,5,5,0,2,10,1,0,4.1,42,153,102,0,0,2,0,40,3,2,0,0,0,0,0,3,Phil Cuzzi,"A.Cobb (4-57-W), T.Hunter (1), A.Colome (2-Sv)",,0.325,0.25806451612903225,0.35714285714285715,0.3611111111111111,0.575,0.5483870967741935,0.9321428571428572,0.9094982078853047,1.0,0.0,1.6666666666666667,0.23809523809523808,0.047619047619047616,0.41379310344827586
20170621,CIN,NL,71,TBA,AL,75,3,8,51,STP01,19619,32,5,2,0,1,3,0,0,0,6,0,12,1,0,0,0,8,5,8,8,0,0,24,5,0,0,0,0,35,14,2,0,2,8,0,0,0,4,0,8,1,0,0,0,7,5,3,3,0,0,27,12,1,0,0,0,ramie004,adlet001,whitc001,adlet001,ramie004,75,Jun 21,1,CIN,"W,8-3",9.0,5,3,3,0,6,12,1,0,4.08,38,154,96,8,1,1,0,32,2,0,0,0,0,1,0,5,Vic Carapazza,"E.Ramirez (4-59-W), J.Diaz (3-H), J.Alvarado (1-H), T.Hunter (0), C.Whitley (2-Sv)",,0.15625,0.4,0.2894736842105263,0.46153846153846156,0.3125,0.6285714285714286,0.6019736842105263,1.0901098901098902,1.0,1.0,1.2222222222222223,0.3157894736842105,0.15789473684210525,0.21052631578947367
20170623,BAL,AL,73,TBA,AL,76,5,15,51,STP01,18929,36,10,2,0,0,4,0,0,0,2,0,5,0,0,2,0,6,4,12,12,0,0,24,6,2,2,0,0,35,11,2,1,3,14,0,2,1,8,0,5,0,0,0,0,7,2,4,4,0,0,27,7,1,0,2,0,archc001,jimeu001,pruia001,jimeu001,archc001,76,Jun 23,1,BAL,"W,15-5",9.0,10,5,4,1,2,5,0,0,4.08,38,127,82,0,0,0,0,36,2,0,0,0,0,1,2,2,Paul Nauert,"C.Archer (5-42-W), A.Pruitt (6-Sv)",,0.2777777777777778,0.3142857142857143,0.3157894736842105,0.43478260869565216,0.3333333333333333,0.6857142857142857,0.6491228070175439,1.1204968944099378,1.0,1.0,1.3333333333333333,0.13157894736842105,0.05263157894736842,0.3225806451612903
20170624,BAL,AL,74,TBA,AL,77,8,3,54,STP01,23902,37,11,1,0,3,8,1,1,2,3,0,10,0,0,0,0,9,3,3,3,0,0,27,13,0,0,3,0,30,7,0,0,2,3,0,0,0,5,0,9,0,0,3,0,5,4,8,8,1,0,27,4,1,0,0,0,bundd001,alvaj004,,bundd001,farij001,77,Jun 24,1,BAL,"L,3-8",9.0,11,8,8,0,3,10,3,2,4.13,44,166,111,1,1,0,0,37,1,0,0,1,1,1,0,4,Carlos Torres,"J.Faria (5-56), J.Alvarado (2-L), J.Diaz (2), D.Farquhar (4)",,0.2972972972972973,0.23333333333333334,0.37209302325581395,0.34285714285714286,0.5675675675675675,0.43333333333333335,0.9396605908233815,0.7761904761904762,0.0,1.0,1.5555555555555556,0.22727272727272727,0.06818181818181818,0.32
20170625,BAL,AL,75,TBA,AL,78,8,5,54,STP01,15943,34,10,2,0,3,8,1,1,2,3,2,9,0,0,1,0,6,5,4,4,2,0,27,8,1,0,2,0,35,13,1,0,1,5,1,1,0,3,0,10,0,1,2,0,8,4,8,8,0,0,27,9,0,0,1,0,bracb001,coloa001,,tillc001,odorj001,78,Jun 25,1,BAL,"L,5-8",9.0,10,8,8,0,3,9,3,2,4.18,41,147,93,0,0,0,0,34,2,0,2,1,1,0,1,4,Clint Fagan,"J.Odorizzi (5-42), T.Hunter (3-H), C.Whitley (3-BSv), A.Colome (4-L)",,0.29411764705882354,0.37142857142857144,0.375,0.41025641025641024,0.6176470588235294,0.4857142857142857,0.9926470588235294,0.8959706959706959,0.0,0.0,1.4444444444444444,0.21951219512195122,0.07317073170731707,0.30434782608695654
20170627,TBA,AL,79,PIT,NL,77,4,2,60,PIT08,20424,34,7,1,0,0,3,0,1,0,1,0,10,0,1,2,1,3,3,2,2,0,0,30,6,0,0,1,0,33,4,2,0,0,2,0,0,1,3,2,5,0,0,1,0,5,4,3,3,1,0,30,11,3,0,2,0,coloa001,rivef001,huntt002,cobba001,willt002,79,Jun 27,@,PIT,"W,4-2",10.0,4,2,2,0,3,5,0,1,4.15,37,132,85,0,0,0,0,33,2,0,2,0,0,0,1,3,Ramon De Jesus,"A.Cobb (6-81), A.Colome (1-BW), T.Hunter (1-Sv)",,0.20588235294117646,0.12121212121212122,0.2222222222222222,0.21621621621621623,0.23529411764705882,0.18181818181818182,0.45751633986928103,0.39803439803439805,1.0,0.0,0.7,0.13513513513513514,0.08108108108108109,0.14285714285714285
20170628,TBA,AL,80,PIT,NL,78,2,6,51,PIT08,21582,35,10,4,0,0,2,0,1,1,3,0,4,0,0,1,0,11,4,6,6,1,0,24,10,1,0,1,0,28,6,2,0,1,5,1,0,0,5,0,9,0,0,1,0,4,5,2,2,0,0,27,12,0,0,1,0,novai001,snelb001,,snelb001,novai001,80,Jun 28,@,PIT,"L,2-6",8.0,6,6,6,0,5,9,1,0,4.18,34,143,88,0,0,0,0,28,2,0,0,1,0,0,1,4,John Tumpane,"B.Snell (45-36-L), D.Farquhar (3), J.Diaz (3), E.Ramirez (6)",,0.2857142857142857,0.21428571428571427,0.35,0.3333333333333333,0.4,0.39285714285714285,0.75,0.7261904761904762,0.0,1.0,1.375,0.2647058823529412,0.14705882352941177,0.2777777777777778
20170629,TBA,AL,81,PIT,NL,79,0,4,51,PIT08,22595,34,8,2,0,0,0,0,0,1,2,0,8,1,0,1,0,10,3,4,4,0,0,24,10,0,0,1,0,32,10,1,0,2,4,0,0,2,1,0,6,1,1,1,0,7,4,0,0,0,0,27,7,0,1,1,0,tailj001,archc001,,archc001,tailj001,81,Jun 29,@,PIT,"L,0-4",8.0,10,4,4,0,1,6,2,2,4.18,35,130,87,2,0,1,1,32,1,0,0,0,0,0,1,3,Paul Emmel,"C.Archer (5-49-L), C.Whitley (3), A.Kolarek (99)",,0.23529411764705882,0.3125,0.2972972972972973,0.37142857142857144,0.29411764705882354,0.53125,0.5914149443561209,0.9026785714285714,0.0,0.0,1.375,0.17142857142857143,0.02857142857142857,0.3333333333333333
20170630,TBA,AL,82,BAL,AL,79,6,4,60,BAL12,24398,38,10,0,0,2,6,0,0,0,5,1,11,0,0,2,0,7,5,3,3,0,0,30,10,2,0,1,0,35,5,2,0,2,4,0,0,0,0,0,12,0,0,1,0,1,6,6,6,1,1,30,6,0,0,2,0,diazj005,odayd001,coloa001,farij001,tillc001,82,Jun 30,@,BAL,"W,6-4",10.0,5,4,3,1,0,12,2,0,4.16,35,152,102,0,0,0,0,35,2,0,0,0,0,1,1,5,David Rackley,"J.Faria (5-62), T.Hunter (2), B.Boxberger (99), J.Diaz (1-W), A.Colome (2-Sv)",,0.2631578947368421,0.14285714285714285,0.3488372093023256,0.14285714285714285,0.42105263157894735,0.37142857142857144,0.7698898408812729,0.5142857142857142,1.0,0.0,0.5,0.34285714285714286,0.0,0.14285714285714285
20170701,TBA,AL,83,BAL,AL,80,10,3,54,BAL12,28346,41,14,4,0,4,9,0,0,0,3,0,10,0,0,0,0,7,3,3,3,0,0,27,11,1,0,2,0,34,8,0,0,1,3,0,0,0,3,0,5,0,0,2,0,7,4,10,10,0,0,27,10,1,0,0,0,odorj001,bundd001,,odorj001,bundd001,83,Jul 1,@,BAL,"W,10-3",9.0,8,3,3,0,3,5,1,0,4.15,37,167,108,0,0,0,0,34,0,0,0,0,0,0,2,3,Larry Vanover,"J.Odorizzi (5-46-W), E.Ramirez (2), A.Kolarek (1)",,0.34146341463414637,0.23529411764705882,0.38636363636363635,0.2972972972972973,0.7317073170731707,0.3235294117647059,1.1180709534368072,0.6208267090620032,1.0,1.0,1.2222222222222223,0.13513513513513514,0.08108108108108109,0.25
20170702,TBA,AL,84,BAL,AL,81,1,7,51,BAL12,26489,31,5,1,0,1,1,0,0,0,2,0,9,0,0,1,0,5,2,6,6,0,0,24,10,1,0,0,0,31,7,1,0,2,6,1,0,1,2,0,3,0,0,0,0,4,3,1,1,1,0,27,10,0,0,1,0,gausk001,cobba001,,cobba001,gausk001,84,Jul 2,@,BAL,"L,1-7",8.0,7,7,6,1,2,3,2,1,4.18,35,122,74,1,0,0,0,31,1,0,0,1,0,1,0,2,Alfonso Marquez,"A.Cobb (4-37-L), C.Whitley (2)",,0.16129032258064516,0.22580645161290322,0.21212121212121213,0.29411764705882354,0.2903225806451613,0.45161290322580644,0.5024437927663734,0.74573055028463,0.0,1.0,1.125,0.08571428571428572,0.05714285714285714,0.19230769230769232
20170704,TBA,AL,85,CHN,NL,83,6,5,54,CHI11,42046,33,9,1,0,1,6,0,1,0,3,0,9,1,0,2,0,4,4,5,5,0,0,27,9,1,0,1,0,36,11,0,1,0,5,0,0,0,6,0,11,0,0,1,0,10,4,5,5,0,0,27,10,1,0,2,0,archc001,lestj001,coloa001,archc001,lestj001,85,Jul 4,@,CHC,"W,6-5",9.0,11,5,5,0,6,11,0,0,4.19,42,189,124,0,0,0,0,36,0,1,0,0,0,0,1,4,CB Bucknor,"C.Archer (4-49-W), B.Boxberger (3-H), T.Hunter (3-H), A.Colome (3-Sv)",,0.2727272727272727,0.3055555555555556,0.32432432432432434,0.40476190476190477,0.3939393939393939,0.3611111111111111,0.7182637182637183,0.7658730158730158,1.0,0.0,1.8888888888888888,0.2619047619047619,0.14285714285714285,0.44
20170705,TBA,AL,86,CHN,NL,84,3,7,51,CHI11,39855,31,8,2,0,0,3,0,1,0,2,0,6,1,0,2,0,4,4,7,7,0,0,24,6,0,0,1,0,31,10,2,0,1,7,1,0,1,6,1,7,0,0,0,0,8,5,3,3,0,0,27,15,0,0,2,0,strop001,ramie004,,snelb001,lackj001,86,Jul 5,@,CHC,"L,3-7",8.0,10,7,7,0,6,7,1,1,4.22,39,159,97,1,1,0,0,31,2,0,1,1,0,0,0,4,Fieldin Culbreth,"B.Snell (6-60), E.Ramirez (3-BL), A.Kolarek (3), C.Whitley (2)",,0.25806451612903225,0.3225806451612903,0.29411764705882354,0.4473684210526316,0.3225806451612903,0.4838709677419355,0.6166982922201139,0.9312393887945671,0.0,1.0,2.0,0.1794871794871795,0.15384615384615385,0.391304347826087
20170706,BOS,AL,86,TBA,AL,87,1,4,51,STP01,23375,30,6,0,0,0,1,0,1,1,4,0,6,0,1,0,0,8,2,4,4,0,0,24,3,1,0,0,0,32,8,3,0,2,4,0,0,0,1,1,13,1,0,0,0,5,4,1,1,1,0,27,13,1,0,0,0,farij001,salec001,coloa001,salec001,farij001,87,Jul 6,1,BOS,"W,4-1",9.0,6,1,1,0,4,6,0,1,4.19,36,143,89,0,0,0,1,30,0,0,0,0,1,0,0,4,Ed Hickox,"J.Faria (5-58-W), B.Boxberger (1-H), T.Hunter (1-H), A.Colome (1-Sv)",,0.2,0.25,0.3055555555555556,0.2727272727272727,0.2,0.53125,0.5055555555555555,0.8039772727272727,1.0,0.0,1.1111111111111112,0.16666666666666666,0.1111111111111111,0.24
20170707,BOS,AL,87,TBA,AL,88,8,3,54,STP01,24842,37,11,1,0,3,8,1,0,0,4,0,9,0,0,0,0,7,4,3,3,0,0,27,11,0,1,3,0,34,10,3,0,1,3,0,0,0,6,0,12,0,0,2,0,10,4,8,8,0,0,27,5,0,1,0,0,pomed001,odorj001,,pomed001,odorj001,88,Jul 7,1,BOS,"L,3-8",9.0,11,8,8,0,4,9,3,0,4.23,42,175,108,3,1,0,0,37,1,0,0,1,0,0,0,4,Jerry Meals,"J.Odorizzi (5-21-L), C.Whitley (1), J.Diaz (6), A.Kolarek (1)",,0.2972972972972973,0.29411764705882354,0.36585365853658536,0.4,0.5675675675675675,0.47058823529411764,0.9334212261041529,0.8705882352941177,0.0,1.0,1.6666666666666667,0.21428571428571427,0.09523809523809523,0.32
