Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20170508","SFN","NL",33,"NYN","NL",31,3,4,53,"NYC20",28453,"200001000","100011001",32,5,1,0,2,3,0,0,0,3,0,14,0,0,0,0,5,6,4,4,0,0,26,6,0,0,1,0,35,11,4,0,0,4,1,0,1,4,0,7,0,0,1,0,11,5,3,3,0,0,27,6,0,0,0,0,"famij001","Jeurys Familia","osicj001","Josh Osich","","(none)","moorm003","Matt Moore","degrj001","Jacob deGrom",
"20170509","SFN","NL",34,"NYN","NL",32,1,6,51,"NYC20",29030,"000100000","41000010x",28,2,0,0,1,1,0,0,1,4,0,5,0,0,1,0,5,2,6,6,0,0,24,6,0,0,0,0,37,13,4,1,1,6,0,0,0,0,0,9,0,0,0,0,7,5,1,1,0,0,27,16,0,0,1,0,"wheez001","Zack Wheeler","samaj001","Jeff Samardzija","","(none)","samaj001","Jeff Samardzija","wheez001","Zack Wheeler",
"20170510","SFN","NL",35,"NYN","NL",33,6,5,54,"NYC20",31066,"010001004","101100002",38,11,1,0,1,6,0,1,0,4,0,8,0,0,0,0,10,5,4,4,0,0,27,7,1,0,0,0,39,11,2,0,1,5,0,0,0,4,0,7,1,0,0,0,11,8,5,5,0,0,27,8,1,0,0,0,"morrb002","Bryan Morris","famij001","Jeurys Familia","law-d001","Derek Law","cainm001","Matt Cain","milot001","Tom Milone",
"20170512","NYN","NL",34,"MIL","NL",36,4,7,51,"MIL06",28306,"000101002","01100410x",32,8,3,0,1,3,0,0,0,4,0,7,0,0,2,0,5,4,7,7,0,0,24,8,0,0,1,0,35,12,2,0,4,6,0,0,0,6,1,9,1,1,0,0,10,5,4,4,2,0,27,11,0,0,2,0,"garzm001","Matt Garza","harvm001","Matt Harvey","hughj001","Jared Hughes","harvm001","Matt Harvey","garzm001","Matt Garza",
"20170513","NYN","NL",35,"MIL","NL",37,4,11,51,"MIL06",33849,"030010000","11008010x",36,10,3,0,1,4,0,0,2,2,0,6,0,0,0,0,9,4,10,10,0,0,24,8,2,1,0,0,40,16,2,1,1,11,0,0,0,4,0,8,2,1,0,0,9,4,4,4,0,0,27,11,0,0,0,0,"daviz001","Zach Davies","gselr001","Robert Gsellman","","(none)","gselr001","Robert Gsellman","daviz001","Zach Davies",
"20170514","NYN","NL",36,"MIL","NL",38,9,11,51,"MIL06",30623,"100240110","10000235x",40,15,4,2,1,9,0,0,0,2,0,2,0,1,2,0,6,5,11,11,0,0,24,7,0,0,0,0,37,13,3,0,3,11,0,0,1,4,0,10,0,0,0,0,7,4,8,8,0,0,27,11,1,0,2,0,"felin001","Neftali Feliz","reeda001","Addison Reed","knebc001","Corey Knebel","degrj001","Jacob deGrom","peraw001","Wily Peralta",
"20170515","NYN","NL",37,"ARI","NL",40,3,7,51,"PHO01",15988,"010000002","00000106x",31,4,1,0,1,3,1,0,0,5,1,12,0,0,0,0,7,4,7,7,1,0,24,4,0,0,0,0,36,13,3,0,4,7,0,0,0,3,1,8,0,0,0,0,8,4,3,3,1,0,27,11,1,0,1,0,"delaj001","Jorge de la Rosa","roblh001","Hansel Robles","","(none)","wheez001","Zack Wheeler","godlz001","Zack Godley",
"20170516","NYN","NL",38,"ARI","NL",41,4,5,51,"PHO01",17471,"010010200","00400100x",32,5,1,0,2,4,0,0,0,3,0,12,0,0,0,0,4,4,5,5,0,0,24,7,0,0,0,0,30,7,2,0,1,4,0,0,0,4,2,8,3,0,0,0,5,4,4,4,0,0,27,6,0,0,0,0,"greiz001","Zack Greinke","milot001","Tom Milone","rodnf001","Fernando Rodney","milot001","Tom Milone","greiz001","Zack Greinke",
"20170517","NYN","NL",39,"ARI","NL",42,4,5,63,"PHO01",19842,"20020000000","10200010001",42,11,2,0,2,4,0,0,0,4,0,10,1,0,1,0,9,6,5,5,1,0,30,11,0,0,0,0,38,8,3,1,2,5,0,0,0,5,0,9,0,0,0,0,8,6,4,4,1,0,33,17,0,0,1,0,"wilht001","Tom Wilhelmsen","montr004","Rafael Montero","","(none)","harvm001","Matt Harvey","corbp001","Patrick Corbin",
"20170519","ANA","AL",44,"NYN","NL",40,0,3,51,"NYC20",36542,"000000000","10000110x",32,6,1,0,0,0,0,0,1,3,1,12,0,1,0,0,9,3,2,2,0,0,24,10,2,2,0,0,30,6,1,0,1,3,2,0,0,3,1,7,0,0,0,0,8,4,0,0,1,0,27,6,0,0,0,0,"degrj001","Jacob deGrom","nolar001","Ricky Nolasco","reeda001","Addison Reed","nolar001","Ricky Nolasco","degrj001","Jacob deGrom",
"20170520","ANA","AL",45,"NYN","NL",41,5,7,51,"NYC20",37264,"000002003","10102003x",32,8,0,0,0,5,0,1,1,8,0,8,0,0,2,0,10,5,4,4,0,0,24,8,2,0,0,0,30,7,3,0,0,7,0,2,1,6,2,11,1,0,0,0,8,5,5,5,0,0,27,9,0,0,2,0,"wheez001","Zack Wheeler","meyea001","Alex Meyer","reeda001","Addison Reed","meyea001","Alex Meyer","wheez001","Zack Wheeler",
"20170521","ANA","AL",46,"NYN","NL",42,12,5,54,"NYC20",39501,"531000300","001013000",36,12,3,0,4,12,1,0,1,9,1,9,2,1,1,0,8,4,5,5,0,0,27,9,0,0,1,0,33,7,2,0,3,5,0,0,0,2,0,8,0,0,1,0,3,6,11,11,0,0,27,8,1,0,1,0,"chavj001","Jesse Chavez","milot001","Tom Milone","","(none)","chavj001","Jesse Chavez","milot001","Tom Milone",
"20170523","SDN","NL",47,"NYN","NL",43,3,9,51,"NYC20",24337,"020001000","70010010x",33,7,2,0,1,3,0,0,0,4,0,13,0,0,0,0,7,5,9,9,0,0,24,5,0,0,0,0,36,14,1,0,2,9,0,1,1,0,0,6,0,0,0,0,5,5,3,3,0,0,27,4,0,0,0,0,"harvm001","Matt Harvey","chacj001","Jhoulys Chacin","","(none)","chacj001","Jhoulys Chacin","harvm001","Matt Harvey",
"20170524","SDN","NL",48,"NYN","NL",44,6,5,54,"NYC20",23933,"001020210","004100000",36,11,3,0,1,6,1,0,0,3,0,5,1,1,0,0,7,6,5,5,0,2,27,3,1,0,1,0,35,8,2,0,0,5,0,0,0,9,0,7,0,0,0,0,12,6,6,6,1,0,27,9,0,0,0,0,"buchr001","Ryan Buchter","smokj001","Josh Smoker","handb001","Brad Hand","cosaj001","Jarred Cosart","gselr001","Robert Gsellman",
"20170525","SDN","NL",49,"NYN","NL",45,4,3,54,"NYC20",24131,"201000001","010000011",35,9,4,0,0,4,1,0,0,6,0,11,0,0,0,0,11,6,3,3,0,0,27,10,1,0,2,0,33,8,3,0,1,3,0,0,0,6,0,11,0,0,2,0,9,4,4,4,1,0,27,7,0,0,0,0,"lamed001","Dinelson Lamet","montr004","Rafael Montero","handb001","Brad Hand","lamed001","Dinelson Lamet","montr004","Rafael Montero",
"20170526","NYN","NL",46,"PIT","NL",49,8,1,54,"PIT08",29408,"012023000","000100000",39,12,4,1,2,8,0,1,0,4,0,7,0,0,0,0,9,2,1,1,0,0,27,6,0,0,0,0,33,6,0,0,1,1,0,0,0,1,0,11,1,0,0,0,6,4,8,8,1,0,27,8,0,0,0,0,"degrj001","Jacob deGrom","kuhlc001","Chad Kuhl","","(none)","degrj001","Jacob deGrom","kuhlc001","Chad Kuhl",
"20170527","NYN","NL",47,"PIT","NL",50,4,5,59,"PIT08",31658,"1101100000","0200010011",43,12,3,1,3,4,0,0,0,1,0,10,0,0,0,0,10,7,5,5,1,0,29,11,0,0,1,0,40,13,4,0,1,5,0,0,1,4,0,6,0,0,1,0,11,5,4,4,0,0,30,7,1,0,0,0,"watst001","Tony Watson","pillt001","Tyler Pill","","(none)","wheez001","Zack Wheeler","coleg001","Gerrit Cole",
