Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
24945.0,20100508,peavj001,CHA,11,32,0,0,0,0,1,0,1,31,0,10,1,3,1,8,0,2,27,7,0,0,7,0,4,3,0,1,7,0,AL,AL,51,cecib001,CHI12,,,cecib001,32,2,0,3,TOR,12,32,0,0,0,2,2,1,0,0,5,2,7,0,0,3,24,3,0,0,9,7,0,0,0,0,peavj001,0.15625,0.3125,0.15625,0.4358974358974359,0.40625,0.5,0.5625,0.9358974358974359,1.0,0.0
23850.0,20100509,floyg001,CHA,9,37,0,0,0,1,3,1,1,32,1,11,1,8,1,12,0,5,27,6,0,0,7,1,12,8,0,0,8,0,AL,AL,54,jenkb001,CHI12,gregk001,,romer002,33,8,0,9,TOR,11,38,0,0,0,1,4,0,1,2,11,2,7,0,1,5,27,9,0,1,11,7,0,0,4,2,frasj002,0.2894736842105263,0.2972972972972973,0.38636363636363635,0.43478260869565216,0.5526315789473685,0.4594594594594595,0.9389952153110048,0.8942420681551116,0.0,1.0
38764.0,20100511,slowk001,MIN,5,35,0,0,0,2,3,1,2,33,0,11,1,5,0,8,0,5,27,2,0,0,2,0,5,5,0,0,2,0,AL,AL,54,slowk001,MIN04,jenkb001,,garcf002,33,6,0,5,CHA,11,36,0,0,0,2,5,0,1,0,11,0,2,0,0,3,27,5,0,1,7,2,0,0,2,1,garcf002,0.3055555555555556,0.3142857142857143,0.34210526315789475,0.35135135135135137,0.4444444444444444,0.4857142857142857,0.7865497076023391,0.8370656370656371,1.0,0.0
38895.0,20100512,pavac001,MIN,12,30,0,0,0,0,2,1,2,34,1,9,0,2,0,8,0,4,27,3,0,1,3,0,4,2,0,0,3,0,AL,AL,51,dankj001,MIN04,raucj001,,dankj001,34,4,0,2,CHA,12,32,0,0,1,2,0,0,0,0,6,0,3,0,0,2,24,1,0,3,6,3,0,0,1,0,pavac001,0.1875,0.3,0.21212121212121213,0.38235294117647056,0.1875,0.36666666666666664,0.39962121212121215,0.7490196078431373,0.0,1.0
27816.0,20100514,mechg001,KCA,8,34,0,0,0,0,0,2,0,36,0,10,1,1,0,5,0,3,27,5,0,0,6,1,1,1,0,0,1,0,AL,AL,51,buehm001,KAN06,,,buehm001,35,8,1,1,CHA,10,31,0,0,0,0,0,1,0,1,5,0,5,0,0,5,24,1,0,1,6,5,0,0,3,0,hughd001,0.16129032258064516,0.29411764705882354,0.2571428571428571,0.3142857142857143,0.16129032258064516,0.38235294117647056,0.41843317972350225,0.6966386554621848,0.0,0.0
22192.0,20100515,hochl001,KCA,14,32,0,0,0,0,1,0,1,37,1,7,1,5,0,3,0,3,27,4,0,0,4,0,5,5,0,0,1,1,AL,AL,54,hochl001,KAN06,thorm001,,peavj001,36,6,0,5,CHA,11,33,0,0,1,1,0,0,0,1,8,0,4,0,0,2,27,5,1,3,3,4,0,0,3,0,peavj001,0.24242424242424243,0.21875,0.3157894736842105,0.2647058823529412,0.24242424242424243,0.34375,0.5582137161084529,0.6084558823529411,1.0,0.0
13922.0,20100516,bannb001,KCA,16,32,0,0,0,1,0,0,2,38,0,10,0,3,0,5,0,4,27,5,0,0,5,0,4,3,0,0,2,0,AL,AL,51,floyg001,KAN06,sorij001,,floyg001,37,4,0,3,CHA,12,32,0,0,2,2,0,0,1,0,9,1,5,0,0,3,24,3,0,0,3,5,0,0,2,1,bannb001,0.28125,0.3125,0.3235294117647059,0.35294117647058826,0.375,0.3125,0.6985294117647058,0.6654411764705883,0.0,1.0
28155.0,20100518,porcr001,DET,13,34,0,0,0,1,2,1,0,39,0,7,1,5,0,9,0,4,27,2,0,0,2,1,7,5,0,0,4,0,AL,AL,54,porcr001,DET05,,,garcf002,38,6,0,6,CHA,7,36,0,0,1,0,3,1,1,0,10,0,2,0,0,4,27,6,0,1,3,2,0,0,3,2,garcf002,0.2777777777777778,0.20588235294117646,0.3333333333333333,0.2894736842105263,0.3611111111111111,0.35294117647058826,0.6944444444444444,0.6424148606811146,1.0,0.0
23271.0,20100519,dankj001,CHA,12,31,0,0,0,1,2,3,0,39,0,6,1,2,0,6,0,3,27,2,1,1,2,0,6,2,0,0,2,0,AL,AL,54,dankj001,CHI12,fuenb001,,saunj001,42,2,0,3,ANA,7,29,0,0,2,0,0,0,1,0,3,1,2,0,1,3,27,2,0,0,8,2,0,0,3,0,saunj001,0.10344827586206896,0.1935483870967742,0.1875,0.23529411764705882,0.20689655172413793,0.3548387096774194,0.3943965517241379,0.5901328273244781,0.0,1.0
23515.0,20100520,peavj001,CHA,8,37,0,0,0,1,1,0,1,40,1,12,0,6,0,10,0,3,27,5,0,0,5,0,7,6,0,0,4,1,AL,AL,54,peavj001,CHI12,fuenb001,,sante001,43,6,0,6,ANA,5,35,0,0,1,1,2,1,1,0,11,1,4,0,0,4,27,5,1,1,9,4,0,0,3,0,sante001,0.3142857142857143,0.32432432432432434,0.358974358974359,0.40476190476190477,0.45714285714285713,0.35135135135135137,0.8161172161172161,0.7561132561132562,0.0,0.0
