Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
45193,20100509,hamec001,PHI,9,29,0,0,0,1,2,0,1,31,1,7,3,3,1,4,0,4,27,5,1,0,5,0,6,3,0,0,2,0,NL,NL,51,kawak001,PHI13,lidgb001,,kawak001,31,8,0,3,ATL,6,33,0,0,0,1,1,0,1,1,8,0,5,0,0,2,24,3,0,0,10,5,0,0,4,0,hamec001,0.24242424242424243,0.2413793103448276,0.34210526315789475,0.30303030303030304,0.2727272727272727,0.6206896551724138,0.6148325358851674,0.9237199582027169,1.0,0.0
30403,20100510,smitg002,COL,9,35,0,0,0,1,3,2,2,32,1,12,0,8,0,9,0,6,27,4,1,1,5,0,2,8,0,1,3,2,NL,NL,54,corpm001,DEN02,,,kendk001,32,10,1,9,PHI,16,37,0,1,0,2,1,0,1,1,12,2,5,1,0,5,27,7,1,0,8,5,0,2,6,0,baezd001,0.32432432432432434,0.34285714285714286,0.4222222222222222,0.4,0.6216216216216216,0.4857142857142857,1.0438438438438438,0.8857142857142857,1.0,1.0
23475,20100512,cooka002,COL,14,35,0,0,1,2,1,0,0,33,0,12,1,3,0,12,0,5,30,4,1,3,4,0,5,3,0,1,4,0,NL,NL,57,durbc001,DEN02,,,hallr001,33,9,0,3,PHI,7,38,0,0,0,0,3,2,2,1,11,0,3,0,0,4,27,3,1,0,6,3,0,0,2,1,beimj001,0.2894736842105263,0.34285714285714286,0.3333333333333333,0.4,0.3684210526315789,0.5142857142857142,0.7017543859649122,0.9142857142857143,0.0,1.0
41706,20100514,wolfr001,MIL,6,35,0,0,0,0,0,2,1,35,0,8,3,7,0,6,0,5,27,4,0,0,5,0,5,7,0,0,3,0,NL,NL,54,wolfr001,MIL06,,,moyej001,34,7,2,9,PHI,9,37,0,0,0,1,2,2,0,1,11,3,4,0,0,4,27,9,1,0,7,4,0,2,2,0,moyej001,0.2972972972972973,0.22857142857142856,0.34146341463414637,0.2894736842105263,0.7027027027027027,0.4857142857142857,1.044166117336849,0.7751879699248121,1.0,0.0
43069,20100515,narvc001,MIL,5,36,0,0,0,1,3,0,1,36,0,10,3,10,0,5,0,6,27,6,0,0,6,0,8,10,0,0,2,2,NL,NL,54,narvc001,MIL06,contj002,,blanj001,35,12,1,10,PHI,10,42,0,0,0,1,4,0,1,1,17,1,6,1,0,4,27,9,1,0,12,6,0,0,4,0,blanj001,0.40476190476190477,0.2777777777777778,0.4583333333333333,0.3157894736842105,0.5714285714285714,0.6111111111111112,1.0297619047619047,0.9269005847953217,1.0,1.0
37023,20100516,bushd001,MIL,8,32,0,0,1,1,0,2,2,37,0,9,2,4,0,7,0,5,27,2,0,1,2,0,4,4,0,0,3,1,NL,NL,54,bushd001,MIL06,romej001,,hamec001,36,12,0,4,PHI,10,38,0,0,0,2,5,0,1,0,11,0,2,2,0,4,27,3,0,1,6,2,0,0,5,1,hamec001,0.2894736842105263,0.28125,0.37209302325581395,0.34285714285714286,0.42105263157894735,0.46875,0.7931456548347613,0.8116071428571429,1.0,1.0
45371,20100517,kendk001,PHI,10,38,0,0,0,1,2,1,0,37,1,13,2,2,0,5,0,2,27,11,0,0,12,2,5,2,0,0,2,0,NL,NL,51,mortc002,PHI13,,,mortc002,38,4,0,2,PIT,5,32,0,0,0,0,1,1,1,0,5,1,11,0,0,3,24,2,0,1,6,11,0,0,1,0,kendk001,0.15625,0.34210526315789475,0.18181818181818182,0.3902439024390244,0.28125,0.5526315789473685,0.4630681818181818,0.9428754813863929,1.0,1.0
45007,20100518,hallr001,PHI,16,31,0,0,0,2,0,3,1,38,0,6,0,2,0,6,0,1,27,1,0,0,1,0,8,2,0,0,3,0,NL,NL,54,hallr001,PHI13,doteo001,,dukez001,39,8,0,2,PIT,12,36,0,0,0,1,3,0,2,0,9,0,1,0,0,4,27,2,0,0,6,1,0,0,1,0,dukez001,0.25,0.1935483870967742,0.2702702702702703,0.2647058823529412,0.3333333333333333,0.1935483870967742,0.6036036036036037,0.45825426944971537,0.0,1.0
45140,20100519,moyej001,PHI,9,32,0,0,0,0,1,0,0,39,2,5,0,4,0,9,0,3,27,1,0,0,1,1,8,4,0,0,3,0,NL,NL,54,moyej001,PHI13,marmc001,,gorzt001,41,5,0,4,CHN,10,32,0,0,0,0,1,0,0,1,6,0,1,0,0,4,27,4,0,1,11,1,0,0,3,0,gorzt001,0.1875,0.15625,0.2777777777777778,0.2702702702702703,0.21875,0.1875,0.4965277777777778,0.4577702702702703,0.0,0.0
45325,20100520,blanj001,PHI,8,30,0,0,0,1,1,1,1,40,0,7,2,4,0,5,0,4,27,5,0,0,5,0,3,4,0,0,4,0,NL,NL,51,grabj002,PHI13,contj002,,dempr002,42,5,0,4,CHN,8,33,0,0,0,1,1,0,1,1,7,2,5,0,0,4,24,4,1,1,6,5,0,0,1,0,baezd001,0.21212121212121213,0.23333333333333334,0.25,0.3235294117647059,0.42424242424242425,0.4666666666666667,0.6742424242424243,0.7901960784313726,1.0,0.0
45341,20100521,hamec001,PHI,4,33,0,0,0,0,2,0,0,41,0,9,2,1,0,9,0,4,27,5,0,0,5,1,4,1,0,0,5,0,AL,NL,51,lackj001,PHI13,romej001,,lackj001,43,6,1,1,BOS,6,30,0,0,0,0,1,0,0,1,4,1,5,0,0,3,24,1,0,0,9,5,0,0,2,0,hamec001,0.13333333333333333,0.2727272727272727,0.21212121212121213,0.3684210526315789,0.26666666666666666,0.5151515151515151,0.47878787878787876,0.8835725677830941,1.0,1.0
45310,20100522,kendk001,PHI,9,26,0,0,0,1,0,0,0,42,0,1,0,5,0,3,0,4,27,0,0,0,0,1,5,5,0,0,4,0,AL,NL,54,kendk001,PHI13,,,matsd001,44,6,1,5,BOS,10,33,0,0,0,2,4,0,1,0,9,0,0,0,0,2,27,5,1,0,6,0,0,0,3,0,matsd001,0.2727272727272727,0.038461538461538464,0.32432432432432434,0.16666666666666666,0.3939393939393939,0.038461538461538464,0.7182637182637183,0.20512820512820512,0.0,1.0
45068,20100523,hallr001,PHI,15,35,0,0,0,0,4,2,0,43,0,8,1,6,0,7,0,4,27,3,0,0,3,0,2,6,0,1,2,0,AL,NL,54,hallr001,PHI13,,,waket001,45,8,1,8,BOS,5,37,0,0,0,0,2,0,0,0,10,1,3,1,1,2,27,7,1,0,4,3,0,1,4,0,waket001,0.2702702702702703,0.22857142857142856,0.3333333333333333,0.2702702702702703,0.4594594594594595,0.4857142857142857,0.7927927927927928,0.7559845559845559,0.0,0.0
