,teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
35134,TBA,AL,9,1,37,12,1,0,2,9,4,8,9,1,0,0,0,0.324324324,0.404761905,0.513513514,0.918275418,1
35135,TBA,AL,10,1,37,15,3,0,3,10,1,6,6,4,1,1,0,0.405405405,0.425,0.72972973,1.15472973,1
35136,TBA,AL,2,1,30,6,1,0,2,2,4,3,5,4,3,3,1,0.2,0.294117647,0.433333333,0.72745098,0
35137,TBA,AL,9,1,40,12,2,0,1,7,5,7,9,3,14,14,0,0.3,0.377777778,0.425,0.802777778,0
35138,TBA,AL,6,1,36,13,2,0,3,6,2,7,10,4,5,5,0,0.361111111,0.41025641,0.666666667,1.076923077,1
35139,TBA,AL,10,0,40,12,4,1,1,10,6,11,10,4,3,3,1,0.3,0.382978723,0.525,0.907978723,1
35140,TBA,AL,2,0,31,5,2,0,0,2,3,9,5,4,6,6,1,0.161290323,0.235294118,0.225806452,0.461100569,0
35141,TBA,AL,1,0,29,4,0,0,0,1,5,7,6,3,3,3,0,0.137931034,0.264705882,0.137931034,0.402636917,0
35142,TBA,AL,4,0,34,7,2,0,0,3,3,8,7,4,7,7,0,0.205882353,0.289473684,0.264705882,0.554179567,0
35143,TBA,AL,9,0,41,13,1,1,0,9,12,7,12,9,6,6,3,0.317073171,0.462962963,0.390243902,0.853206865,1
35144,TBA,AL,1,0,32,6,1,0,1,1,0,11,5,3,3,3,1,0.1875,0.1875,0.3125,0.5,0
35145,TBA,AL,1,1,31,6,1,0,0,1,2,10,5,4,2,2,0,0.193548387,0.242424242,0.225806452,0.468230694,0
35146,TBA,AL,4,1,30,5,2,0,1,3,7,8,8,2,5,5,0,0.166666667,0.333333333,0.333333333,0.666666667,0
35147,TBA,AL,5,1,34,12,2,0,3,5,1,10,7,2,3,3,0,0.352941176,0.388888889,0.676470588,1.065359477,1
35148,TBA,AL,0,1,27,0,0,0,0,0,8,6,9,3,1,1,0,0,0.25,0,0.25,0
35149,TBA,AL,5,1,27,5,1,0,0,5,11,10,12,2,3,3,0,0.185185185,0.43902439,0.222222222,0.661246612,1
35150,TBA,AL,5,0,38,12,1,1,1,5,4,5,10,4,8,8,0,0.315789474,0.380952381,0.473684211,0.854636591,0
35151,TBA,AL,9,0,36,11,3,0,1,9,5,8,7,4,4,4,0,0.305555556,0.404761905,0.472222222,0.876984127,1
35152,TBA,AL,5,0,41,12,2,0,0,4,4,8,12,6,4,4,0,0.292682927,0.369565217,0.341463415,0.711028632,1
35153,TBA,AL,1,0,36,9,3,0,0,1,1,10,10,1,2,2,1,0.25,0.289473684,0.333333333,0.622807018,0
35154,TBA,AL,8,0,36,10,3,0,1,8,2,10,4,7,6,6,0,0.277777778,0.315789474,0.444444444,0.760233918,1
35155,TBA,AL,7,0,38,13,2,1,1,6,2,6,7,4,4,4,0,0.342105263,0.375,0.526315789,0.901315789,1
35156,TBA,AL,6,1,32,10,3,0,0,5,5,6,9,7,5,5,0,0.3125,0.384615385,0.40625,0.790865385,1
35157,TBA,AL,3,1,29,7,1,1,1,3,5,5,7,5,1,1,1,0.24137931,0.352941176,0.448275862,0.801217039,1
35158,TBA,AL,6,1,30,5,0,0,1,5,6,5,6,4,4,4,0,0.166666667,0.305555556,0.266666667,0.572222222,1
35159,TBA,AL,5,1,31,9,2,0,3,5,3,8,6,3,2,2,0,0.290322581,0.352941176,0.64516129,0.998102467,1
35160,TBA,AL,3,1,32,6,2,0,1,3,8,6,11,4,9,9,0,0.1875,0.365853659,0.34375,0.709603659,0
35161,TBA,AL,4,1,30,8,3,0,0,4,5,4,9,4,0,0,0,0.266666667,0.388888889,0.366666667,0.755555556,1
35162,TBA,AL,4,0,33,9,1,0,0,3,4,10,8,6,5,5,0,0.272727273,0.342105263,0.303030303,0.645135566,0
35163,TBA,AL,10,0,38,13,2,0,3,10,4,8,9,5,5,5,0,0.342105263,0.413043478,0.631578947,1.044622426,1
35164,TBA,AL,5,0,39,12,3,0,2,5,3,11,12,3,9,9,0,0.307692308,0.372093023,0.538461538,0.910554562,0
35165,TBA,AL,8,0,35,9,2,1,0,8,6,9,8,2,1,1,0,0.257142857,0.380952381,0.371428571,0.752380952,1
35166,TBA,AL,10,0,45,9,1,0,3,8,10,9,7,7,11,11,0,0.2,0.345454545,0.422222222,0.767676768,0
35167,TBA,AL,5,0,38,11,4,0,1,5,4,11,10,4,4,4,0,0.289473684,0.357142857,0.473684211,0.830827068,1
35168,TBA,AL,1,0,22,1,0,0,0,1,2,10,2,3,3,3,1,0.045454545,0.125,0.045454545,0.170454545,0
35169,TBA,AL,6,0,36,9,3,0,2,6,1,10,6,3,3,3,0,0.25,0.307692308,0.5,0.807692308,1
35170,TBA,AL,4,0,30,7,2,0,1,4,3,6,3,4,2,2,0,0.233333333,0.294117647,0.4,0.694117647,1
35171,TBA,AL,5,1,27,3,0,0,2,5,4,12,3,1,0,0,0,0.111111111,0.225806452,0.333333333,0.559139785,1
35172,TBA,AL,3,1,28,5,1,0,1,3,3,6,4,5,2,2,1,0.178571429,0.258064516,0.321428571,0.579493088,1
35173,TBA,AL,7,1,37,14,1,0,1,7,2,3,9,4,4,4,0,0.378378378,0.425,0.486486486,0.911486486,1
35174,TBA,AL,4,1,30,6,0,0,1,4,2,9,5,3,2,2,0,0.2,0.272727273,0.3,0.572727273,1
35175,TBA,AL,3,1,28,4,0,0,1,3,2,9,3,3,2,2,0,0.142857143,0.2,0.25,0.45,1
35176,TBA,AL,4,1,32,9,3,1,1,4,1,6,5,3,5,5,0,0.28125,0.285714286,0.53125,0.816964286,0
35177,TBA,AL,3,1,31,9,3,0,0,2,5,7,9,3,0,0,1,0.290322581,0.388888889,0.387096774,0.775985663,1
35178,TBA,AL,4,1,30,10,4,0,0,4,5,8,9,4,2,2,0,0.333333333,0.428571429,0.466666667,0.895238095,1
35179,TBA,AL,6,1,27,6,0,0,2,6,8,4,5,3,3,3,1,0.222222222,0.4,0.444444444,0.844444444,1
35180,TBA,AL,1,1,44,5,4,0,0,1,3,11,8,5,2,2,0,0.113636364,0.1875,0.204545455,0.392045455,0
35181,TBA,AL,1,0,31,5,2,0,0,1,2,10,5,1,0,0,2,0.161290323,0.212121212,0.225806452,0.437927664,0
35182,TBA,AL,11,0,33,9,3,0,1,10,7,5,4,4,17,17,1,0.272727273,0.380952381,0.454545455,0.835497835,0
35183,TBA,AL,0,0,29,1,0,0,0,0,2,17,4,4,1,1,0,0.034482759,0.096774194,0.034482759,0.131256952,0
35184,TBA,AL,6,0,33,11,4,0,1,6,4,4,7,4,3,3,0,0.333333333,0.384615385,0.545454545,0.93006993,1
35185,TBA,AL,8,0,34,9,4,0,0,6,10,4,10,3,0,0,0,0.264705882,0.422222222,0.382352941,0.804575163,1
35186,TBA,AL,2,0,30,6,1,1,0,2,6,7,8,4,3,3,1,0.2,0.333333333,0.3,0.633333333,0
35187,TBA,AL,0,1,30,3,0,1,0,0,5,6,8,4,5,5,1,0.1,0.228571429,0.166666667,0.395238095,0
35188,TBA,AL,7,1,37,15,4,0,2,7,3,4,9,4,3,3,1,0.405405405,0.45,0.675675676,1.125675676,1
35189,TBA,AL,3,1,30,8,3,0,1,3,6,2,9,4,2,2,0,0.266666667,0.388888889,0.466666667,0.855555556,1
35190,TBA,AL,6,1,33,9,1,0,0,6,1,10,5,6,4,4,0,0.272727273,0.294117647,0.303030303,0.59714795,1
35191,TBA,AL,10,1,39,15,4,2,1,10,7,9,12,3,1,1,0,0.384615385,0.47826087,0.666666667,1.144927536,1
35192,TBA,AL,3,0,32,7,0,0,2,3,2,5,4,3,4,4,0,0.21875,0.264705882,0.40625,0.670955882,0
35193,TBA,AL,4,0,31,4,1,0,1,4,4,8,5,4,4,4,2,0.129032258,0.222222222,0.258064516,0.480286738,0
35194,TBA,AL,5,0,35,10,2,0,2,5,3,11,7,4,4,4,1,0.285714286,0.333333333,0.514285714,0.847619048,1
35195,TBA,AL,3,0,31,5,2,0,0,3,2,7,4,3,2,2,1,0.161290323,0.235294118,0.225806452,0.461100569,1
35196,TBA,AL,4,0,33,6,2,0,1,4,5,8,8,5,2,2,1,0.181818182,0.307692308,0.333333333,0.641025641,1
35197,TBA,AL,10,0,35,13,4,0,2,10,5,8,6,5,3,3,0,0.371428571,0.428571429,0.657142857,1.085714286,1
35198,TBA,AL,3,0,34,7,2,0,1,3,5,9,9,3,12,12,0,0.205882353,0.307692308,0.352941176,0.660633484,0
35199,TBA,AL,1,1,27,3,0,0,0,0,7,14,7,3,3,3,0,0.111111111,0.314285714,0.111111111,0.425396825,0
35200,TBA,AL,3,1,31,6,0,0,2,3,2,7,4,5,2,2,0,0.193548387,0.235294118,0.387096774,0.622390892,1
35201,TBA,AL,5,1,32,11,1,0,2,5,4,8,7,4,3,3,0,0.34375,0.416666667,0.5625,0.979166667,1
35202,TBA,AL,6,1,28,5,1,0,1,6,1,6,2,3,2,2,0,0.178571429,0.193548387,0.321428571,0.514976959,1
35203,TBA,AL,5,1,30,5,2,0,0,5,6,7,4,3,13,13,0,0.166666667,0.305555556,0.233333333,0.538888889,0
35204,TBA,AL,4,0,33,9,1,1,0,4,5,9,9,5,1,1,0,0.272727273,0.375,0.363636364,0.738636364,1
35205,TBA,AL,4,0,34,8,2,0,3,4,1,10,4,4,8,8,0,0.235294118,0.257142857,0.558823529,0.815966387,0
35206,TBA,AL,7,0,36,11,0,2,4,7,4,8,6,6,8,8,1,0.305555556,0.375,0.75,1.125,0
35207,TBA,AL,5,0,34,8,0,0,0,5,6,12,8,4,12,12,0,0.235294118,0.35,0.235294118,0.585294118,0
35208,TBA,AL,14,0,39,12,4,0,5,13,7,5,6,4,4,4,1,0.307692308,0.413043478,0.794871795,1.207915273,1
35209,TBA,AL,5,0,34,8,2,0,1,5,4,6,7,6,10,10,1,0.235294118,0.307692308,0.382352941,0.690045249,0
35210,TBA,AL,9,0,35,9,2,1,2,8,8,7,7,5,7,7,1,0.257142857,0.395348837,0.542857143,0.93820598,1
35211,TBA,AL,13,0,37,10,4,2,2,13,7,13,6,3,1,1,0,0.27027027,0.413043478,0.648648649,1.061692127,1
35212,TBA,AL,4,0,34,8,3,0,0,3,3,7,7,5,5,5,1,0.235294118,0.289473684,0.323529412,0.613003096,0
35213,TBA,AL,1,1,33,4,0,0,1,1,4,14,8,4,0,0,1,0.121212121,0.236842105,0.212121212,0.448963317,1
35214,TBA,AL,7,1,37,8,1,0,2,7,4,9,4,8,8,8,0,0.216216216,0.292682927,0.405405405,0.698088332,0
35215,TBA,AL,4,1,29,6,0,0,2,4,0,7,1,5,3,3,0,0.206896552,0.206896552,0.413793103,0.620689655,1
35216,TBA,AL,3,1,30,5,0,1,1,3,7,13,8,6,3,3,1,0.166666667,0.324324324,0.333333333,0.657657658,0
35217,TBA,AL,4,1,38,10,1,0,1,3,3,7,8,6,3,3,0,0.263157895,0.317073171,0.368421053,0.685494223,1
35218,TBA,AL,6,0,34,9,1,0,0,5,5,5,9,4,6,6,1,0.264705882,0.365853659,0.294117647,0.659971306,0
35219,TBA,AL,3,0,35,8,0,0,1,3,5,7,10,6,8,8,0,0.228571429,0.325,0.314285714,0.639285714,0
35220,TBA,AL,7,0,37,12,1,0,3,7,7,7,11,6,2,2,0,0.324324324,0.422222222,0.594594595,1.016816817,1
35221,TBA,AL,10,0,36,13,2,0,0,10,5,9,9,4,3,3,0,0.361111111,0.466666667,0.416666667,0.883333333,1
35222,TBA,AL,5,1,31,8,4,0,0,4,6,7,9,5,3,3,0,0.258064516,0.368421053,0.387096774,0.755517827,1
35223,TBA,AL,9,1,35,12,4,1,2,9,1,5,5,3,1,1,0,0.342857143,0.368421053,0.685714286,1.054135338,1
35224,TBA,AL,2,1,33,9,2,1,0,2,3,8,7,5,5,5,2,0.272727273,0.333333333,0.393939394,0.727272727,0
35225,TBA,AL,0,1,30,3,0,0,0,0,2,11,6,5,3,3,1,0.1,0.181818182,0.1,0.281818182,0
35226,TBA,AL,5,1,28,6,1,1,2,5,3,4,3,2,0,0,0,0.214285714,0.28125,0.535714286,0.816964286,1
35227,TBA,AL,2,0,32,6,2,0,1,2,2,10,6,3,3,3,2,0.1875,0.228571429,0.34375,0.572321429,0
35228,TBA,AL,0,0,29,2,1,0,0,0,2,7,4,4,6,6,1,0.068965517,0.129032258,0.103448276,0.232480534,0
35229,TBA,AL,4,0,31,6,2,1,1,4,4,8,5,8,0,0,0,0.193548387,0.277777778,0.419354839,0.697132616,1
35230,TBA,AL,3,0,43,7,1,0,0,2,3,13,7,8,2,2,2,0.162790698,0.217391304,0.186046512,0.403437816,1
35231,TBA,AL,1,1,30,4,2,0,1,1,1,8,3,4,4,4,1,0.133333333,0.161290323,0.3,0.461290323,0
35232,TBA,AL,1,1,30,4,0,0,0,1,7,7,9,4,3,3,0,0.133333333,0.297297297,0.133333333,0.430630631,0
35233,TBA,AL,1,1,31,4,3,0,0,1,3,9,6,5,5,5,0,0.129032258,0.205882353,0.225806452,0.431688805,0
35234,TBA,AL,3,1,32,5,1,0,2,3,5,7,7,4,5,5,0,0.15625,0.27027027,0.375,0.64527027,0
35235,TBA,AL,1,0,32,6,1,0,0,1,1,14,5,3,5,5,0,0.1875,0.212121212,0.21875,0.430871212,0
35236,TBA,AL,9,0,39,10,0,1,2,8,4,7,7,5,7,7,1,0.256410256,0.325581395,0.461538462,0.787119857,1
35237,TBA,AL,2,0,33,6,2,0,1,2,4,7,8,4,4,4,0,0.181818182,0.27027027,0.333333333,0.603603604,0
35238,TBA,AL,1,0,31,4,2,0,0,0,1,8,4,2,4,4,1,0.129032258,0.15625,0.193548387,0.349798387,0
35239,TBA,AL,16,0,45,19,6,1,2,15,3,4,5,5,4,4,1,0.422222222,0.458333333,0.733333333,1.191666667,1
35240,TBA,AL,3,0,32,8,0,0,0,3,2,9,4,3,2,2,0,0.25,0.294117647,0.25,0.544117647,1
35241,TBA,AL,4,1,35,8,2,0,1,4,3,7,6,5,2,2,1,0.228571429,0.289473684,0.371428571,0.660902256,1
35242,TBA,AL,5,1,33,13,3,0,1,5,1,6,5,6,1,1,1,0.393939394,0.411764706,0.575757576,0.987522282,1
35243,TBA,AL,4,1,33,8,1,0,1,4,4,8,8,3,3,3,0,0.242424242,0.315789474,0.363636364,0.679425837,1
35244,TBA,AL,2,1,32,8,1,1,0,2,3,5,8,4,4,4,1,0.25,0.333333333,0.34375,0.677083333,0
35245,TBA,AL,5,1,31,12,2,0,2,5,1,5,5,2,0,0,0,0.387096774,0.40625,0.64516129,1.05141129,1
35246,TBA,AL,2,1,30,7,1,2,0,2,0,6,6,1,1,1,0,0.233333333,0.28125,0.4,0.68125,1
35247,TBA,AL,4,1,32,7,3,0,1,4,2,5,6,3,1,1,0,0.21875,0.264705882,0.40625,0.670955882,1
35248,TBA,AL,4,0,37,7,2,1,0,4,2,10,5,5,6,6,0,0.189189189,0.243902439,0.297297297,0.541199736,0
35249,TBA,AL,6,0,33,7,0,0,2,6,3,10,4,2,4,4,0,0.212121212,0.297297297,0.393939394,0.691236691,1
35250,TBA,AL,2,0,32,6,1,0,1,2,1,12,4,1,0,0,0,0.1875,0.212121212,0.3125,0.524621212,1
35251,TBA,AL,8,0,33,8,3,1,0,7,9,9,8,4,2,2,0,0.242424242,0.395348837,0.393939394,0.789288231,1
35252,TBA,AL,15,0,45,19,3,1,2,14,6,6,10,3,3,3,0,0.422222222,0.480769231,0.666666667,1.147435897,1
35253,TBA,AL,6,0,37,11,2,0,2,6,1,6,5,3,1,1,0,0.297297297,0.315789474,0.513513514,0.829302987,1
35254,TBA,AL,5,1,34,7,3,0,2,5,3,9,6,6,8,8,1,0.205882353,0.27027027,0.470588235,0.740858506,0
35255,TBA,AL,2,1,32,7,2,0,1,1,1,5,2,3,1,1,1,0.21875,0.242424242,0.375,0.617424242,1
35256,TBA,AL,5,1,35,11,3,0,0,5,3,7,7,5,6,6,1,0.314285714,0.368421053,0.4,0.768421053,0
35257,TBA,AL,3,1,30,6,0,0,1,3,1,5,5,4,2,2,0,0.2,0.25,0.3,0.55,1
35258,TBA,AL,2,1,31,7,2,0,0,2,6,12,9,4,3,3,0,0.225806452,0.342105263,0.290322581,0.632427844,0
35259,TBA,AL,6,0,36,10,2,0,2,6,4,11,8,3,2,2,1,0.277777778,0.35,0.5,0.85,1
35260,TBA,AL,8,0,42,15,6,0,2,8,2,7,9,5,2,2,0,0.357142857,0.386363636,0.642857143,1.029220779,1
35261,TBA,AL,5,0,36,11,5,0,0,5,3,4,7,4,3,3,0,0.305555556,0.358974359,0.444444444,0.803418803,1
35262,TBA,AL,4,0,35,8,4,0,2,4,2,5,6,6,4,4,0,0.228571429,0.27027027,0.514285714,0.784555985,0
35263,TBA,AL,8,0,38,11,2,0,2,8,4,3,9,2,2,2,0,0.289473684,0.363636364,0.5,0.863636364,1
35264,TBA,AL,7,0,35,11,2,0,0,7,7,9,9,3,4,4,0,0.314285714,0.441860465,0.371428571,0.813289037,1
35265,TBA,AL,3,1,29,7,1,0,2,3,2,5,4,1,0,0,0,0.24137931,0.290322581,0.482758621,0.773081201,1
35266,TBA,AL,0,1,31,4,2,0,0,0,1,5,5,4,6,6,0,0.129032258,0.15625,0.193548387,0.349798387,0
35267,TBA,AL,3,1,34,8,0,0,2,3,3,9,7,5,9,9,0,0.235294118,0.297297297,0.411764706,0.709062003,0
35268,TBA,AL,6,1,30,9,1,0,3,6,3,5,3,4,5,5,1,0.3,0.363636364,0.633333333,0.996969697,1
35269,TBA,AL,6,0,34,9,1,1,1,6,5,7,10,5,4,4,1,0.264705882,0.380952381,0.441176471,0.822128852,1
35270,TBA,AL,2,0,30,4,0,0,2,2,2,6,3,2,3,3,0,0.133333333,0.1875,0.333333333,0.520833333,0
35271,TBA,AL,3,0,32,7,1,2,0,3,1,9,3,5,5,5,1,0.21875,0.242424242,0.375,0.617424242,0
35272,TBA,AL,3,0,32,5,2,0,0,3,6,11,8,5,5,5,1,0.15625,0.289473684,0.21875,0.508223684,0
35273,TBA,AL,4,0,33,7,2,1,0,4,5,9,9,1,0,0,0,0.212121212,0.35,0.333333333,0.683333333,1
35274,TBA,AL,3,0,30,6,1,0,0,3,5,5,8,4,6,6,0,0.2,0.324324324,0.233333333,0.557657658,0
35275,TBA,AL,6,0,38,12,2,0,1,5,1,5,7,4,6,6,1,0.315789474,0.325,0.447368421,0.772368421,0
35276,TBA,AL,5,1,35,12,2,0,2,5,1,6,7,3,0,0,0,0.342857143,0.361111111,0.571428571,0.932539683,1
35277,TBA,AL,3,1,36,9,2,0,1,2,2,7,8,4,4,4,1,0.25,0.289473684,0.388888889,0.678362573,0
35278,TBA,AL,7,1,32,10,1,0,1,5,6,2,7,3,0,0,0,0.3125,0.421052632,0.4375,0.858552632,1
35279,TBA,AL,5,1,36,9,0,0,2,5,6,12,10,7,11,11,3,0.25,0.357142857,0.416666667,0.773809524,0
35280,TBA,AL,5,1,27,5,0,0,3,5,4,11,3,4,4,4,2,0.185185185,0.290322581,0.518518519,0.808841099,1
35281,TBA,AL,2,0,35,8,1,0,1,2,2,13,8,3,7,7,2,0.228571429,0.27027027,0.342857143,0.613127413,0
35282,TBA,AL,0,0,30,4,0,0,0,0,1,4,4,4,7,7,1,0.133333333,0.161290323,0.133333333,0.294623656,0
35283,TBA,AL,3,0,33,7,1,0,0,3,5,6,8,3,2,2,0,0.212121212,0.315789474,0.242424242,0.558213716,1
35284,TBA,AL,6,0,37,12,4,0,0,6,0,7,4,4,9,9,0,0.324324324,0.324324324,0.432432432,0.756756757,0
35285,TBA,AL,5,0,32,9,0,0,1,5,1,9,4,3,1,1,0,0.28125,0.314285714,0.375,0.689285714,1
35286,TBA,AL,4,0,37,12,3,1,1,4,2,7,9,4,1,1,1,0.324324324,0.358974359,0.540540541,0.8995149,1
35287,TBA,AL,4,0,35,7,1,1,1,4,2,7,4,5,3,3,0,0.2,0.243243243,0.371428571,0.614671815,1
35288,TBA,AL,0,0,28,3,1,0,0,0,5,6,6,3,7,7,0,0.107142857,0.242424242,0.142857143,0.385281385,0
35289,TBA,AL,7,0,47,15,6,1,0,6,4,3,12,6,5,5,0,0.319148936,0.37254902,0.489361702,0.861910722,1
35290,TBA,AL,9,0,38,14,2,0,2,9,6,7,10,5,5,5,1,0.368421053,0.434782609,0.578947368,1.013729977,1
35291,TBA,AL,1,0,34,8,2,0,0,1,3,6,7,6,2,2,1,0.235294118,0.289473684,0.294117647,0.583591331,0
35292,TBA,AL,4,1,29,7,2,0,1,3,5,2,7,1,0,0,0,0.24137931,0.371428571,0.413793103,0.785221675,1
35293,TBA,AL,0,1,28,1,0,0,0,0,0,6,1,3,3,3,0,0.035714286,0.035714286,0.035714286,0.071428571,0
35294,TBA,AL,2,1,33,6,2,0,1,2,3,7,7,5,4,4,0,0.181818182,0.25,0.333333333,0.583333333,0
35295,TBA,AL,5,1,31,8,2,0,2,5,5,4,7,4,1,1,0,0.258064516,0.361111111,0.516129032,0.877240143,1
35296,TBA,AL,7,1,30,8,4,0,0,5,7,1,8,5,3,3,1,0.266666667,0.384615385,0.4,0.784615385,1
35297,TBA,AL,8,0,37,9,3,0,1,8,5,8,9,5,4,4,0,0.243243243,0.348837209,0.405405405,0.754242615,1
35298,TBA,AL,1,0,32,4,2,0,0,1,1,11,6,5,5,5,0,0.125,0.176470588,0.1875,0.363970588,0
35299,TBA,AL,6,0,32,7,1,0,2,6,4,10,3,2,3,3,0,0.21875,0.305555556,0.4375,0.743055556,1
35300,TBA,AL,5,0,34,8,1,0,2,5,2,9,4,1,1,1,0,0.235294118,0.277777778,0.441176471,0.718954248,1
35301,TBA,AL,7,0,37,13,5,0,1,7,5,9,10,3,2,2,2,0.351351351,0.428571429,0.567567568,0.996138996,1
35302,TBA,AL,14,0,46,19,5,0,3,14,4,13,9,7,9,9,1,0.413043478,0.46,0.717391304,1.177391304,1
35303,TBA,AL,0,1,32,6,5,0,0,0,2,4,7,4,3,3,2,0.1875,0.235294118,0.34375,0.579044118,0
35304,TBA,AL,4,1,29,6,2,0,2,4,1,7,2,3,3,3,0,0.206896552,0.233333333,0.482758621,0.716091954,1
35305,TBA,AL,3,1,29,5,1,0,1,3,3,8,2,3,4,4,0,0.172413793,0.25,0.310344828,0.560344828,0
35306,TBA,AL,3,1,32,5,1,0,1,3,3,9,5,5,5,5,0,0.15625,0.228571429,0.28125,0.509821429,0
35307,TBA,AL,5,1,31,10,1,0,1,5,2,5,4,6,1,1,0,0.322580645,0.363636364,0.451612903,0.815249267,1
35308,TBA,AL,0,0,30,6,0,0,0,0,4,7,7,3,7,7,1,0.2,0.294117647,0.2,0.494117647,0
35309,TBA,AL,2,0,35,7,1,0,1,1,2,5,8,3,2,2,1,0.2,0.243243243,0.314285714,0.557528958,0
35310,TBA,AL,12,0,39,14,1,0,3,12,6,9,10,5,4,4,0,0.358974359,0.479166667,0.615384615,1.094551282,1
35311,TBA,AL,5,0,35,12,2,1,2,5,5,5,8,3,1,1,0,0.342857143,0.425,0.628571429,1.053571429,1
35312,TBA,AL,4,0,31,5,0,1,2,4,4,13,5,4,5,5,0,0.161290323,0.257142857,0.419354839,0.676497696,0
35313,TBA,AL,0,0,28,4,2,0,0,0,1,9,2,1,0,0,2,0.142857143,0.172413793,0.214285714,0.386699507,0
35314,TBA,AL,9,1,35,11,1,0,2,9,7,3,10,6,6,6,0,0.314285714,0.428571429,0.514285714,0.942857143,1
35315,TBA,AL,5,1,40,13,1,1,1,5,1,10,10,6,7,7,2,0.325,0.357142857,0.475,0.832142857,0
35316,TBA,AL,0,1,50,3,0,0,0,0,1,13,6,9,1,1,0,0.06,0.113207547,0.06,0.173207547,0
35317,TBA,AL,4,1,35,9,3,0,0,3,7,9,11,5,4,4,1,0.257142857,0.380952381,0.342857143,0.723809524,0
35318,TBA,AL,3,1,29,6,0,1,0,2,4,11,7,3,2,2,0,0.206896552,0.294117647,0.275862069,0.569979716,1
35319,TBA,AL,0,1,36,8,2,0,0,0,0,12,9,3,4,4,0,0.222222222,0.222222222,0.277777778,0.5,0
35320,TBA,AL,4,0,35,9,2,0,2,4,5,5,10,4,9,9,1,0.257142857,0.365853659,0.485714286,0.851567944,0
35321,TBA,AL,4,0,40,11,4,2,0,4,5,15,11,5,4,4,2,0.275,0.355555556,0.475,0.830555556,0
35322,TBA,AL,5,0,34,8,3,0,0,5,4,9,11,4,0,0,1,0.235294118,0.372093023,0.323529412,0.695622435,1
35323,TBA,AL,5,0,36,11,4,1,2,5,5,6,9,5,7,7,0,0.305555556,0.390243902,0.638888889,1.029132791,0
35324,TBA,AL,1,0,33,7,2,0,1,1,2,4,8,2,6,6,0,0.212121212,0.257142857,0.363636364,0.620779221,0
35325,TBA,AL,4,0,35,8,0,0,1,4,4,9,8,3,13,13,1,0.228571429,0.307692308,0.314285714,0.621978022,0
35326,TBA,AL,10,0,33,10,0,0,3,9,6,8,2,4,8,8,0,0.303030303,0.41025641,0.575757576,0.986013986,1
35327,TBA,AL,8,0,36,10,2,0,1,8,7,10,8,3,0,0,0,0.277777778,0.395348837,0.416666667,0.812015504,1
35328,TBA,AL,2,0,26,1,0,0,0,2,4,13,3,3,3,3,0,0.038461538,0.193548387,0.038461538,0.232009926,0
35329,TBA,AL,8,0,39,11,2,0,1,8,4,6,8,3,1,1,0,0.282051282,0.348837209,0.41025641,0.75909362,1
35330,TBA,AL,1,1,29,3,0,0,1,1,4,7,6,4,3,3,0,0.103448276,0.235294118,0.206896552,0.442190669,0
35331,TBA,AL,9,1,34,12,1,1,3,9,3,9,7,3,1,1,0,0.352941176,0.41025641,0.705882353,1.116138763,1
35332,TBA,AL,7,1,47,12,2,1,2,7,6,9,12,7,6,6,0,0.255319149,0.351851852,0.468085106,0.819936958,1
35333,TBA,AL,8,1,38,14,3,1,0,8,5,5,11,2,4,4,0,0.368421053,0.441860465,0.5,0.941860465,1
35334,TBA,AL,0,1,31,5,1,0,0,0,2,5,6,4,8,8,0,0.161290323,0.212121212,0.193548387,0.405669599,0
35335,TBA,AL,4,1,40,10,0,0,2,4,2,7,9,5,5,5,0,0.25,0.302325581,0.4,0.702325581,0
35336,TBA,AL,2,1,28,6,0,0,1,2,4,8,6,3,1,1,1,0.214285714,0.3125,0.321428571,0.633928571,1
35337,TBA,AL,4,1,27,5,0,0,1,4,0,4,1,1,0,0,0,0.185185185,0.214285714,0.296296296,0.510582011,1
35338,TBA,AL,8,1,36,12,2,1,1,7,7,4,9,4,7,7,1,0.333333333,0.441860465,0.527777778,0.969638243,1
35339,TBA,AL,5,0,37,12,2,0,5,5,1,8,7,2,1,1,0,0.324324324,0.342105263,0.783783784,1.125889047,1
35340,TBA,AL,2,0,32,5,1,1,1,2,1,8,4,4,9,9,0,0.15625,0.181818182,0.34375,0.525568182,0
35341,TBA,AL,1,0,30,3,2,0,0,1,1,10,4,1,3,3,0,0.1,0.15625,0.166666667,0.322916667,0
35342,TBA,AL,6,0,38,12,1,0,1,4,0,7,6,1,2,2,0,0.315789474,0.333333333,0.421052632,0.754385965,1
35343,TBA,AL,4,0,33,7,4,0,2,4,3,10,8,2,0,0,0,0.212121212,0.315789474,0.515151515,0.830940989,1
35344,TBA,AL,3,1,29,7,0,0,0,3,3,9,6,4,1,1,1,0.24137931,0.3125,0.24137931,0.55387931,1
35345,TBA,AL,8,1,35,13,2,1,1,8,3,7,9,2,0,0,0,0.371428571,0.43902439,0.571428571,1.010452962,1
35346,TBA,AL,8,1,31,10,3,0,1,8,5,7,6,3,7,7,1,0.322580645,0.421052632,0.516129032,0.937181664,1
