Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
16980,20100509,talbm001,CLE,10,32,0,0,0,0,1,0,1,29,1,10,0,4,0,10,0,5,27,7,1,1,7,2,6,4,0,1,6,0,AL,AL,51,schem001,CLE08,perec002,,schem001,31,8,0,4,DET,10,33,0,0,1,1,2,2,0,0,8,0,7,1,0,5,24,4,1,1,8,7,0,0,5,1,talbm001,0.24242424242424243,0.3125,0.3333333333333333,0.425,0.30303030303030304,0.40625,0.6363636363636364,0.83125,0.0,1.0
34365,20100510,thomb001,DET,10,30,0,0,0,1,1,0,1,32,0,8,1,4,1,7,0,6,27,5,0,1,5,1,9,4,0,1,5,1,AL,AL,51,mitrs001,DET05,valvj001,,mitrs001,31,9,0,4,NYA,12,33,0,0,1,1,0,1,1,0,8,1,4,0,0,4,24,4,0,0,5,4,0,0,7,1,bonie002,0.24242424242424243,0.26666666666666666,0.375,0.37142857142857144,0.3333333333333333,0.4666666666666667,0.7083333333333333,0.8380952380952381,1.0,0.0
27376,20100512,porcr001,DET,16,28,0,0,0,1,0,1,1,33,0,5,0,0,0,4,0,3,27,2,0,0,2,0,8,0,0,0,2,0,AL,AL,51,vazqj001,DET05,valvj001,,vazqj001,32,7,0,0,NYA,6,30,0,0,0,1,1,0,1,0,4,0,2,0,0,2,24,0,0,1,4,2,0,0,4,0,porcr001,0.13333333333333333,0.17857142857142858,0.23529411764705882,0.23333333333333334,0.16666666666666666,0.17857142857142858,0.4019607843137255,0.4119047619047619,1.0,1.0
28514,20100512,bondj001,DET,7,32,0,0,0,0,1,1,1,34,0,6,0,8,0,6,0,3,27,0,0,0,0,0,10,8,0,0,1,1,AL,AL,54,bondj001,DET05,,,hughp001,33,8,0,8,NYA,8,38,0,0,0,1,2,0,0,1,10,0,0,1,0,3,27,7,0,2,9,0,0,0,4,0,hughp001,0.2631578947368421,0.1875,0.3488372093023256,0.21212121212121213,0.3157894736842105,0.21875,0.6646266829865362,0.43087121212121215,0.0,1.0
31130,20100513,verlj001,DET,12,34,0,0,0,0,3,2,1,35,0,11,2,0,0,4,0,3,27,6,0,0,6,0,5,0,0,0,0,0,AL,AL,51,sabac001,DET05,,,sabac001,34,11,0,0,NYA,11,32,0,0,0,1,1,0,0,1,4,0,6,0,1,2,24,0,0,0,5,6,0,0,5,0,verlj001,0.125,0.3235294117647059,0.2631578947368421,0.3235294117647059,0.15625,0.5882352941176471,0.4194078947368421,0.911764705882353,1.0,0.0
31732,20100514,schem001,DET,12,30,0,0,0,2,0,0,1,36,1,5,0,7,0,9,0,3,27,2,1,0,2,0,6,7,0,0,6,0,AL,AL,54,schem001,DET05,,,buchc001,36,3,0,7,BOS,10,35,0,0,0,1,1,1,2,0,10,4,1,0,0,3,27,7,0,0,4,1,0,0,2,1,buchc001,0.2857142857142857,0.16666666666666666,0.32432432432432434,0.3157894736842105,0.6571428571428571,0.16666666666666666,0.9814671814671815,0.48245614035087714,0.0,1.0
40742,20100515,willd003,DET,11,43,0,0,0,2,3,1,0,37,0,10,1,6,0,11,0,6,36,7,1,1,7,0,15,6,0,1,8,0,AL,AL,71,delcm001,DET05,,,lestj001,37,13,1,6,BOS,11,42,0,0,0,0,2,0,2,0,9,1,7,0,0,6,35,6,0,0,10,7,0,0,12,0,valvj001,0.21428571428571427,0.23255813953488372,0.3888888888888889,0.34615384615384615,0.3333333333333333,0.4186046511627907,0.7222222222222222,0.7647584973166368,1.0,0.0
35454,20100516,galaa002,DET,6,31,0,0,1,1,0,0,0,38,0,9,1,1,0,6,0,5,27,5,0,0,5,2,5,1,0,0,4,0,AL,AL,51,lackj001,DET05,,,lackj001,38,10,0,1,BOS,7,33,0,0,0,1,2,0,1,0,7,0,5,0,0,2,24,1,0,0,9,5,0,0,5,0,galaa002,0.21212121212121213,0.2903225806451613,0.3157894736842105,0.37142857142857144,0.2727272727272727,0.3870967741935484,0.5885167464114832,0.7585253456221198,1.0,1.0
28155,20100518,porcr001,DET,13,34,0,0,0,1,2,1,0,39,0,7,1,5,0,9,0,4,27,2,0,0,2,1,7,5,0,0,4,0,AL,AL,54,porcr001,DET05,,,garcf002,38,6,0,6,CHA,7,36,0,0,1,0,3,1,1,0,10,0,2,0,0,4,27,6,0,1,3,2,0,0,3,2,garcf002,0.2777777777777778,0.20588235294117646,0.3333333333333333,0.2894736842105263,0.3611111111111111,0.35294117647058826,0.6944444444444444,0.6424148606811146,0.0,1.0
19284,20100519,bradd002,OAK,9,28,0,0,0,0,0,0,2,41,0,4,0,5,0,2,0,4,27,1,1,0,1,0,5,5,0,0,1,1,AL,AL,54,bradd002,OAK01,,,verlj001,40,8,1,5,DET,12,36,0,0,0,2,1,0,0,1,10,1,1,1,0,1,27,5,0,0,6,1,0,0,2,0,verlj001,0.2777777777777778,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.14285714285714285,0.7222222222222222,0.30952380952380953,1.0,0.0
