Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20100509,FLO,NL,31,WAS,NL,31,2,3,51,WAS11,21299,33,7,0,0,1,2,0,1,0,2,0,4,0,0,0,0,7,3,3,3,1,0,24,9,0,0,3,0,28,9,1,0,1,2,2,0,1,4,0,8,1,0,3,0,8,4,2,2,0,0,27,15,0,0,0,0,clipt001,hensc002,cappm001,sanca004,hernl003,,0.21212121212121213,0.32142857142857145,0.25,0.42424242424242425,0.30303030303030304,0.4642857142857143,0.553030303030303,0.8885281385281385,0.0,0.0
20100510,FLO,NL,32,CHN,NL,33,4,2,54,CHI11,38266,34,7,1,0,1,3,2,0,0,2,0,4,4,0,0,0,7,4,2,2,1,0,27,14,0,0,2,0,34,9,2,0,0,2,0,0,0,3,1,8,0,0,2,0,8,3,3,3,0,0,27,10,3,0,0,0,roben001,lillt001,nunel001,roben001,lillt001,,0.20588235294117646,0.2647058823529412,0.25,0.32432432432432434,0.3235294117647059,0.3235294117647059,0.5735294117647058,0.6478537360890302,1.0,0.0
20100511,FLO,NL,33,CHN,NL,34,3,2,54,CHI11,38007,32,4,0,0,2,3,0,0,0,1,0,9,0,0,1,0,3,3,2,2,0,0,27,8,0,0,1,0,31,7,2,0,0,2,1,1,0,2,0,5,0,0,1,0,6,2,3,3,0,0,27,8,2,0,1,0,nolar001,wellr001,nunel001,nolar001,wellr001,,0.125,0.22580645161290322,0.15151515151515152,0.2647058823529412,0.3125,0.2903225806451613,0.4640151515151515,0.5550284629981025,1.0,1.0
20100512,FLO,NL,34,CHN,NL,35,3,4,51,CHI11,38637,35,10,0,0,0,3,0,0,0,4,0,6,0,0,3,0,9,3,4,4,1,0,24,12,1,0,3,0,28,8,3,0,0,3,1,0,0,4,0,8,0,0,3,0,5,4,3,3,0,0,27,11,1,0,3,0,silvc001,volsc001,marmc001,volsc001,silvc001,,0.2857142857142857,0.2857142857142857,0.358974358974359,0.375,0.2857142857142857,0.39285714285714285,0.6446886446886446,0.7678571428571428,0.0,1.0
20100513,NYN,NL,35,FLO,NL,35,1,2,52,MIA01,16229,32,4,0,0,0,1,0,0,0,0,0,8,0,0,0,0,4,2,1,1,1,0,25,12,1,0,3,0,30,7,1,0,0,1,0,0,0,3,1,5,1,0,3,0,6,3,1,1,1,0,27,11,2,0,0,0,nunel001,nievf001,,santj003,johnj009,,0.125,0.23333333333333334,0.125,0.30303030303030304,0.125,0.26666666666666666,0.25,0.5696969696969697,1.0,0.0
20100514,NYN,NL,36,FLO,NL,36,2,7,51,MIA01,21221,29,4,2,0,0,2,1,0,1,5,0,8,0,0,1,0,7,4,7,7,0,0,24,4,0,0,0,0,35,11,1,0,4,7,0,0,0,3,0,13,0,0,0,0,7,3,2,2,0,0,27,10,0,1,1,0,sanca004,pereo002,,pereo002,sanca004,,0.13793103448275862,0.3142857142857143,0.2857142857142857,0.3684210526315789,0.20689655172413793,0.6857142857142857,0.4926108374384236,1.0541353383458647,1.0,1.0
20100515,NYN,NL,37,FLO,NL,37,5,7,51,MIA01,26007,37,13,3,1,1,5,0,1,0,1,0,4,1,0,0,0,7,4,7,7,1,0,24,5,1,0,1,0,34,12,4,0,0,7,0,1,0,5,0,10,0,0,1,0,9,5,4,4,0,0,27,12,1,0,0,0,roben001,mainj001,nunel001,mainj001,roben001,,0.35135135135135137,0.35294117647058826,0.358974358974359,0.425,0.5675675675675675,0.47058823529411764,0.9265419265419266,0.8955882352941176,1.0,1.0
20100516,NYN,NL,38,FLO,NL,38,8,10,51,MIA01,17977,37,12,2,1,0,8,0,0,0,4,0,6,1,0,0,0,6,5,7,6,0,0,24,10,2,0,2,0,32,10,2,0,2,9,0,1,0,7,2,9,0,0,2,0,6,5,7,7,0,0,27,7,1,0,2,0,nolar001,niesj001,nunel001,niesj001,nolar001,,0.32432432432432434,0.3125,0.3902439024390244,0.425,0.43243243243243246,0.5625,0.8226763348714569,0.9875,1.0,1.0
20100517,ARI,NL,39,FLO,NL,39,5,1,54,MIA01,10870,34,10,2,1,0,3,0,1,0,4,0,7,1,0,0,0,7,2,1,1,0,0,27,7,0,0,1,0,31,6,2,0,0,1,0,0,1,2,0,13,1,0,1,0,6,4,3,3,0,0,27,8,1,0,0,0,jacke001,volsc001,,jacke001,volsc001,,0.29411764705882354,0.1935483870967742,0.358974358974359,0.2647058823529412,0.4117647058823529,0.25806451612903225,0.7707390648567118,0.5227703984819734,0.0,1.0
20100518,ARI,NL,40,FLO,NL,40,0,8,51,MIA01,13289,28,2,0,0,0,0,0,0,1,3,0,11,2,0,1,0,5,4,8,8,0,0,24,12,0,0,0,0,34,12,2,0,2,8,1,0,2,6,0,6,0,1,0,0,11,3,0,0,0,0,27,6,0,0,1,0,johnj009,buckb002,,buckb002,johnj009,,0.07142857142857142,0.35294117647058826,0.1875,0.47619047619047616,0.07142857142857142,0.5882352941176471,0.2589285714285714,1.0644257703081232,1.0,0.0
20100519,FLO,NL,41,SLN,NL,41,5,1,54,STL10,40766,38,12,3,0,2,5,0,1,0,5,0,8,0,1,0,0,12,3,1,1,0,0,27,8,0,0,2,0,31,6,1,0,0,1,0,0,0,4,0,9,1,0,2,0,7,3,5,5,0,0,27,8,1,0,0,0,sanca004,hawkb001,,sanca004,garcj004,,0.3157894736842105,0.1935483870967742,0.38636363636363635,0.2857142857142857,0.5526315789473685,0.22580645161290322,0.9389952153110048,0.511520737327189,1.0,1.0
20100520,FLO,NL,42,SLN,NL,42,2,4,51,STL10,37861,30,6,1,0,0,2,1,1,0,4,0,11,0,0,1,0,7,3,4,4,0,0,24,7,0,0,0,0,31,8,4,0,0,4,1,0,0,4,0,1,1,0,0,0,8,3,2,2,0,0,27,11,0,0,1,0,waina001,roben001,franr001,roben001,waina001,,0.2,0.25806451612903225,0.2857142857142857,0.34285714285714286,0.23333333333333334,0.3870967741935484,0.519047619047619,0.7299539170506912,0.0,1.0
20100521,FLO,NL,43,CHA,AL,41,0,8,51,CHI12,20652,29,3,2,0,0,0,0,0,0,3,0,5,0,0,0,0,5,3,8,8,1,0,24,12,0,0,1,0,34,12,3,0,2,8,0,1,0,0,0,3,0,0,1,0,3,2,0,0,0,0,27,11,0,0,1,0,buehm001,nolar001,,nolar001,buehm001,,0.10344827586206896,0.35294117647058826,0.1875,0.34285714285714286,0.1724137931034483,0.6176470588235294,0.3599137931034483,0.9605042016806724,0.0,0.0
