teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev
SEA,AL,5,0,38,12,1,0,3,5,1,8,8,3,7,7,1,0.3157894736842105,0.35,0.5789473684210527,0.9289473684210526,0.0,1.0
SEA,AL,0,0,32,6,2,0,0,0,1,8,7,4,9,9,3,0.1875,0.2352941176470588,0.25,0.4852941176470588,0.0,0.0
SEA,AL,3,0,34,7,0,0,0,2,2,12,6,3,3,3,1,0.2058823529411765,0.25,0.2058823529411765,0.4558823529411765,0.0,0.0
SEA,AL,3,0,30,4,0,0,2,3,2,7,3,2,5,5,0,0.13333333333333333,0.21212121212121213,0.3333333333333333,0.5454545454545454,0.0,0.0
SEA,AL,4,0,37,9,5,0,0,4,5,6,12,2,1,1,2,0.2432432432432433,0.3333333333333333,0.3783783783783784,0.7117117117117118,1.0,0.0
SEA,AL,3,1,34,8,0,1,0,3,5,5,9,3,5,5,2,0.2352941176470588,0.3333333333333333,0.29411764705882354,0.6274509803921569,0.0,1.0
SEA,AL,0,1,28,2,1,0,0,0,2,7,3,3,1,1,0,0.07142857142857142,0.13333333333333333,0.10714285714285714,0.24047619047619045,0.0,0.0
SEA,AL,2,1,28,5,0,0,0,2,1,2,3,3,1,1,0,0.17857142857142858,0.20689655172413796,0.17857142857142858,0.3854679802955665,1.0,0.0
SEA,AL,3,1,33,9,3,0,0,2,1,4,5,3,5,5,0,0.2727272727272727,0.2857142857142857,0.3636363636363637,0.6493506493506493,0.0,1.0
SEA,AL,3,1,32,10,1,0,0,3,4,9,10,3,1,1,1,0.3125,0.3783783783783784,0.34375,0.7221283783783784,1.0,0.0
SEA,AL,2,1,36,10,3,0,0,1,0,12,8,3,4,4,0,0.2777777777777778,0.2777777777777778,0.3611111111111111,0.6388888888888888,0.0,1.0
SEA,AL,3,1,32,7,1,0,1,3,0,10,4,3,6,6,0,0.21875,0.2352941176470588,0.34375,0.5790441176470589,0.0,0.0
