Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
23526,20100509,oswar001,HOU,14,39,0,0,1,0,2,0,1,31,0,10,2,3,0,6,0,3,33,4,1,1,4,0,4,3,0,0,0,0,NL,NL,64,webbr001,HOU03,,,staut001,31,5,1,3,SDN,16,39,0,0,1,1,2,2,0,0,8,0,3,0,0,6,31,3,0,2,9,3,0,0,1,0,lyonb003,0.20512820512820512,0.2564102564102564,0.225,0.25,0.2564102564102564,0.46153846153846156,0.48141025641025637,0.7115384615384616,0.0,1.0
33249,20100511,zitob001,SFN,9,33,0,0,0,1,2,1,0,31,0,8,0,3,0,11,0,5,27,2,0,2,2,1,6,3,0,2,5,1,NL,NL,54,zitob001,SFO03,bellh001,,leblw001,32,15,1,3,SDN,14,32,0,0,1,0,1,0,1,0,8,0,2,1,0,5,27,3,0,3,4,2,0,0,12,0,webbr001,0.25,0.24242424242424243,0.45454545454545453,0.34210526315789475,0.28125,0.42424242424242425,0.7357954545454546,0.766347687400319,1.0,0.0
30924,20100512,cainm001,SFN,8,32,0,0,0,0,0,0,2,32,0,8,0,5,0,6,1,4,27,1,0,1,2,0,3,5,0,0,2,1,NL,NL,54,cainm001,SFO03,bellh001,,richc002,33,9,1,5,SDN,14,31,0,1,0,2,1,0,0,0,7,0,2,3,0,3,27,5,2,4,6,2,0,0,7,1,richc002,0.22580645161290322,0.25,0.35,0.29411764705882354,0.25806451612903225,0.25,0.6080645161290322,0.5441176470588236,1.0,1.0
32861,20100513,sancj002,SFN,8,28,0,0,0,1,0,3,0,33,0,1,0,1,0,1,0,2,27,0,0,0,0,0,6,1,0,0,0,0,NL,NL,54,sancj002,SFO03,,,latom001,34,5,0,1,SDN,7,32,0,0,1,0,1,1,1,0,5,0,0,0,0,1,27,1,0,0,6,0,0,0,1,0,latom001,0.15625,0.03571428571428571,0.18181818181818182,0.03571428571428571,0.1875,0.03571428571428571,0.3693181818181818,0.07142857142857142,1.0,1.0
42056,20100514,garlj001,SDN,14,34,0,0,1,2,1,1,0,35,0,8,1,4,1,7,0,4,27,3,0,0,3,0,9,4,0,0,3,1,NL,NL,54,gregl001,SAN02,broxj001,,ortir002,35,10,0,4,LAN,7,35,0,0,0,0,3,0,2,0,10,1,3,2,0,6,27,4,0,1,6,3,0,0,6,0,weavj002,0.2857142857142857,0.23529411764705882,0.3902439024390244,0.2972972972972973,0.45714285714285713,0.35294117647058826,0.8473867595818816,0.6502384737678856,0.0,1.0
42436,20100515,corrk001,SDN,14,28,0,0,1,0,1,1,1,36,0,3,0,4,0,2,0,3,27,1,0,0,1,0,9,4,0,0,2,0,NL,NL,54,corrk001,SAN02,broxj001,,kersc001,36,3,2,4,LAN,13,30,0,0,0,1,0,0,0,0,5,1,1,0,0,3,27,4,0,1,9,1,0,1,2,0,kersc001,0.16666666666666666,0.10714285714285714,0.21875,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.5520833333333333,0.30952380952380953,0.0,0.0
42327,20100516,leblw001,SDN,10,29,0,0,0,1,0,0,2,37,1,4,0,1,0,4,0,3,27,0,0,0,0,0,6,1,0,0,1,0,NL,NL,54,leblw001,SAN02,broxj001,,billc001,37,2,2,1,LAN,11,25,0,0,1,2,0,0,0,0,2,0,0,0,0,3,27,1,0,0,6,0,0,0,3,0,billc001,0.08,0.13793103448275862,0.17857142857142858,0.1935483870967742,0.08,0.13793103448275862,0.25857142857142856,0.3314794215795328,0.0,0.0
20558,20100517,richc002,SDN,7,28,0,0,1,1,0,0,0,38,1,8,1,1,2,13,0,3,27,3,0,3,3,1,6,1,0,0,8,0,NL,NL,51,cainm001,SAN02,bellh001,,cainm001,37,7,0,1,SFN,7,30,0,0,0,0,1,0,1,0,4,0,3,0,0,4,24,1,0,0,9,3,0,0,5,0,richc002,0.13333333333333333,0.2857142857142857,0.2571428571428571,0.4594594594594595,0.16666666666666666,0.39285714285714285,0.42380952380952375,0.8523166023166023,1.0,0.0
19565,20100518,latom001,SDN,9,45,0,0,1,1,1,0,1,39,0,12,0,7,1,7,0,8,36,5,0,0,6,0,14,7,0,0,4,1,NL,NL,72,ramoc001,SAN02,wilsb001,,sancj002,38,12,1,7,SFN,11,52,0,0,0,2,2,0,0,1,18,1,6,0,0,6,36,7,0,0,12,6,0,0,1,1,runzd001,0.34615384615384615,0.26666666666666666,0.37037037037037035,0.32653061224489793,0.4423076923076923,0.28888888888888886,0.8126780626780626,0.6154195011337869,0.0,1.0
40138,20100519,ortir002,LAN,14,37,0,1,0,0,3,0,1,40,1,12,1,10,0,9,0,5,27,4,0,1,5,0,5,10,0,0,2,1,NL,NL,54,ortir002,LOS03,,,garlj001,40,13,2,10,SDN,14,39,0,0,0,1,4,0,0,1,14,2,5,2,0,4,27,10,0,4,5,5,0,1,8,1,garlj001,0.358974358974359,0.32432432432432434,0.4791666666666667,0.375,0.6666666666666666,0.4864864864864865,1.1458333333333333,0.8614864864864865,1.0,0.0
