Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS
20100522,SDN,NL,43,SEA,AL,43,2,1,54,SEA03,28670,35,7,4,0,1,1,0,0,0,3,1,6,0,0,0,0,9,3,1,1,0,0,27,9,0,0,1,0,34,9,2,0,0,1,0,0,0,0,0,8,0,1,1,0,6,4,2,2,1,0,27,10,1,0,0,0,richc002,sneli001,bellh001,richc002,sneli001,,0.22580645161290322,0.2647058823529412,0.2631578947368421,0.2647058823529412,0.4,0.3235294117647059,0.6631578947368422,0.5882352941176471
20100523,SDN,NL,44,SEA,AL,44,8,1,54,SEA03,33315,37,12,3,0,0,8,1,1,0,2,0,6,2,0,0,0,6,4,1,1,0,0,27,11,0,0,0,0,31,5,2,0,0,1,0,1,0,3,0,6,0,0,0,0,7,4,7,7,1,0,27,8,0,1,0,0,latom001,hernf002,,latom001,hernf002,,0.36363636363636365,0.18518518518518517,0.35,0.22857142857142856,0.40540540540540543,0.22580645161290322,0.7554054054054054,0.4543778801843318
20100525,DET,AL,45,SEA,AL,45,3,5,51,SEA03,20920,36,9,1,0,1,3,0,0,0,1,0,3,0,0,0,0,7,2,5,5,0,0,24,6,0,0,0,0,30,7,2,0,2,5,0,1,0,2,0,8,0,0,0,0,4,3,2,2,0,0,27,10,1,0,1,0,kells001,verlj001,aardd001,verlj001,fistd001,,0.2571428571428571,0.25925925925925924,0.2702702702702703,0.2727272727272727,0.3611111111111111,0.5,0.6313813813813813,0.7727272727272727
20100526,DET,AL,46,SEA,AL,46,4,5,51,SEA03,22422,37,10,3,0,1,4,0,0,0,2,0,7,1,0,0,0,8,3,4,4,0,0,24,10,1,0,1,0,34,10,1,0,1,5,0,0,1,2,0,9,0,0,1,0,8,4,2,2,0,1,27,7,1,0,0,0,leagb001,perrr001,aardd001,bondj001,vargj001,,0.2857142857142857,0.3225806451612903,0.3076923076923077,0.35135135135135137,0.43243243243243246,0.4117647058823529,0.7401247401247402,0.7631160572337043
20100528,SEA,AL,47,ANA,AL,50,8,3,54,ANA01,41770,36,11,3,0,1,7,0,1,1,3,0,4,0,0,0,0,6,2,2,2,0,0,27,6,1,0,0,0,33,5,1,0,0,3,0,0,0,2,0,10,0,0,0,0,5,4,7,7,0,0,27,12,1,0,0,0,lee-c003,kazms001,,lee-c003,kazms001,,0.3548387096774194,0.16129032258064516,0.36585365853658536,0.2,0.4722222222222222,0.18181818181818182,0.8380758807588076,0.38181818181818183
20100529,SEA,AL,48,ANA,AL,51,1,5,58,ANA01,39382,34,4,0,0,0,0,0,0,0,3,0,10,4,0,0,0,6,2,4,4,0,0,28,9,1,0,1,0,36,8,2,0,2,5,0,0,1,4,1,7,1,0,1,0,8,3,0,0,0,0,30,9,1,0,1,0,fuenb001,leagb001,,hernf002,weavj003,,0.12903225806451613,0.26666666666666666,0.1891891891891892,0.3170731707317073,0.11764705882352941,0.4444444444444444,0.3068362480127186,0.7615176151761518
20100530,SEA,AL,49,ANA,AL,52,7,9,52,ANA01,40017,37,13,1,0,1,7,0,0,0,7,1,5,0,0,1,0,10,5,8,8,0,0,25,5,1,0,0,0,33,10,1,0,3,9,0,0,0,9,0,5,1,1,0,1,9,5,7,7,0,0,27,9,0,0,1,0,rodnf001,aardd001,,sneli001,saunj001,,0.4482758620689655,0.4166666666666667,0.45454545454545453,0.4523809523809524,0.4594594594594595,0.6060606060606061,0.914004914004914,1.0584415584415585
20100531,MIN,AL,51,SEA,AL,50,5,4,54,SEA03,19795,35,10,3,0,3,5,0,0,0,0,0,6,0,0,2,0,3,4,4,4,1,0,27,14,0,0,1,0,36,10,2,0,0,3,0,0,0,0,0,9,0,0,1,0,5,3,5,5,0,0,27,13,0,0,2,0,lirif001,fistd001,raucj001,lirif001,fistd001,,0.2857142857142857,0.2777777777777778,0.2857142857142857,0.2777777777777778,0.6285714285714286,0.3333333333333333,0.9142857142857143,0.6111111111111112
20100601,MIN,AL,52,SEA,AL,51,1,7,51,SEA03,18740,32,6,1,0,1,1,0,0,0,3,0,3,1,0,1,0,7,4,7,7,0,0,24,6,1,0,1,0,36,13,1,0,1,7,0,0,0,2,0,6,1,0,1,0,7,3,1,1,0,0,27,11,0,0,1,0,vargj001,blacn001,,blacn001,vargj001,,0.20689655172413793,0.38235294117647056,0.2571428571428571,0.39473684210526316,0.3125,0.4722222222222222,0.5696428571428571,0.8669590643274854
20100602,MIN,AL,53,SEA,AL,52,1,2,59,SEA03,20414,34,5,1,0,1,1,0,0,0,2,0,8,0,1,0,0,5,4,2,2,0,0,29,8,0,0,1,0,35,8,0,0,0,2,0,1,0,1,0,5,2,0,1,0,6,3,1,1,0,0,30,9,0,1,0,0,leagb001,guerm001,,slowk001,lee-c003,,0.15625,0.24242424242424243,0.19444444444444445,0.24324324324324326,0.2647058823529412,0.22857142857142856,0.45915032679738566,0.47181467181467185
20100603,MIN,AL,54,SEA,AL,53,1,4,51,SEA03,21291,33,6,1,0,0,1,0,0,0,1,0,9,0,0,1,0,6,2,4,4,0,0,24,12,0,0,2,0,30,9,1,0,1,4,1,0,0,2,0,6,5,0,1,0,5,2,1,1,1,0,27,9,0,0,1,0,hernf002,pavac001,aardd001,pavac001,hernf002,,0.1875,0.3333333333333333,0.20588235294117646,0.34375,0.21212121212121213,0.43333333333333335,0.41800356506238856,0.7770833333333333
20100604,ANA,AL,57,SEA,AL,54,7,1,54,SEA03,29230,32,8,2,0,2,7,1,1,0,4,0,1,0,0,1,0,4,3,1,1,1,0,27,14,0,0,3,0,33,9,1,0,0,1,0,0,0,2,0,5,1,0,3,0,7,4,6,6,0,0,27,10,1,0,1,0,saunj001,sneli001,,saunj001,sneli001,,0.3076923076923077,0.2903225806451613,0.32432432432432434,0.3142857142857143,0.5,0.30303030303030304,0.8243243243243243,0.6173160173160173
20100605,ANA,AL,58,SEA,AL,55,11,2,54,SEA03,31548,37,12,4,0,0,11,0,1,1,10,1,5,0,1,0,0,11,3,2,2,0,0,27,11,0,0,2,0,33,8,1,0,0,2,0,0,1,6,0,6,3,0,1,0,11,6,11,11,1,0,27,6,0,0,1,0,sante001,olsog003,,sante001,rowlr002,,0.5,0.3076923076923077,0.46938775510204084,0.375,0.43243243243243246,0.2727272727272727,0.9018201875344733,0.6477272727272727
20100606,ANA,AL,59,SEA,AL,56,9,4,54,SEA03,33076,47,18,5,1,2,8,0,0,0,1,0,7,0,0,0,0,12,4,4,4,0,0,27,11,0,0,0,0,38,12,4,1,0,4,0,0,0,4,1,7,0,0,0,0,11,6,8,8,0,0,27,3,2,0,0,0,pinej001,kells001,,pinej001,vargj001,,0.391304347826087,0.36363636363636365,0.3958333333333333,0.38095238095238093,0.6595744680851063,0.47368421052631576,1.0554078014184396,0.8546365914786966
20100607,SEA,AL,57,TEX,AL,57,4,2,54,ARL02,20152,35,10,0,0,1,4,1,0,0,2,0,6,2,2,0,0,7,1,2,2,0,0,27,10,1,0,0,0,35,7,0,0,0,2,0,0,0,0,0,7,0,0,0,0,6,2,3,3,1,0,27,14,1,0,0,0,lee-c003,felds001,,lee-c003,felds001,,0.3125,0.2,0.32432432432432434,0.2,0.37142857142857144,0.2,0.6957528957528958,0.4
20100608,SEA,AL,58,TEX,AL,58,1,7,51,ARL02,18774,31,4,1,0,0,1,0,0,0,3,0,5,0,1,0,0,6,3,7,7,0,0,24,11,1,0,0,0,34,9,2,0,1,7,0,0,2,4,0,6,0,0,0,0,9,3,1,1,0,0,27,9,1,0,0,0,lewic001,hernf002,,hernf002,lewic001,,0.14285714285714285,0.32142857142857145,0.20588235294117646,0.375,0.16129032258064516,0.4117647058823529,0.36717267552182165,0.7867647058823529
20100609,SEA,AL,59,TEX,AL,59,2,12,51,ARL02,26432,32,6,3,0,0,2,0,0,0,5,0,6,1,0,0,0,8,3,11,11,1,0,24,7,1,0,1,0,37,15,2,1,2,11,0,1,1,1,0,4,0,0,1,0,4,3,2,2,2,0,27,6,0,0,1,0,wilsc004,sneli001,,sneli001,wilsc004,,0.2222222222222222,0.4411764705882353,0.2972972972972973,0.425,0.28125,0.6756756756756757,0.5785472972972974,1.1006756756756757
20100610,SEA,AL,60,TEX,AL,60,3,12,51,ARL02,19674,30,5,0,0,0,2,0,1,1,3,0,10,1,0,1,0,5,4,4,4,1,0,24,9,2,0,1,0,41,17,2,0,2,11,0,0,0,2,0,5,1,1,1,0,7,4,2,2,0,0,27,5,1,0,1,0,huntt002,rowlr002,,rowlr002,huntt002,,0.2,0.4358974358974359,0.2571428571428571,0.4418604651162791,0.16666666666666666,0.6097560975609756,0.42380952380952375,1.0516165626772547
20100611,SEA,AL,61,SDN,NL,61,3,4,53,SAN02,20049,35,9,1,1,1,3,1,0,1,0,0,6,1,0,0,0,7,4,4,4,0,0,26,13,1,0,1,0,34,10,3,1,0,4,1,1,1,4,2,7,0,0,1,0,11,3,3,3,1,0,27,10,1,0,0,0,thatj001,aardd001,,vargj001,corrk001,,0.2727272727272727,0.4,0.2777777777777778,0.375,0.42857142857142855,0.4411764705882353,0.7063492063492063,0.8161764705882353
20100612,SEA,AL,62,SDN,NL,62,1,7,51,SAN02,30019,36,10,3,0,0,1,0,0,0,4,2,7,0,0,1,0,12,3,7,7,0,1,24,11,0,0,1,0,30,10,2,0,2,7,1,1,0,1,1,4,0,1,0,0,2,4,1,1,0,0,27,9,0,0,1,0,leblw001,lee-c003,,lee-c003,leblw001,,0.3333333333333333,0.38461538461538464,0.35,0.34375,0.3611111111111111,0.6,0.711111111111111,0.94375
20100613,SEA,AL,63,SDN,NL,63,4,2,54,SAN02,23429,32,9,2,0,1,4,2,0,1,4,1,6,0,0,2,0,8,2,2,2,0,1,27,13,0,0,0,0,31,4,1,0,1,2,0,0,0,1,0,9,0,0,0,0,3,4,4,4,0,0,27,15,0,0,2,0,hernf002,gregl001,aardd001,hernf002,richc002,,0.375,0.13333333333333333,0.3783783783783784,0.15625,0.4375,0.25806451612903225,0.8158783783783784,0.41431451612903225
20100614,SEA,AL,64,SLN,NL,64,3,9,51,STL10,36113,33,6,2,0,1,3,0,0,0,2,0,7,0,0,1,0,5,4,9,9,0,0,24,8,2,0,1,0,35,12,2,0,2,8,0,1,0,5,0,3,0,0,1,0,8,3,3,3,0,0,27,10,1,0,1,0,waina001,frenl001,,frenl001,waina001,,0.1935483870967742,0.41379310344827586,0.22857142857142856,0.4146341463414634,0.3333333333333333,0.5714285714285714,0.5619047619047619,0.9860627177700347
20100615,SEA,AL,65,SLN,NL,65,2,4,51,STL10,40269,34,7,1,0,2,2,0,0,0,4,0,5,1,0,0,0,9,4,4,4,1,0,24,7,0,0,1,0,32,11,2,0,2,4,1,0,0,3,0,3,1,1,1,0,8,5,2,2,0,0,27,14,0,0,0,0,hawkb001,rowlr002,franr001,rowlr002,suppj001,,0.23333333333333334,0.39285714285714285,0.2894736842105263,0.4,0.4117647058823529,0.59375,0.7012383900928792,0.99375
20100616,SEA,AL,66,SLN,NL,66,2,1,54,STL10,40020,31,6,1,0,0,2,0,0,1,3,0,9,1,1,1,0,6,3,1,1,1,0,27,7,0,0,0,0,31,6,3,0,0,1,1,1,0,0,0,6,0,0,0,0,5,4,2,2,1,0,27,12,0,1,1,0,vargj001,garcj004,aardd001,vargj001,garcj004,,0.2222222222222222,0.20689655172413793,0.2857142857142857,0.1875,0.22580645161290322,0.2903225806451613,0.511520737327189,0.4778225806451613
20100618,CIN,NL,68,SEA,AL,67,0,1,51,SEA03,43362,33,6,2,0,0,0,0,0,0,0,0,7,0,0,0,0,6,3,1,1,0,0,24,9,0,0,0,0,29,5,3,0,0,1,0,0,1,2,0,8,0,0,0,0,7,1,0,0,1,0,27,7,0,0,0,0,lee-c003,cuetj001,,cuetj001,lee-c003,,0.18181818181818182,0.19230769230769232,0.18181818181818182,0.25,0.24242424242424243,0.27586206896551724,0.42424242424242425,0.5258620689655172
20100619,CIN,NL,69,SEA,AL,68,1,5,51,SEA03,26468,31,5,0,0,0,1,0,0,0,1,0,9,1,0,1,0,4,2,5,5,0,0,24,9,0,0,1,0,32,10,2,0,2,5,0,1,1,1,1,6,1,0,1,0,6,1,1,1,1,0,27,10,1,0,1,0,hernf002,lecus001,,lecus001,hernf002,,0.16666666666666666,0.35714285714285715,0.1875,0.34285714285714286,0.16129032258064516,0.5625,0.34879032258064513,0.9053571428571429
20100620,CIN,NL,70,SEA,AL,69,0,1,51,SEA03,32712,28,3,0,0,0,0,1,0,1,5,0,7,0,1,0,0,8,3,1,1,0,0,24,6,0,0,0,0,26,3,0,0,0,1,0,1,0,1,0,5,0,0,0,0,3,3,0,0,0,0,27,10,0,0,0,0,rowlr002,haraa001,aardd001,haraa001,rowlr002,,0.14285714285714285,0.125,0.2647058823529412,0.14285714285714285,0.10714285714285714,0.11538461538461539,0.37184873949579833,0.2582417582417582
20100622,CHN,NL,70,SEA,AL,70,0,2,51,SEA03,27975,31,6,2,0,0,0,0,0,0,3,0,8,0,0,1,0,7,1,2,2,0,0,24,5,1,0,1,0,29,5,0,0,1,2,0,0,0,2,0,8,0,0,1,0,5,3,0,0,0,0,27,9,0,0,2,0,vargj001,dempr002,aardd001,dempr002,vargj001,,0.21428571428571427,0.18518518518518517,0.2647058823529412,0.22580645161290322,0.25806451612903225,0.27586206896551724,0.5227703984819734,0.5016685205784205
20100623,CHN,NL,71,SEA,AL,71,1,8,51,SEA03,31394,34,9,2,0,1,1,0,0,0,0,0,9,0,0,3,0,6,3,8,8,0,0,24,9,2,0,1,0,34,11,1,0,1,8,0,0,0,4,0,5,1,0,1,0,6,1,1,1,0,0,27,9,1,0,3,0,lee-c003,wellr001,,wellr001,lee-c003,,0.2647058823529412,0.36666666666666664,0.2647058823529412,0.39473684210526316,0.4117647058823529,0.4411764705882353,0.6764705882352942,0.8359133126934984
20100624,CHN,NL,72,SEA,AL,72,3,2,78,SEA03,41329,40,6,0,0,0,3,2,1,1,5,0,11,0,0,3,0,7,7,2,2,0,1,39,9,0,0,1,0,48,11,3,0,0,2,1,0,0,5,2,14,3,0,1,0,13,5,3,3,1,0,39,21,1,0,3,0,grabj002,olsog003,gorzt001,lillt001,hernf002,,0.1935483870967742,0.275,0.2553191489361702,0.3018867924528302,0.15,0.2916666666666667,0.40531914893617016,0.5935534591194969
20100625,SEA,AL,73,MIL,NL,73,3,8,51,MIL06,30087,32,7,1,0,0,3,0,2,0,1,0,6,4,0,0,0,5,4,8,8,0,0,24,11,0,0,1,0,29,8,3,0,2,8,0,2,2,4,0,4,0,0,0,0,5,4,2,2,0,0,27,9,1,0,0,0,bushd001,rowlr002,,rowlr002,bushd001,,0.2413793103448276,0.38095238095238093,0.22857142857142856,0.3783783783783784,0.25,0.5862068965517241,0.47857142857142854,0.9645852749301025
20100626,SEA,AL,74,MIL,NL,74,5,4,54,MIL06,41655,37,10,2,0,2,5,1,0,1,4,1,7,2,0,0,0,11,3,4,4,0,0,27,10,2,0,0,0,34,6,3,0,1,3,0,0,0,1,0,6,0,0,0,0,4,6,4,4,0,0,27,8,1,0,0,0,sweeb001,wolfr001,leagb001,fistd001,wolfr001,,0.3333333333333333,0.18181818181818182,0.35714285714285715,0.2,0.4864864864864865,0.35294117647058826,0.8436293436293436,0.5529411764705883
20100627,SEA,AL,75,MIL,NL,75,0,3,51,MIL06,41995,31,5,1,0,0,0,0,0,0,1,0,10,1,0,0,0,5,3,3,3,0,0,24,8,0,0,1,0,33,11,4,1,1,3,0,0,0,4,2,4,0,0,1,0,10,2,0,0,0,0,27,7,1,0,1,0,narvc001,vargj001,axfoj001,vargj001,narvc001,,0.16666666666666666,0.4074074074074074,0.1875,0.40540540540540543,0.1935483870967742,0.6060606060606061,0.3810483870967742,1.0114660114660114
20100629,SEA,AL,76,NYA,AL,76,7,4,54,NYC21,45780,34,12,4,0,1,6,1,1,0,2,1,5,1,1,1,0,4,1,3,3,0,0,27,8,1,0,1,0,34,8,2,0,2,3,0,0,0,1,0,2,0,0,1,0,4,3,6,6,0,0,27,13,2,0,2,0,lee-c003,hughp001,,lee-c003,hughp001,,0.41379310344827586,0.24242424242424243,0.3783783783783784,0.2571428571428571,0.5588235294117647,0.47058823529411764,0.9372019077901431,0.7277310924369748
20100630,SEA,AL,77,NYA,AL,77,7,0,54,NYC21,46309,36,9,0,0,4,7,0,0,1,4,0,9,1,0,0,0,7,1,0,0,1,0,27,4,0,1,0,0,29,2,2,0,0,0,0,0,0,3,0,11,0,0,0,0,5,3,7,7,0,0,27,7,0,0,0,0,hernf002,vazqj001,,hernf002,vazqj001,,0.2903225806451613,0.07692307692307693,0.34146341463414637,0.15625,0.5833333333333334,0.13793103448275862,0.9247967479674797,0.2941810344827586
20100701,SEA,AL,78,NYA,AL,78,2,4,51,NYC21,45591,31,5,1,0,0,2,0,0,0,2,0,5,1,0,0,0,4,3,4,4,0,0,24,11,0,0,1,0,30,7,2,0,2,4,0,0,0,3,1,5,0,0,1,0,5,2,1,1,0,0,27,8,0,1,0,0,sabac001,aardd001,rivem002,rowlr002,sabac001,,0.1724137931034483,0.2692307692307692,0.21212121212121213,0.30303030303030304,0.1935483870967742,0.5,0.4056695992179863,0.803030303030303
20100702,SEA,AL,79,DET,AL,78,1,7,51,DET05,32512,29,5,0,0,1,1,0,0,0,3,0,8,0,0,2,0,4,5,7,7,0,0,24,11,1,0,1,0,33,10,1,0,1,7,0,0,0,3,0,9,0,1,0,0,5,2,1,1,0,0,27,13,0,0,3,0,schem001,fistd001,,fistd001,schem001,,0.19230769230769232,0.3333333333333333,0.25,0.3611111111111111,0.27586206896551724,0.42424242424242425,0.5258620689655172,0.7853535353535354
20100703,SEA,AL,80,DET,AL,79,1,6,51,DET05,32430,34,7,1,0,0,1,0,0,0,4,0,12,0,0,0,0,10,3,6,6,0,0,24,7,1,0,0,0,35,11,4,0,0,5,0,0,0,2,1,6,0,0,0,0,7,3,1,1,0,0,27,7,0,0,0,0,verlj001,vargj001,,vargj001,verlj001,,0.23333333333333334,0.34375,0.2894736842105263,0.35135135135135137,0.23529411764705882,0.42857142857142855,0.5247678018575852,0.7799227799227799
20100704,SEA,AL,81,DET,AL,80,8,1,54,DET05,24899,41,15,1,0,2,8,0,0,0,4,1,6,2,0,1,0,10,2,1,1,1,0,27,5,0,0,0,0,37,10,2,0,0,1,0,0,0,2,0,11,0,0,0,0,11,5,8,8,0,0,27,11,1,0,1,0,lee-c003,bondj001,,lee-c003,bondj001,,0.4166666666666667,0.2857142857142857,0.4222222222222222,0.3076923076923077,0.5365853658536586,0.32432432432432434,0.9588075880758808,0.632016632016632
20100705,KCA,AL,83,SEA,AL,82,6,4,60,SEA03,22617,38,14,1,1,0,6,1,2,0,5,1,7,0,2,1,0,10,4,4,4,0,0,30,10,1,0,0,0,38,8,3,0,1,4,0,0,0,5,1,7,0,0,0,0,9,6,6,6,2,0,30,13,0,0,1,0,farnk001,cordc001,sorij001,bannb001,hernf002,,0.4827586206896552,0.25,0.4222222222222222,0.3023255813953488,0.4473684210526316,0.3684210526315789,0.8695906432748538,0.6707466340269277
20100706,KCA,AL,84,SEA,AL,83,3,2,54,SEA03,17555,34,10,3,0,1,3,0,0,1,2,0,0,0,0,2,0,7,3,1,1,0,0,27,9,1,0,0,0,31,6,1,0,0,2,1,1,0,2,0,11,1,0,0,0,6,3,3,3,0,0,27,15,0,0,2,0,greiz001,rowlr002,sorij001,greiz001,rowlr002,,0.3225806451612903,0.2222222222222222,0.35135135135135137,0.23529411764705882,0.47058823529411764,0.22580645161290322,0.8219395866454691,0.461100569259962
20100707,KCA,AL,85,SEA,AL,84,7,3,54,SEA03,16954,37,11,3,0,3,6,0,1,0,4,0,4,0,0,0,0,8,4,3,3,0,0,27,10,1,0,1,0,33,6,0,0,2,3,0,0,0,6,1,9,1,0,1,0,9,5,7,7,1,0,27,8,1,0,0,0,martv002,leagb001,sorij001,davik002,fistd001,,0.34375,0.23076923076923078,0.35714285714285715,0.3076923076923077,0.6216216216216216,0.36363636363636365,0.9787644787644787,0.6713286713286714
20100708,NYA,AL,85,SEA,AL,85,3,1,54,SEA03,37432,38,12,2,0,0,2,0,0,0,4,1,5,0,0,2,0,12,2,1,1,0,0,27,11,1,0,1,0,30,5,0,0,0,0,0,0,1,4,1,10,0,0,1,0,7,3,3,3,1,0,27,9,2,0,2,0,petta001,aardd001,rivem002,petta001,vargj001,,0.36363636363636365,0.20833333333333334,0.38095238095238093,0.2857142857142857,0.3684210526315789,0.16666666666666666,0.7493734335839599,0.45238095238095233
20100709,NYA,AL,86,SEA,AL,86,6,1,54,SEA03,39645,33,7,1,1,2,6,1,1,1,5,0,4,0,0,0,0,8,3,1,1,0,0,27,7,0,0,0,0,36,9,4,0,0,1,0,0,0,0,0,7,1,0,0,0,8,3,4,2,1,0,27,10,1,0,0,0,hughp001,pauld001,,hughp001,pauld001,,0.28,0.25,0.325,0.25,0.48484848484848486,0.3611111111111111,0.8098484848484848,0.6111111111111112
20100710,NYA,AL,87,SEA,AL,87,1,4,51,SEA03,42558,35,10,1,0,1,1,0,0,0,2,0,9,0,1,1,0,9,2,4,4,2,0,24,5,0,0,0,0,30,6,0,0,1,4,0,0,0,3,1,7,0,0,0,0,5,1,1,1,0,0,27,10,0,0,1,0,hernf002,chamj002,,vazqj001,hernf002,,0.30303030303030304,0.23076923076923078,0.32432432432432434,0.2727272727272727,0.4,0.3,0.7243243243243244,0.5727272727272728
20100711,NYA,AL,88,SEA,AL,88,8,2,54,SEA03,42069,39,11,5,0,1,7,0,1,1,2,0,4,0,0,0,0,8,3,2,2,0,0,27,14,0,0,2,0,32,7,1,0,1,2,0,0,0,1,0,2,0,0,2,0,4,5,6,6,3,0,27,8,2,0,0,0,sabac001,rowlr002,,sabac001,rowlr002,,0.3142857142857143,0.22580645161290322,0.32558139534883723,0.24242424242424243,0.48717948717948717,0.34375,0.8127608825283243,0.5861742424242424
20100715,SEA,AL,89,ANA,AL,92,3,8,51,ANA01,41959,34,7,3,0,0,3,0,0,0,2,0,6,0,0,0,0,6,4,8,8,0,0,24,13,0,0,1,0,38,16,4,0,0,8,0,0,0,2,0,3,0,0,1,0,8,3,3,3,0,0,27,9,1,0,0,0,pinej001,fistd001,,fistd001,pinej001,,0.21875,0.4444444444444444,0.25,0.45,0.29411764705882354,0.5263157894736842,0.5441176470588236,0.9763157894736842
20100716,SEA,AL,90,ANA,AL,93,2,3,51,ANA01,41449,32,7,0,0,1,2,0,0,0,0,0,6,1,2,0,0,3,1,3,3,0,0,24,11,1,0,2,0,31,10,4,0,0,2,0,0,1,0,0,3,1,0,2,0,5,3,2,2,1,0,27,9,0,0,0,0,weavj003,hernf002,fuenb001,hernf002,weavj003,,0.21875,0.3333333333333333,0.21875,0.34375,0.3125,0.45161290322580644,0.53125,0.7953629032258065
20100717,SEA,AL,91,ANA,AL,94,6,7,51,ANA01,42977,35,12,4,0,2,5,0,0,0,1,0,6,0,1,3,0,3,4,6,6,0,0,24,15,3,0,0,0,34,10,2,0,2,6,2,0,1,1,0,5,1,0,0,0,7,4,5,5,0,0,27,17,1,0,3,0,jepsk001,sweeb001,fuenb001,rowlr002,saunj001,,0.35294117647058826,0.3333333333333333,0.3611111111111111,0.3333333333333333,0.6285714285714286,0.5294117647058824,0.9896825396825397,0.8627450980392157
20100718,SEA,AL,92,ANA,AL,95,2,1,60,ANA01,38883,34,5,0,0,0,1,1,0,0,6,1,11,3,0,0,0,9,3,1,1,0,1,30,6,1,0,1,0,35,6,0,1,1,1,1,0,0,2,0,12,0,0,0,0,7,4,2,2,2,0,30,11,0,0,0,0,leagb001,jepsk001,aardd001,vargj001,sante001,,0.19230769230769232,0.1875,0.275,0.21621621621621623,0.14705882352941177,0.3142857142857143,0.4220588235294118,0.5305019305019305
20100719,CHA,AL,92,SEA,AL,93,6,1,54,SEA03,21749,38,12,1,0,2,6,0,1,0,1,0,5,3,0,0,0,7,4,1,1,0,0,27,15,1,0,2,0,33,8,1,0,0,1,0,0,0,5,0,9,0,1,1,0,10,3,5,5,0,0,27,11,2,1,0,0,hudsd001,pauld001,,hudsd001,pauld001,,0.3333333333333333,0.2857142857142857,0.325,0.34210526315789475,0.5,0.2727272727272727,0.825,0.6148325358851674
20100720,CHA,AL,93,SEA,AL,94,4,0,54,SEA03,21366,35,10,3,0,1,4,0,0,0,1,0,8,0,0,1,0,5,3,0,0,0,0,27,10,0,0,2,0,27,2,0,0,0,0,0,0,1,4,0,9,0,0,1,0,5,2,4,4,0,0,27,13,0,0,1,0,dankj001,fistd001,,dankj001,fistd001,,0.29411764705882354,0.09090909090909091,0.3055555555555556,0.21875,0.45714285714285713,0.07407407407407407,0.7626984126984127,0.29282407407407407
20100721,CHA,AL,94,SEA,AL,95,1,2,64,SEA03,21529,36,4,1,0,0,1,0,0,1,2,0,11,2,0,1,0,5,4,2,2,0,0,31,19,0,0,2,0,35,10,0,0,0,2,2,0,0,2,1,9,1,1,1,0,6,3,1,1,0,0,33,14,0,0,1,0,leagb001,jenkb001,,floyg001,hernf002,,0.12121212121212122,0.3333333333333333,0.1794871794871795,0.32432432432432434,0.1388888888888889,0.2857142857142857,0.31837606837606836,0.61003861003861
20100722,BOS,AL,96,SEA,AL,96,8,6,78,SEA03,28074,51,13,2,0,3,8,0,0,0,3,0,11,0,0,2,0,7,6,3,3,0,0,39,10,3,1,1,0,46,7,1,0,1,4,1,0,1,5,2,10,1,0,0,0,8,5,8,8,1,0,39,13,1,0,2,0,okajh001,olsog003,ramir003,lackj001,rowlr002,,0.2708333333333333,0.1891891891891892,0.2962962962962963,0.25,0.47058823529411764,0.2391304347826087,0.7668845315904139,0.4891304347826087
20100723,BOS,AL,97,SEA,AL,97,2,1,54,SEA03,34932,33,10,3,0,1,2,0,0,0,3,1,4,0,0,3,0,7,4,1,1,0,0,27,8,0,0,0,0,33,6,4,0,0,1,0,0,0,5,1,9,1,0,0,0,10,2,2,2,0,0,27,17,1,0,3,0,atchs001,vargj001,papej001,beckj002,vargj001,,0.3448275862068966,0.2222222222222222,0.3611111111111111,0.2894736842105263,0.48484848484848486,0.30303030303030304,0.845959595959596,0.5925039872408293
