Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20170502,ANA,AL,28,SEA,AL,27,6,4,66,SEA03,15080.0,41,10,4,0,1,6,0,1,1,9,1,11,2,0,1,0,13,7,4,4,1,0,33,8,1,0,0,0,39,7,1,0,1,4,1,0,1,6,0,11,2,0,0,0,10,7,5,5,2,0,33,5,1,0,1,0,guerd001,pazoj001,,shoem001,paxtj001,0.24390243902439024,0.1794871794871795,0.38461538461538464,0.30434782608695654,0.4146341463414634,0.28205128205128205,0.7992495309568479,0.5863991081382386,1.0,1.0
20170503,ANA,AL,29,SEA,AL,28,7,8,51,SEA03,13799.0,37,11,2,0,2,7,0,1,1,1,0,9,1,0,0,0,6,5,8,8,0,0,24,6,0,0,1,0,34,12,4,0,2,8,1,0,0,3,1,13,1,0,1,0,6,5,7,7,0,0,27,6,0,0,0,0,machj002,parkb001,diaze006,nolar001,iwakh001,0.2972972972972973,0.35294117647058826,0.325,0.40540540540540543,0.5135135135135135,0.6470588235294118,0.8385135135135136,1.0524642289348172,0.0,1.0
20170504,ANA,AL,30,SEA,AL,29,3,11,51,SEA03,15915.0,36,9,1,0,0,3,0,0,0,1,0,6,0,0,0,0,7,2,11,11,0,0,24,10,0,0,2,0,37,16,3,0,1,10,0,0,2,4,0,8,1,1,2,0,8,3,3,3,0,0,27,11,1,0,0,0,miraa002,meyea001,,meyea001,miraa002,0.25,0.43243243243243246,0.2702702702702703,0.5116279069767442,0.2777777777777778,0.5945945945945946,0.5480480480480481,1.1062225015713392,0.0,0.0
20170505,HOU,AL,30,ANA,AL,31,7,6,60,ANA01,34556.0,39,12,3,0,2,7,0,0,0,2,0,6,1,0,3,0,4,3,6,6,0,0,30,18,0,0,2,0,36,10,0,0,2,6,0,0,0,2,0,6,0,1,2,0,2,5,7,7,0,0,30,11,0,0,3,0,gilek001,norrb001,devec001,keucd001,chavj001,0.3076923076923077,0.2777777777777778,0.34146341463414637,0.3157894736842105,0.5384615384615384,0.4444444444444444,0.8799249530956847,0.7602339181286549,0.0,0.0
20170506,HOU,AL,31,ANA,AL,32,1,2,52,ANA01,41097.0,33,9,2,0,0,1,0,0,1,2,0,6,0,1,3,0,8,3,1,1,0,0,25,14,0,1,1,0,29,5,1,0,0,2,0,0,0,3,0,6,0,0,1,0,5,4,1,1,2,0,27,14,0,0,3,0,norrb001,devec001,,mccul002,ramij002,0.2727272727272727,0.1724137931034483,0.3333333333333333,0.25,0.3333333333333333,0.20689655172413793,0.6666666666666666,0.4568965517241379,1.0,0.0
20170507,HOU,AL,32,ANA,AL,33,5,3,54,ANA01,38385.0,32,6,1,0,2,5,0,0,0,3,0,6,1,0,0,0,3,4,3,3,1,0,27,11,1,0,1,0,32,6,1,1,2,3,0,0,0,4,0,8,1,0,1,0,6,3,5,5,0,0,27,5,0,0,0,0,fierm001,shoem001,gilek001,fierm001,shoem001,0.1875,0.1875,0.2571428571428571,0.2777777777777778,0.40625,0.46875,0.6633928571428571,0.7465277777777778,0.0,1.0
20170508,ANA,AL,34,OAK,AL,32,2,3,65,OAK01,10292.0,42,9,2,0,1,2,0,0,1,1,0,9,1,0,1,0,9,3,3,3,0,0,32,7,0,0,0,0,37,6,2,0,3,3,1,0,0,0,0,12,0,0,0,0,3,4,2,2,0,0,33,12,1,0,1,0,hendl001,guerd001,,nolar001,gravk001,0.21428571428571427,0.16216216216216217,0.25,0.16216216216216217,0.3333333333333333,0.4594594594594595,0.5833333333333333,0.6216216216216217,0.0,0.0
20170509,ANA,AL,35,OAK,AL,33,7,3,54,OAK01,11383.0,33,8,1,0,3,7,1,0,1,2,0,9,0,1,0,0,3,5,3,3,0,0,27,7,0,0,2,0,32,7,2,0,2,3,0,0,0,7,0,10,2,0,1,0,9,3,7,7,0,0,27,13,0,0,0,0,meyea001,cottj001,norrb001,meyea001,cottj001,0.24242424242424243,0.21875,0.3055555555555556,0.358974358974359,0.5454545454545454,0.46875,0.851010101010101,0.827724358974359,1.0,0.0
20170510,ANA,AL,36,OAK,AL,34,1,3,51,OAK01,11061.0,31,4,2,0,0,1,0,0,0,3,0,7,1,0,1,0,6,3,3,3,0,0,24,6,2,0,1,0,28,5,0,0,1,3,0,0,1,5,0,8,1,1,1,0,7,4,1,1,0,0,27,11,1,0,1,0,triga001,chavj001,garcj002,chavj001,triga001,0.12903225806451613,0.17857142857142858,0.20588235294117646,0.3235294117647059,0.1935483870967742,0.2857142857142857,0.39943074003795065,0.6092436974789917,0.0,1.0
20170511,DET,AL,33,ANA,AL,37,7,1,54,ANA01,30207.0,37,11,2,0,2,7,0,0,0,4,0,7,0,0,1,0,7,3,1,1,0,0,27,13,1,0,0,0,32,4,1,0,0,1,0,0,1,2,0,9,0,0,0,0,7,3,7,7,1,0,27,10,1,0,1,0,fulmm001,ramij002,,fulmm001,ramij002,0.2972972972972973,0.125,0.36585365853658536,0.2,0.5135135135135135,0.15625,0.8793671720500988,0.35625,0.0,0.0
20170512,DET,AL,34,ANA,AL,38,0,7,51,ANA01,44311.0,30,4,2,0,0,0,0,0,0,2,0,8,0,0,1,0,5,3,6,6,0,0,24,11,2,0,1,0,36,13,2,0,2,6,1,0,0,3,1,5,1,0,1,0,9,4,0,0,0,0,27,6,0,0,1,0,shoem001,zimmj003,,zimmj003,shoem001,0.13333333333333333,0.3611111111111111,0.1875,0.41025641025641024,0.2,0.5833333333333334,0.3875,0.9935897435897436,1.0,0.0
20170513,DET,AL,35,ANA,AL,39,4,3,54,ANA01,40251.0,32,6,0,0,3,4,0,0,0,4,0,9,0,1,0,0,5,4,3,3,0,0,27,11,0,0,0,0,34,8,1,0,1,3,0,0,1,2,0,9,1,1,0,0,7,3,4,4,0,0,27,8,1,0,0,0,wilsa001,norrb001,wilsj004,norrd002,nolar001,0.1875,0.23529411764705882,0.2777777777777778,0.2972972972972973,0.46875,0.35294117647058826,0.7465277777777778,0.6502384737678856,0.0,1.0
20170514,DET,AL,36,ANA,AL,40,1,4,51,ANA01,36215.0,28,4,2,0,0,1,0,0,1,2,0,9,0,1,1,0,3,4,4,4,0,0,24,2,0,0,1,0,27,5,0,0,2,4,0,1,1,6,0,9,5,0,1,0,7,4,1,1,0,0,27,10,0,0,1,0,meyea001,verlj001,norrb001,verlj001,meyea001,0.14285714285714285,0.18518518518518517,0.22580645161290322,0.34285714285714286,0.21428571428571427,0.4074074074074074,0.4400921658986175,0.7502645502645502,1.0,0.0
20170515,CHA,AL,36,ANA,AL,41,3,5,51,ANA01,29445.0,31,5,0,1,1,3,1,0,1,2,0,7,1,0,0,0,5,4,5,5,0,0,24,12,0,0,0,0,30,6,2,0,3,5,0,0,0,4,0,5,0,0,0,0,5,3,3,3,0,0,27,10,0,0,0,0,chavj001,pelfm001,norrb001,pelfm001,chavj001,0.16129032258064516,0.2,0.23529411764705882,0.29411764705882354,0.3225806451612903,0.5666666666666667,0.5578747628083491,0.8607843137254902,1.0,1.0
20170516,CHA,AL,37,ANA,AL,42,6,7,64,ANA01,36089.0,42,11,3,0,2,6,1,0,0,2,0,6,0,1,0,0,6,6,7,7,0,0,31,11,0,2,1,0,42,13,3,0,0,7,0,0,0,6,2,7,2,0,1,0,10,4,6,6,0,0,33,14,0,0,0,0,petiy001,robed002,,holld003,ramij002,0.2619047619047619,0.30952380952380953,0.29545454545454547,0.3958333333333333,0.47619047619047616,0.38095238095238093,0.7716450216450217,0.7767857142857142,1.0,1.0
20170517,CHA,AL,38,ANA,AL,43,8,12,51,ANA01,33234.0,40,15,2,1,1,7,0,0,0,2,0,14,0,1,1,0,7,4,10,10,0,0,24,11,2,0,2,0,35,13,2,1,1,11,0,0,0,6,0,4,0,0,2,0,5,4,7,7,0,0,27,6,1,0,1,0,shoem001,gonzm003,,gonzm003,shoem001,0.375,0.37142857142857144,0.40476190476190477,0.4634146341463415,0.55,0.5714285714285714,0.9547619047619048,1.0348432055749128,1.0,1.0
20170519,ANA,AL,44,NYN,NL,40,0,3,51,NYC20,36542.0,32,6,1,0,0,0,0,0,1,3,1,12,0,1,0,0,9,3,2,2,0,0,24,10,2,2,0,0,30,6,1,0,1,3,2,0,0,3,1,7,0,0,0,0,8,4,0,0,1,0,27,6,0,0,0,0,degrj001,nolar001,reeda001,nolar001,degrj001,0.1875,0.2,0.2777777777777778,0.2727272727272727,0.21875,0.3333333333333333,0.4965277777777778,0.606060606060606,0.0,1.0
20170520,ANA,AL,45,NYN,NL,41,5,7,51,NYC20,37264.0,32,8,0,0,0,5,0,1,1,8,0,8,0,0,2,0,10,5,4,4,0,0,24,8,2,0,0,0,30,7,3,0,0,7,0,2,1,6,2,11,1,0,0,0,8,5,5,5,0,0,27,9,0,0,2,0,wheez001,meyea001,reeda001,meyea001,wheez001,0.25,0.23333333333333334,0.40476190476190477,0.358974358974359,0.25,0.3333333333333333,0.6547619047619048,0.6923076923076923,0.0,0.0
20170521,ANA,AL,46,NYN,NL,42,12,5,54,NYC20,39501.0,36,12,3,0,4,12,1,0,1,9,1,9,2,1,1,0,8,4,5,5,0,0,27,9,0,0,1,0,33,7,2,0,3,5,0,0,0,2,0,8,0,0,1,0,3,6,11,11,0,0,27,8,1,0,1,0,chavj001,milot001,,chavj001,milot001,0.3333333333333333,0.21212121212121213,0.4782608695652174,0.2571428571428571,0.75,0.5454545454545454,1.2282608695652173,0.8025974025974025,1.0,0.0
20170522,ANA,AL,47,TBA,AL,47,3,2,54,STP01,12249.0,29,5,1,0,1,2,0,1,0,8,2,10,2,1,1,0,8,4,2,2,0,0,27,15,0,0,2,0,32,7,0,0,2,2,0,0,0,3,0,10,0,0,2,0,6,4,3,3,2,0,27,10,1,0,1,0,ramij002,diazj005,norrb001,ramij002,odorj001,0.1724137931034483,0.21875,0.34210526315789475,0.2857142857142857,0.3103448275862069,0.40625,0.6524500907441017,0.6919642857142857,1.0,1.0
20170523,ANA,AL,48,TBA,AL,48,4,0,54,STP01,9014.0,32,9,2,0,2,4,0,1,0,4,1,6,0,1,1,0,6,4,0,0,0,0,27,7,0,0,1,0,29,3,1,0,0,0,0,0,0,3,0,10,0,0,1,0,5,2,4,4,0,0,27,15,0,0,2,0,shoem001,cobba001,,shoem001,cobba001,0.28125,0.10344827586206896,0.35135135135135137,0.1875,0.53125,0.13793103448275862,0.8826013513513513,0.3254310344827586,1.0,1.0
20170524,ANA,AL,49,TBA,AL,49,2,5,51,STP01,9975.0,31,4,3,0,1,2,0,0,0,2,0,6,0,0,0,0,4,3,5,5,0,0,24,6,0,0,0,0,29,7,3,0,3,5,0,0,0,4,1,11,1,0,0,0,4,4,2,2,0,0,27,11,0,0,0,0,ramie004,nolar001,coloa001,nolar001,ramie004,0.12903225806451613,0.2413793103448276,0.18181818181818182,0.3333333333333333,0.3225806451612903,0.6551724137931034,0.5043988269794721,0.9885057471264368,0.0,1.0
20170525,ANA,AL,50,TBA,AL,50,0,4,51,STP01,9459.0,31,6,3,0,0,0,0,0,1,3,0,5,0,0,1,0,8,4,2,2,0,0,24,5,1,0,0,0,32,9,2,0,0,4,1,0,1,3,0,6,1,1,0,0,9,2,0,0,0,0,27,10,0,0,1,0,andrm001,wrigd003,,wrigd003,andrm001,0.1935483870967742,0.28125,0.2857142857142857,0.3611111111111111,0.2903225806451613,0.34375,0.5760368663594471,0.7048611111111112,0.0,0.0
20170526,ANA,AL,51,FLO,NL,46,5,8,51,MIA02,18346.0,37,9,3,0,2,5,0,0,0,2,0,7,0,0,0,0,7,6,8,8,0,0,24,12,2,0,0,0,36,14,4,0,3,8,0,0,1,3,2,5,0,1,0,0,8,5,4,4,0,0,27,7,1,0,0,0,strad003,chavj001,ramoa001,chavj001,strad003,0.24324324324324326,0.3888888888888889,0.28205128205128205,0.45,0.4864864864864865,0.75,0.7685377685377686,1.2,0.0,0.0
20170527,ANA,AL,52,FLO,NL,47,5,2,54,MIA02,19366.0,35,8,1,1,1,5,0,0,1,4,1,7,2,0,0,0,8,3,1,1,0,0,27,12,1,0,2,0,32,8,1,0,1,1,0,0,0,2,0,6,0,0,2,0,5,6,5,5,0,0,27,6,1,0,0,0,ramij002,worlv001,,ramij002,worlv001,0.22857142857142856,0.25,0.325,0.29411764705882354,0.4,0.375,0.7250000000000001,0.6691176470588236,1.0,0.0
20170528,ANA,AL,53,FLO,NL,48,2,9,51,MIA02,20444.0,30,4,0,0,1,2,0,0,1,7,0,10,3,0,2,0,9,5,8,8,0,0,24,8,1,0,0,0,34,12,3,0,2,8,1,1,0,5,0,6,1,0,0,0,8,5,2,2,0,0,27,8,2,0,2,0,urenj001,shoem001,,shoem001,urenj001,0.13333333333333333,0.35294117647058826,0.3157894736842105,0.425,0.23333333333333334,0.6176470588235294,0.5491228070175438,1.0426470588235297,0.0,1.0
20170529,ATL,NL,49,ANA,AL,54,6,3,54,ANA01,38251.0,34,8,3,0,0,6,0,0,0,2,0,11,0,0,1,0,3,4,3,3,0,0,27,10,0,0,1,0,33,7,0,0,3,3,0,0,1,2,0,7,3,0,1,0,6,6,6,6,0,0,27,8,0,0,1,0,tehej001,nolar001,johnj010,tehej001,nolar001,0.23529411764705882,0.21212121212121213,0.2777777777777778,0.2777777777777778,0.3235294117647059,0.48484848484848486,0.6013071895424837,0.7626262626262627,0.0,0.0
20170530,ATL,NL,50,ANA,AL,55,3,9,51,ANA01,32028.0,31,7,0,0,2,3,0,0,1,1,0,6,0,0,2,0,3,5,2,2,1,0,24,6,3,0,1,0,38,10,1,0,1,9,0,0,0,3,0,7,1,0,0,0,8,3,3,3,0,0,27,14,1,0,2,0,bridp001,colob001,,colob001,bridp001,0.22580645161290322,0.2631578947368421,0.2727272727272727,0.3170731707317073,0.41935483870967744,0.3684210526315789,0.6920821114369502,0.6854942233632862,1.0,0.0
20170531,ATL,NL,51,ANA,AL,56,1,2,51,ANA01,35795.0,32,6,0,0,1,1,0,0,0,1,0,5,0,0,1,0,5,2,1,1,0,1,24,17,3,0,3,0,28,6,0,0,1,1,0,0,0,3,0,4,2,1,3,0,5,4,1,1,0,0,27,14,0,0,1,0,parkb001,vizca001,norrb001,garcj004,chavj001,0.1875,0.21428571428571427,0.21212121212121213,0.2903225806451613,0.28125,0.32142857142857145,0.4933712121212122,0.6117511520737328,1.0,1.0
20170601,MIN,AL,50,ANA,AL,57,4,2,54,ANA01,33426.0,35,8,1,0,1,4,0,0,0,5,1,7,0,0,1,0,9,4,2,2,0,1,27,11,0,0,0,1,34,9,1,0,2,2,0,0,0,2,0,8,0,0,0,0,7,5,2,2,1,0,27,10,2,0,1,0,roget001,alvaj003,kintb001,mejia001,meyea001,0.22857142857142856,0.2647058823529412,0.325,0.3055555555555556,0.34285714285714286,0.47058823529411764,0.6678571428571429,0.7761437908496732,0.0,1.0
20170602,MIN,AL,51,ANA,AL,58,11,5,54,ANA01,39042.0,42,15,2,0,3,10,0,0,1,1,0,8,0,0,0,0,6,3,5,5,0,0,27,9,1,0,2,0,34,9,3,0,1,4,0,0,0,2,0,8,1,0,2,0,4,5,11,11,1,0,27,11,0,0,0,0,gibsk002,ramij002,,gibsk002,ramij002,0.35714285714285715,0.2647058823529412,0.38636363636363635,0.3055555555555556,0.6190476190476191,0.4411764705882353,1.005411255411255,0.7467320261437909,0.0,0.0
20170603,MIN,AL,52,ANA,AL,59,2,7,51,ANA01,40236.0,32,6,1,0,1,2,0,0,0,5,0,10,0,0,1,0,8,4,7,7,0,0,24,9,0,0,2,0,34,12,0,0,3,7,0,0,1,4,0,2,0,0,2,0,8,5,2,2,0,0,27,6,0,0,1,0,shoem001,sante001,,sante001,shoem001,0.1875,0.35294117647058826,0.2972972972972973,0.4358974358974359,0.3125,0.6176470588235294,0.6097972972972974,1.0535444947209651,1.0,0.0
20170604,MIN,AL,53,ANA,AL,60,3,2,54,ANA01,39701.0,34,8,0,0,2,3,0,0,1,0,0,14,1,1,0,0,5,5,2,2,0,0,27,14,0,0,3,0,30,7,1,0,0,1,0,0,1,3,0,4,0,1,3,0,5,5,3,3,0,0,27,8,0,0,0,0,berrj001,nolar001,kintb001,berrj001,nolar001,0.23529411764705882,0.23333333333333334,0.2571428571428571,0.3235294117647059,0.4117647058823529,0.26666666666666666,0.6689075630252099,0.5901960784313726,0.0,1.0
20170606,ANA,AL,61,DET,AL,57,5,3,54,DET05,24175.0,30,6,1,0,2,4,0,1,0,5,0,7,2,2,0,0,4,4,3,3,1,0,27,9,0,0,1,0,34,10,2,0,1,3,0,1,0,3,0,5,0,0,1,0,8,4,4,4,0,0,27,10,1,0,0,0,chavj001,norrd002,norrb001,chavj001,norrd002,0.2,0.29411764705882354,0.3055555555555556,0.34210526315789475,0.43333333333333335,0.4411764705882353,0.7388888888888889,0.78328173374613,1.0,0.0
20170607,ANA,AL,62,DET,AL,58,0,4,51,DET05,24958.0,28,3,0,0,0,0,0,0,0,2,0,5,0,0,2,0,3,3,3,3,1,0,24,10,1,0,1,0,31,7,0,0,1,3,0,0,1,4,0,11,0,0,1,0,8,3,0,0,0,0,27,8,0,0,2,0,farmb001,meyea001,,meyea001,farmb001,0.10714285714285714,0.22580645161290322,0.16666666666666666,0.3333333333333333,0.10714285714285714,0.3225806451612903,0.2738095238095238,0.6559139784946236,0.0,1.0
20170608,ANA,AL,63,DET,AL,59,11,4,54,DET05,34810.0,39,15,3,0,0,11,0,1,0,3,0,1,0,0,0,0,5,5,4,4,0,1,27,8,0,0,0,0,40,15,5,0,1,4,0,0,0,2,0,11,1,1,0,0,11,6,11,11,0,0,27,8,1,0,0,0,ramij002,fulmm001,,ramij002,fulmm001,0.38461538461538464,0.375,0.4186046511627907,0.40476190476190477,0.46153846153846156,0.575,0.8801431127012522,0.9797619047619048,1.0,0.0
20170609,ANA,AL,64,HOU,AL,62,9,4,54,HOU03,40786.0,36,13,3,0,1,9,0,1,1,6,0,4,4,0,2,0,8,3,4,4,0,0,27,12,0,0,1,0,33,8,1,0,1,4,0,0,0,1,0,4,0,0,1,0,3,4,9,9,1,0,27,14,1,0,2,0,shoem001,peacb001,,shoem001,peacb001,0.3611111111111111,0.24242424242424243,0.45454545454545453,0.2647058823529412,0.5277777777777778,0.36363636363636365,0.9823232323232324,0.6283422459893049,1.0,1.0
20170610,ANA,AL,65,HOU,AL,63,1,3,51,HOU03,41296.0,29,2,0,0,0,1,0,0,1,3,0,12,2,0,1,0,5,3,3,3,0,0,24,13,0,0,2,0,30,10,2,0,1,3,0,1,1,1,0,2,0,1,2,0,6,3,0,0,0,0,27,10,1,0,1,0,fierm001,nolar001,gilek001,nolar001,fierm001,0.06896551724137931,0.3333333333333333,0.18181818181818182,0.36363636363636365,0.06896551724137931,0.5,0.2507836990595611,0.8636363636363636,0.0,1.0
20170611,ANA,AL,66,HOU,AL,64,12,6,54,HOU03,32425.0,37,12,3,0,2,12,0,1,0,5,0,13,4,0,1,0,4,7,6,6,1,0,27,3,0,0,0,0,37,10,1,0,2,6,0,0,0,5,0,8,0,0,0,0,9,5,12,12,2,0,27,8,1,0,1,0,middk001,felim001,,chavj001,pauld002,0.32432432432432434,0.2702702702702703,0.3953488372093023,0.35714285714285715,0.5675675675675675,0.4594594594594595,0.96291640477687,0.8166023166023166,1.0,0.0
20170612,NYA,AL,61,ANA,AL,67,5,3,54,ANA01,36245.0,38,11,1,0,1,5,0,0,0,8,1,9,1,0,0,0,14,3,1,1,0,0,27,7,2,0,0,0,32,5,2,0,1,3,1,0,0,3,0,12,1,0,0,0,6,6,5,5,0,0,27,9,0,0,0,0,clipt001,alvaj003,betad001,tanam001,meyea001,0.2894736842105263,0.15625,0.41304347826086957,0.22857142857142856,0.39473684210526316,0.3125,0.8077803203661327,0.5410714285714285,0.0,1.0
20170613,NYA,AL,62,ANA,AL,68,2,3,65,ANA01,33159.0,41,7,2,0,1,2,0,0,0,5,1,12,0,1,0,0,11,7,2,2,0,0,32,17,1,0,0,0,41,10,2,0,1,3,0,0,0,4,0,11,2,1,0,0,10,5,2,2,1,0,33,14,1,1,0,0,middk001,shrec001,,sabac001,ramij002,0.17073170731707318,0.24390243902439024,0.2608695652173913,0.3111111111111111,0.2926829268292683,0.36585365853658536,0.5535524920466596,0.6769647696476965,1.0,0.0
20170614,NYA,AL,63,ANA,AL,69,5,7,51,ANA01,43851.0,36,14,1,1,1,5,0,1,1,1,0,5,1,0,1,0,7,2,7,7,1,0,24,12,1,0,0,0,35,12,1,0,2,6,0,1,1,2,0,4,2,0,0,0,8,4,4,4,0,0,27,13,2,0,2,0,parkb001,herrr001,hernd002,pinem001,shoem001,0.3888888888888889,0.34285714285714286,0.41025641025641024,0.38461538461538464,0.5555555555555556,0.5428571428571428,0.9658119658119658,0.9274725274725276,1.0,1.0
20170615,KCA,AL,65,ANA,AL,70,7,2,54,ANA01,34884.0,42,15,5,0,2,6,0,0,0,3,0,6,0,0,0,0,11,4,1,1,0,0,27,11,1,0,1,0,32,6,0,0,0,2,0,0,0,1,0,4,0,0,1,0,4,3,7,7,0,0,27,8,1,0,0,0,stram001,nolar001,,stram001,nolar001,0.35714285714285715,0.1875,0.4,0.21212121212121213,0.6190476190476191,0.1875,1.019047619047619,0.39962121212121215,0.0,1.0
20170616,KCA,AL,66,ANA,AL,71,3,1,54,ANA01,34184.0,36,10,2,0,2,3,0,0,0,0,0,5,0,0,0,0,6,4,1,1,0,0,27,10,0,0,0,0,30,3,1,0,1,1,0,0,0,1,0,6,0,0,0,0,3,3,3,3,0,0,27,7,0,0,1,0,kenni001,chavj001,herrk001,kenni001,chavj001,0.2777777777777778,0.1,0.2777777777777778,0.12903225806451613,0.5,0.23333333333333334,0.7777777777777778,0.3623655913978495,0.0,0.0
20170617,KCA,AL,67,ANA,AL,72,0,9,51,ANA01,41209.0,30,2,0,0,0,0,0,0,0,1,0,12,2,0,1,0,4,3,9,9,0,0,24,8,0,0,0,0,35,13,1,0,3,9,0,0,3,0,0,9,1,1,0,0,5,4,0,0,0,0,27,9,2,0,1,0,meyea001,junij001,,junij001,meyea001,0.06666666666666667,0.37142857142857144,0.0967741935483871,0.42105263157894735,0.06666666666666667,0.6571428571428571,0.16344086021505375,1.0781954887218044,1.0,0.0
20170618,KCA,AL,68,ANA,AL,73,7,3,54,ANA01,40178.0,35,10,3,0,1,7,0,1,1,5,0,14,1,0,1,0,8,4,3,3,0,0,27,8,0,0,2,0,35,12,2,0,0,3,0,1,0,3,0,6,3,1,2,0,9,6,7,7,0,0,27,3,0,0,1,0,vargj001,ramij002,herrk001,vargj001,ramij002,0.2857142857142857,0.34285714285714286,0.38095238095238093,0.38461538461538464,0.45714285714285713,0.4,0.8380952380952379,0.7846153846153847,0.0,1.0
20170620,ANA,AL,74,NYA,AL,68,8,3,54,NYC21,39853.0,40,14,4,1,2,8,1,0,0,1,0,10,0,0,1,0,7,5,3,3,1,0,27,7,0,0,0,0,30,4,1,0,2,3,0,1,0,5,0,9,0,0,0,0,6,4,6,6,0,0,27,8,1,0,1,0,parkb001,clipt001,,bridp001,pinem001,0.35,0.13333333333333333,0.36585365853658536,0.25,0.65,0.36666666666666664,1.0158536585365854,0.6166666666666667,1.0,0.0
20170621,ANA,AL,75,NYA,AL,69,4,8,51,NYC21,,32,7,2,0,2,4,1,0,0,3,0,10,1,1,0,0,5,3,8,8,0,0,24,11,0,0,2,0,34,12,2,0,2,8,0,0,0,5,0,7,0,1,1,0,7,5,4,4,0,1,27,14,1,0,0,0,montj004,nolar001,,nolar001,montj004,0.21875,0.35294117647058826,0.2857142857142857,0.4358974358974359,0.46875,0.5882352941176471,0.7544642857142857,1.0241327300150829,0.0,1.0
20170622,ANA,AL,76,NYA,AL,70,10,5,54,NYC21,43051.0,36,11,3,0,1,9,0,2,0,4,0,10,1,0,1,0,5,5,5,5,0,0,27,7,0,0,1,0,34,8,1,0,1,5,0,0,0,2,0,10,1,0,1,0,4,4,8,6,2,0,27,13,3,0,1,0,petiy001,sevel001,,chavj001,sevel001,0.3055555555555556,0.23529411764705882,0.35714285714285715,0.2777777777777778,0.4722222222222222,0.35294117647058826,0.8293650793650793,0.630718954248366,1.0,0.0
20170623,ANA,AL,77,BOS,AL,73,4,9,51,BOS07,37034.0,35,10,5,1,0,3,0,0,0,1,0,11,0,0,1,0,5,4,9,9,3,0,24,11,0,0,1,0,33,10,3,0,2,7,0,0,0,3,0,6,1,0,0,0,3,4,3,3,0,0,27,7,1,0,1,0,porcr001,meyea001,,meyea001,porcr001,0.2857142857142857,0.30303030303030304,0.3055555555555556,0.3611111111111111,0.4857142857142857,0.5757575757575758,0.7912698412698413,0.9368686868686869,0.0,1.0
20170624,ANA,AL,78,BOS,AL,74,6,3,54,BOS07,36868.0,35,9,4,0,0,5,0,1,1,2,0,8,3,1,0,0,6,5,3,3,1,0,27,10,1,0,1,0,33,6,3,0,1,2,0,0,1,2,0,11,0,0,1,0,6,4,5,5,0,1,27,12,1,0,0,0,ramij002,pricd001,parkb001,ramij002,pricd001,0.2571428571428571,0.18181818181818182,0.3076923076923077,0.25,0.37142857142857144,0.36363636363636365,0.6791208791208792,0.6136363636363636,1.0,0.0
20170625,ANA,AL,79,BOS,AL,75,4,2,54,BOS07,36474.0,34,10,1,0,0,4,0,0,0,3,0,7,1,1,1,0,6,3,2,2,0,0,27,11,0,0,0,0,33,8,0,0,2,2,0,0,1,0,0,6,0,1,0,0,5,5,4,4,0,0,27,15,0,0,1,0,bridp001,fistd001,petiy001,bridp001,fistd001,0.29411764705882354,0.24242424242424243,0.35135135135135137,0.2647058823529412,0.3235294117647059,0.42424242424242425,0.6748807631160573,0.6889483065953654,1.0,1.0
20170626,ANA,AL,80,LAN,NL,78,4,0,54,LOS03,43126.0,32,8,0,1,1,4,0,1,1,3,0,9,3,1,0,0,6,4,0,0,0,0,27,10,0,0,1,0,31,5,3,0,0,0,0,0,0,3,0,8,0,0,1,0,7,3,4,4,0,0,27,6,0,0,0,0,nolar001,hillr001,,nolar001,hillr001,0.25,0.16129032258064516,0.32432432432432434,0.23529411764705882,0.40625,0.25806451612903225,0.7305743243243243,0.4933586337760911,1.0,1.0
