Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
25047,20100508,karsj001,PIT,11,31,0,0,1,1,2,0,0,30,0,8,0,0,0,9,0,5,27,2,0,0,2,1,8,0,0,0,4,0,NL,NL,51,garcj004,PIT08,doteo001,,garcj004,31,7,0,0,SLN,14,29,0,0,0,0,2,0,1,1,4,0,2,1,0,4,24,0,0,0,8,2,0,0,4,0,karsj001,0.13793103448275862,0.25806451612903225,0.2647058823529412,0.34285714285714286,0.20689655172413793,0.3225806451612903,0.47160243407707914,0.6654377880184332,0.0,1.0
17342,20100509,mahop002,PIT,13,35,0,0,0,0,1,2,1,31,0,8,0,9,0,6,0,5,27,4,0,0,4,0,9,9,0,0,2,1,NL,NL,54,mahop002,PIT08,,,waina001,32,11,0,11,SLN,10,40,0,0,0,1,2,1,0,1,11,0,2,2,0,3,27,11,0,1,2,2,0,1,8,0,waina001,0.275,0.22857142857142856,0.40816326530612246,0.2702702702702703,0.375,0.2571428571428571,0.7831632653061225,0.5274131274131274,1.0,0.0
35875,20100511,pennb002,SLN,13,35,0,0,0,2,1,3,2,33,0,11,0,2,0,8,0,3,27,3,0,0,3,0,4,2,0,0,3,0,NL,NL,54,pennb002,STL10,lindm001,,myerb001,32,4,0,6,HOU,15,34,0,0,1,2,1,0,2,2,9,2,3,0,0,5,27,6,1,0,5,3,0,0,0,1,myerb001,0.2647058823529412,0.3142857142857143,0.2972972972972973,0.3684210526315789,0.47058823529411764,0.34285714285714286,0.7678855325914149,0.7112781954887217,0.0,1.0
36342,20100512,lohsk001,SLN,12,37,0,0,0,0,4,2,0,34,0,9,0,4,0,7,0,5,27,6,0,0,6,0,5,4,0,0,3,0,NL,NL,54,lohsk001,STL10,lindm001,,rodrw002,33,9,1,9,HOU,12,35,0,0,0,0,2,1,0,0,11,1,5,1,0,4,27,9,3,0,3,5,0,0,6,0,rodrw002,0.3142857142857143,0.24324324324324326,0.38636363636363635,0.3,0.45714285714285713,0.35135135135135137,0.8435064935064935,0.6513513513513514,0.0,0.0
39026,20100513,carpc002,SLN,14,29,0,0,0,1,1,0,1,35,1,6,0,4,0,4,0,2,27,1,0,1,1,0,9,4,0,0,1,0,NL,NL,54,carpc002,STL10,lindm001,,norrb001,34,5,0,4,HOU,12,33,0,0,0,3,1,0,1,0,7,1,1,0,0,2,27,4,0,0,5,1,0,0,3,1,norrb001,0.21212121212121213,0.20689655172413793,0.2777777777777778,0.25806451612903225,0.3333333333333333,0.2413793103448276,0.6111111111111112,0.4994438264738599,0.0,0.0
27568,20100514,haraa001,CIN,12,34,0,0,0,1,1,0,2,35,1,8,1,4,0,6,0,4,27,3,0,0,3,0,7,4,0,0,1,0,NL,NL,54,haraa001,CIN09,franr001,,garcj004,36,6,0,4,SLN,8,34,0,0,1,2,2,1,1,0,9,2,3,0,0,5,27,4,0,0,7,3,0,0,3,0,garcj004,0.2647058823529412,0.23529411764705882,0.32432432432432434,0.2777777777777778,0.5,0.35294117647058826,0.8243243243243243,0.630718954248366,1.0,0.0
41326,20100515,leakm001,CIN,10,29,0,0,1,0,2,0,1,36,0,8,1,3,1,7,0,4,27,4,0,1,4,0,8,3,0,1,5,1,NL,NL,51,waina001,CIN09,cordf002,,waina001,37,6,0,3,SLN,11,32,0,0,0,1,3,0,0,0,7,1,4,1,0,4,24,3,1,0,9,4,0,0,3,0,leakm001,0.21875,0.27586206896551724,0.2777777777777778,0.38235294117647056,0.40625,0.5172413793103449,0.6840277777777778,0.8995943204868154,0.0,1.0
26712,20100516,arrob001,CIN,14,36,0,0,0,2,4,0,0,37,0,13,1,2,1,8,0,1,27,7,1,0,7,0,11,2,0,0,2,0,NL,NL,51,pennb002,CIN09,,,pennb002,38,6,0,2,SLN,5,32,0,0,0,0,2,0,2,0,7,1,7,1,0,3,24,2,0,0,4,7,0,0,3,0,arrob001,0.21875,0.3611111111111111,0.2857142857142857,0.38461538461538464,0.375,0.5555555555555556,0.6607142857142857,0.9401709401709402,0.0,0.0
38005,20100517,lohsk001,SLN,10,31,0,0,0,0,1,2,1,39,1,9,0,1,0,6,0,5,27,6,0,1,6,1,6,1,0,1,3,0,NL,NL,51,stamc001,STL10,,,stamc001,39,7,1,2,WAS,10,34,0,0,1,1,1,0,0,0,8,0,6,0,0,4,24,1,0,0,7,6,0,0,1,0,lohsk001,0.23529411764705882,0.2903225806451613,0.2571428571428571,0.37142857142857144,0.2647058823529412,0.3870967741935484,0.5218487394957982,0.7585253456221198,1.0,0.0
36345,20100518,carpc002,SLN,16,27,0,0,1,2,0,2,0,40,0,6,2,1,0,5,0,2,27,3,0,1,3,0,2,1,0,0,4,1,NL,NL,51,clipt001,STL10,franr001,,lannj001,40,9,1,2,WAS,11,35,0,0,0,0,1,0,2,2,9,1,3,0,0,3,24,2,0,0,5,3,0,0,0,0,carpc002,0.2571428571428571,0.2222222222222222,0.2972972972972973,0.3225806451612903,0.37142857142857144,0.4444444444444444,0.6687258687258688,0.7670250896057347,1.0,1.0
