Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev,WHIP,KPercent,BBPercent,BABIP
20170504,BAL,AL,27,BOS,AL,28,8,3,54,BOS07,36563,42,17,1,0,1,7,0,0,0,4,0,6,2,0,1,0,11,5,3,3,0,1,27,11,0,0,1,0,35,9,0,0,1,2,0,0,0,1,0,4,0,0,1,0,6,4,8,8,0,0,27,11,1,0,1,0,wilst004,kendk001,,wilst004,kendk001,28,May 4,1,BAL,"L,3-8",9.0,17,8,8,0,4,6,1,0,3.49,46,167,104,0,0,2,0,42,1,0,0,0,0,0,1,4,Jim Wolf,"K.Kendrick (99-21-L), B.Taylor (4), B.Workman (99), F.Abad (2)",,0.40476190476190477,0.2571428571428571,0.45652173913043476,0.2777777777777778,0.5,0.34285714285714286,0.9565217391304348,0.6206349206349207,0.0,1.0,2.3333333333333335,0.13043478260869565,0.08695652173913043,0.45714285714285713
20170505,BOS,AL,29,MIN,AL,27,3,4,53,MIN04,28707,36,9,2,0,1,3,0,0,0,2,1,5,0,0,0,0,8,4,4,4,0,0,26,5,0,0,0,0,36,10,2,2,1,4,0,0,1,1,1,10,0,0,0,0,8,4,3,3,0,0,27,10,0,0,0,0,kintb001,barnm001,,rodre004,hughp001,29,May 5,@,MIN,"L,3-4",8.2,10,4,4,0,1,10,1,1,3.51,38,152,101,3,1,0,0,36,2,2,1,0,0,0,0,4,Tripp Gibson,"E.Rodriguez (4-51), J.Kelly (3), R.Scott (1), M.Barnes (1-L)",,0.25,0.2777777777777778,0.2894736842105263,0.3157894736842105,0.3888888888888889,0.5277777777777778,0.6783625730994152,0.8435672514619883,0.0,0.0,1.3414634146341464,0.2631578947368421,0.02631578947368421,0.36
20170506,BOS,AL,30,MIN,AL,28,11,1,54,MIN04,30859,43,16,4,0,3,11,0,0,0,6,0,8,1,0,1,0,11,3,1,1,0,0,27,5,0,0,1,0,34,8,2,0,1,1,0,0,0,0,0,6,0,0,1,0,6,6,5,4,0,0,27,8,1,0,1,0,porcr001,tepen001,,porcr001,tepen001,30,May 6,@,MIN,"W,11-1",9.0,8,1,1,0,0,6,1,0,3.43,34,136,94,0,0,0,0,34,2,0,0,0,0,0,1,3,Brian Gorman,"R.Porcello (4-65-W), B.Taylor (1), F.Abad (1)",,0.37209302325581395,0.23529411764705882,0.4489795918367347,0.23529411764705882,0.6744186046511628,0.38235294117647056,1.1233981964878974,0.6176470588235294,1.0,0.0,0.8888888888888888,0.17647058823529413,0.0,0.25925925925925924
20170507,BOS,AL,31,MIN,AL,29,17,6,54,MIN04,31763,42,16,6,1,5,17,0,0,1,9,2,5,1,0,1,0,8,6,6,6,1,0,27,5,0,1,1,0,29,6,1,0,1,6,0,3,1,6,0,13,0,0,1,0,6,7,17,17,0,0,27,12,0,0,1,0,salec001,sante001,,salec001,sante001,31,May 7,@,MIN,"W,17-6",9.0,6,6,6,0,6,13,1,1,3.51,39,181,117,3,1,0,0,29,1,0,0,0,3,0,1,6,Dan Iassogna,"C.Sale (4-55-W), H.Hembree (3-H), M.Barnes (1), R.Scott (1-H), C.Kimbrel (3-H), J.Kelly (1)",,0.38095238095238093,0.20689655172413793,0.5,0.3333333333333333,0.9285714285714286,0.3448275862068966,1.4285714285714286,0.6781609195402298,1.0,1.0,1.3333333333333333,0.3333333333333333,0.15384615384615385,0.2777777777777778
20170509,BOS,AL,32,MIL,NL,33,7,11,51,MIL06,22524,37,12,5,0,1,7,0,0,0,6,0,10,0,0,2,0,9,6,11,11,0,0,24,11,1,0,1,0,34,13,2,1,2,11,0,0,1,3,0,2,1,3,0,0,3,6,7,7,1,0,27,10,0,0,2,0,torrc001,pomed001,,pomed001,peraw001,32,May 9,@,MIL,"L,7-11",8.0,13,11,11,0,3,2,2,1,3.76,38,140,85,1,0,1,3,34,2,1,0,0,0,0,0,6,Manny Gonzalez,"D.Pomeranz (5-24-L), F.Abad (2), H.Hembree (1), R.Scott (1), B.Taylor (2), J.Kelly (1)",,0.32432432432432434,0.38235294117647056,0.4186046511627907,0.4473684210526316,0.5405405405405406,0.6764705882352942,0.9591451917033313,1.1238390092879258,0.0,1.0,2.0,0.05263157894736842,0.07894736842105263,0.36666666666666664
20170510,BOS,AL,33,MIL,NL,34,4,7,51,MIL06,23095,34,11,3,0,1,3,1,0,0,5,0,4,0,0,3,0,9,5,6,6,0,0,24,10,2,0,1,0,36,13,3,0,0,5,0,0,0,1,0,7,3,0,1,0,6,5,4,4,0,0,27,12,0,0,3,0,scahr001,kendk001,,kendk001,andec001,33,May 10,@,MIL,"L,4-7",8.0,13,7,6,1,1,7,0,0,3.84,37,142,93,3,3,3,0,36,3,0,0,0,0,0,1,5,Fieldin Culbreth,"K.Kendrick (5-20-L), H.Hembree (0), F.Abad (0), M.Barnes (2), R.Scott (0)",,0.3235294117647059,0.3611111111111111,0.41025641025641024,0.3783783783783784,0.5,0.4444444444444444,0.9102564102564102,0.8228228228228228,0.0,0.0,1.75,0.1891891891891892,0.02702702702702703,0.4482758620689655
20170511,BOS,AL,34,MIL,NL,35,4,1,54,MIL06,26499,33,8,2,0,1,3,1,0,0,6,0,11,2,0,2,0,9,4,1,1,1,0,27,11,0,0,0,0,30,5,3,0,0,1,1,0,0,1,0,11,0,1,0,0,4,4,2,2,0,0,27,10,2,0,2,0,kimbc001,felin001,,rodre004,nelsj004,34,May 11,@,MIL,"W,4-1",9.0,5,1,1,0,1,11,0,0,3.76,32,138,98,1,0,0,1,30,3,0,0,1,0,0,0,4,Ben May,"E.Rodriguez (5-67), J.Kelly (1), M.Barnes (0), C.Kimbrel (3-W)",,0.24242424242424243,0.16666666666666666,0.358974358974359,0.1935483870967742,0.3939393939393939,0.26666666666666666,0.7529137529137528,0.46021505376344085,1.0,0.0,0.6666666666666666,0.34375,0.03125,0.2631578947368421
20170512,TBA,AL,38,BOS,AL,35,5,4,54,BOS07,36496,38,11,4,0,1,5,0,0,0,0,0,10,0,0,1,0,6,5,3,3,0,0,27,11,3,0,0,0,33,5,3,0,0,2,0,0,0,4,0,7,0,0,0,0,6,4,3,3,0,0,27,7,2,1,1,0,cobba001,porcr001,coloa001,cobba001,porcr001,35,May 12,1,TBR,"L,4-5",9.0,11,5,3,2,0,10,1,0,3.74,38,150,103,1,0,0,0,38,4,0,0,0,0,1,1,4,Cory Blaser,"R.Porcello (5-45-L), R.Ross (15), H.Hembree (1), R.Scott (1)",,0.2894736842105263,0.15151515151515152,0.2894736842105263,0.24324324324324326,0.47368421052631576,0.24242424242424243,0.763157894736842,0.4856674856674857,0.0,1.0,1.2222222222222223,0.2631578947368421,0.0,0.37037037037037035
20170513,TBA,AL,39,BOS,AL,36,3,6,51,BOS07,35447,30,3,0,0,2,3,0,0,0,2,0,16,0,0,0,0,2,3,6,6,0,0,24,8,0,0,1,0,29,7,4,0,1,6,1,0,0,3,0,9,0,0,1,0,3,3,3,3,0,0,27,5,0,0,0,0,salec001,snelb001,kimbc001,snelb001,salec001,36,May 13,1,TBR,"W,6-3",9.0,3,3,3,0,2,16,2,0,3.72,32,153,96,0,0,0,0,30,0,0,0,0,0,0,0,3,Jeff Nelson,"C.Sale (5-71-W), J.Kelly (1-H), C.Kimbrel (1-Sv)",,0.1,0.2413793103448276,0.15625,0.3125,0.3,0.4827586206896552,0.45625,0.7952586206896552,1.0,0.0,0.5555555555555556,0.5,0.0625,0.08333333333333333
20170514,TBA,AL,40,BOS,AL,37,11,2,54,BOS07,35080,39,16,2,1,1,11,1,2,1,5,0,11,0,0,1,0,10,6,2,2,0,0,27,8,1,0,0,0,34,6,2,0,0,2,0,0,0,4,0,10,1,0,0,0,9,6,11,11,1,0,27,4,1,0,1,0,andrm001,pomed001,,andrm001,pomed001,37,May 14,1,TBR,"L,2-11",9.0,16,11,11,0,5,11,1,1,3.92,48,203,128,5,2,0,0,39,2,1,0,1,2,0,1,6,Laz Diaz,"D.Pomeranz (4-45-L), B.Taylor (4), F.Abad (3), M.Barnes (2), R.Ross (1), H.Hembree (1)",,0.41025641025641024,0.17647058823529413,0.46808510638297873,0.2631578947368421,0.5897435897435898,0.23529411764705882,1.0578286961265686,0.4984520123839009,0.0,1.0,2.3333333333333335,0.22916666666666666,0.10416666666666667,0.5172413793103449
20170516,BOS,AL,38,SLN,NL,37,6,3,54,STL10,41514,31,6,0,0,2,5,1,1,1,3,0,4,1,1,1,0,4,4,3,3,0,0,27,7,0,0,0,0,30,6,1,0,0,3,0,2,1,3,0,7,0,0,0,0,6,5,3,3,0,0,27,14,3,0,2,0,rodre004,lynnl001,kimbc001,rodre004,lynnl001,38,May 16,@,STL,"W,6-3",9.0,6,3,3,0,3,7,0,1,3.89,36,157,103,1,0,0,0,30,1,0,0,0,2,0,0,4,Will Little,"E.Rodriguez (4-53-W), R.Scott (3-H), H.Hembree (1-H), C.Kimbrel (2-Sv)",,0.1935483870967742,0.2,0.2777777777777778,0.2777777777777778,0.3870967741935484,0.23333333333333334,0.6648745519713262,0.5111111111111111,1.0,0.0,1.0,0.19444444444444445,0.08333333333333333,0.24
20170517,BOS,AL,39,SLN,NL,38,5,4,78,STL10,44365,48,11,1,2,1,5,0,1,1,3,2,11,1,0,1,0,9,9,4,4,0,0,39,16,0,0,3,0,47,12,3,0,1,4,0,0,0,5,0,12,1,1,3,0,9,5,5,5,1,0,39,14,2,0,1,0,abadf001,tuivs001,taylb002,porcr001,leakm001,39,May 17,@,STL,"W,5-4",13.0,12,4,4,0,5,12,1,0,3.85,52,194,131,3,0,1,1,47,3,0,0,0,0,0,3,9,Jeff Kellogg,"R.Porcello (4-41), R.Ross (2), M.Barnes (2), J.Kelly (3), R.Scott (0), C.Kimbrel (0), H.Hembree (0), F.Abad (2-W), B.Taylor (2-Sv)",,0.22916666666666666,0.2553191489361702,0.2830188679245283,0.3269230769230769,0.3958333333333333,0.3829787234042553,0.6788522012578616,0.7099018003273323,1.0,1.0,1.3076923076923077,0.23076923076923078,0.09615384615384616,0.3235294117647059
20170518,BOS,AL,40,OAK,AL,41,3,8,51,OAK01,12016,31,6,0,0,1,3,0,1,0,3,0,10,1,0,1,0,5,3,8,8,1,0,24,10,0,1,1,0,34,13,3,0,3,8,0,0,0,3,0,10,0,1,1,0,5,5,3,3,0,0,27,10,0,0,1,0,grays001,velah001,,velah001,grays001,40,May 18,@,OAK,"L,3-8",8.0,13,8,8,0,3,10,3,0,3.96,37,163,111,0,0,0,1,34,3,0,0,0,0,0,1,3,Marty Foster,"H.Velazquez (99-27-L), R.Ross (0), M.Barnes (0)",,0.1935483870967742,0.38235294117647056,0.2571428571428571,0.43243243243243246,0.2903225806451613,0.7352941176470589,0.5474654377880184,1.1677265500794913,0.0,1.0,2.0,0.2702702702702703,0.08108108108108109,0.47619047619047616
20170519,BOS,AL,41,OAK,AL,42,2,3,57,OAK01,24728,38,10,3,0,1,2,0,0,0,4,0,9,0,1,2,0,10,4,3,3,0,0,27,5,0,0,1,0,34,8,2,1,1,3,0,0,0,0,0,13,0,0,1,0,4,5,2,2,1,0,30,13,1,0,2,0,dullr001,hembh001,,salec001,gravk001,41,May 19,@,OAK,"L,2-3",9.0,8,3,3,0,0,13,1,0,3.94,34,139,94,0,0,0,0,34,2,1,0,0,0,0,1,4,Mike Winters,"C.Sale (5-65), J.Kelly (1), C.Kimbrel (1), H.Hembree (1-L)",,0.2631578947368421,0.23529411764705882,0.3333333333333333,0.23529411764705882,0.42105263157894735,0.4411764705882353,0.7543859649122806,0.6764705882352942,0.0,0.0,0.8888888888888888,0.38235294117647056,0.0,0.35
20170520,BOS,AL,42,OAK,AL,43,3,8,51,OAK01,20235,35,7,1,0,1,3,0,0,0,0,0,9,0,0,0,0,5,4,7,7,0,0,24,6,1,0,0,0,35,11,0,0,4,7,0,0,0,5,0,10,1,0,0,0,8,3,2,2,0,0,27,5,1,1,0,0,manas001,taylb002,,pomed001,manas001,42,May 20,@,OAK,"L,3-8",8.0,11,8,7,1,5,10,4,0,4.02,40,196,126,1,1,1,0,35,0,0,0,0,0,0,0,4,Chad Whitson,"D.Pomeranz (5-50), B.Taylor (2-L), N.Ramirez (41), F.Abad (2)",,0.2,0.3142857142857143,0.2,0.4,0.3142857142857143,0.6571428571428571,0.5142857142857142,1.0571428571428572,0.0,0.0,2.0,0.25,0.125,0.3333333333333333
20170521,BOS,AL,43,OAK,AL,44,12,3,54,OAK01,20691,39,15,3,0,1,11,0,1,0,6,0,7,4,1,1,0,7,2,3,3,0,0,27,2,0,0,0,0,33,6,1,0,1,3,0,0,0,1,0,9,0,0,0,0,4,5,11,11,1,0,27,11,3,0,2,0,rodre004,triga001,,rodre004,triga001,43,May 21,@,OAK,"W,12-3",9.0,6,3,3,0,1,9,1,0,4.0,34,115,80,0,0,0,0,33,1,0,0,0,0,0,0,2,Mike Muchlinski,"E.Rodriguez (4-65-W), M.Barnes (2)",,0.38461538461538464,0.18181818181818182,0.45652173913043476,0.20588235294117646,0.5384615384615384,0.30303030303030304,0.9949832775919731,0.5089126559714795,1.0,0.0,0.7777777777777778,0.2647058823529412,0.029411764705882353,0.21739130434782608
20170523,TEX,AL,46,BOS,AL,44,6,11,51,BOS07,34769,36,13,4,0,1,4,0,1,1,0,0,5,0,0,2,0,5,5,11,11,3,1,24,11,0,0,1,0,34,12,3,0,0,8,0,1,0,8,1,7,1,0,0,0,8,4,5,5,0,0,27,13,1,0,2,0,porcr001,casha001,,casha001,porcr001,44,May 23,1,TEX,"W,11-6",9.0,13,6,5,1,0,5,1,1,4.02,38,145,99,1,0,0,0,36,4,0,0,0,1,0,2,4,Bill Welke,"R.Porcello (5-38-W), H.Hembree (3), R.Scott (5), M.Barnes (1)",,0.3611111111111111,0.35294117647058826,0.3684210526315789,0.46511627906976744,0.5555555555555556,0.4411764705882353,0.9239766081871346,0.9062927496580027,1.0,1.0,1.4444444444444444,0.13157894736842105,0.0,0.3870967741935484
20170524,TEX,AL,47,BOS,AL,45,4,9,51,BOS07,36089,33,7,2,0,1,4,0,1,0,1,0,8,0,0,0,0,4,3,8,8,3,0,24,8,3,0,2,0,33,12,1,0,0,8,0,1,0,5,2,5,1,0,2,0,6,2,3,3,0,0,27,8,1,1,0,0,salec001,dysos001,,perem004,salec001,45,May 24,1,TEX,"W,9-4",9.0,7,4,3,1,1,8,1,0,4.0,35,119,78,1,0,0,0,33,2,0,0,0,1,0,0,2,Alfonso Marquez,"C.Sale (4-57-W), J.Kelly (4)",,0.21212121212121213,0.36363636363636365,0.22857142857142856,0.4358974358974359,0.36363636363636365,0.3939393939393939,0.5922077922077922,0.8298368298368298,1.0,1.0,0.8888888888888888,0.22857142857142856,0.02857142857142857,0.24
20170525,TEX,AL,48,BOS,AL,46,2,6,51,BOS07,33484,32,4,0,0,1,2,0,0,0,1,0,20,1,0,0,0,4,5,6,6,0,0,24,8,0,0,2,0,32,10,1,0,2,6,0,0,1,5,1,7,3,0,2,0,8,5,2,2,1,0,27,2,0,0,0,0,pomed001,martn002,,martn002,pomed001,46,May 25,1,TEX,"W,6-2",9.0,4,2,2,0,1,20,1,0,3.96,33,153,103,0,0,1,0,32,0,0,0,0,0,0,0,5,Chad Fairchild,"D.Pomeranz (4-66-W), H.Hembree (1-H), R.Scott (1-H), M.Barnes (1-H), C.Kimbrel (5)",,0.125,0.3125,0.15151515151515152,0.42105263157894735,0.21875,0.53125,0.3702651515151515,0.9523026315789473,1.0,1.0,0.5555555555555556,0.6060606060606061,0.030303030303030304,0.2727272727272727
20170526,SEA,AL,49,BOS,AL,47,0,3,51,BOS07,35080,31,6,1,0,0,0,0,0,0,3,0,6,1,0,1,0,7,3,3,3,1,0,24,11,2,1,1,0,31,8,2,0,0,1,0,0,0,7,0,8,0,0,1,0,11,4,0,0,0,0,27,10,0,0,1,0,rodre004,gally001,kimbc001,gally001,rodre004,47,May 26,1,SEA,"W,3-0",9.0,6,0,0,0,3,6,0,0,3.87,34,143,91,0,0,1,0,31,1,0,0,0,0,0,1,4,Ryan Blakney,"E.Rodriguez (4-63-W), H.Hembree (0-H), M.Barnes (0-H), C.Kimbrel (0-Sv)",,0.1935483870967742,0.25806451612903225,0.2647058823529412,0.39473684210526316,0.22580645161290322,0.3225806451612903,0.49051233396584437,0.7173174872665535,1.0,1.0,1.0,0.17647058823529413,0.08823529411764706,0.24
20170527,SEA,AL,50,BOS,AL,48,0,6,51,BOS07,36985,32,5,0,0,0,0,0,0,0,0,0,8,1,0,0,0,5,2,6,6,1,0,24,12,0,0,0,0,31,9,0,0,1,6,0,0,2,2,0,3,2,0,0,0,5,1,0,0,0,0,27,6,0,0,0,0,johnb004,whalr001,,whalr001,johnb004,48,May 27,1,SEA,"W,6-0",9.0,5,0,0,0,0,8,0,0,3.79,32,109,85,1,1,1,0,32,0,0,0,0,0,0,0,1,Bruce Dreckman,B.Johnson (38-85-W),,0.15625,0.2903225806451613,0.15625,0.37142857142857144,0.15625,0.3870967741935484,0.3125,0.7585253456221198,1.0,1.0,0.5555555555555556,0.25,0.0,0.20833333333333334
20170528,SEA,AL,51,BOS,AL,49,5,0,54,BOS07,37174,40,16,5,0,2,4,0,0,0,1,0,7,0,2,1,0,9,4,0,0,0,0,27,12,2,0,4,0,29,5,1,0,0,0,0,0,1,2,0,4,0,1,4,0,5,5,5,5,1,0,27,8,1,0,1,0,bergc001,porcr001,,bergc001,porcr001,49,May 28,1,SEA,"L,0-5",9.0,16,5,5,0,1,7,2,0,3.82,41,155,107,4,1,0,2,40,5,0,0,0,0,0,1,5,Mike Everitt,"R.Porcello (4-48-L), R.Scott (2), H.Hembree (1), F.Abad (7), B.Boyer (99)",,0.4,0.1724137931034483,0.4146341463414634,0.25,0.675,0.20689655172413793,1.0896341463414634,0.4568965517241379,0.0,1.0,1.8888888888888888,0.17073170731707318,0.024390243902439025,0.45161290322580644
20170529,BOS,AL,50,CHA,AL,50,4,5,51,CHI12,27148,30,4,2,0,1,4,0,1,1,4,0,10,0,0,0,0,5,4,5,5,0,0,24,9,0,0,1,0,28,5,1,1,1,5,0,0,2,3,0,10,1,0,1,0,4,5,4,4,0,0,27,6,0,0,0,0,minaj001,barnm001,robed002,pricd001,holmd002,50,May 29,@,CHW,"L,4-5",8.0,5,5,5,0,3,10,1,2,3.85,33,159,103,0,0,1,0,28,1,1,0,0,0,0,1,4,Stu Scheurwater,"D.Price (99-53), J.Kelly (4-H), M.Barnes (2-BL), B.Boyer (0)",,0.13333333333333333,0.17857142857142858,0.25,0.30303030303030304,0.3,0.39285714285714285,0.55,0.6958874458874459,0.0,0.0,1.0,0.30303030303030304,0.09090909090909091,0.23529411764705882
20170530,BOS,AL,51,CHA,AL,51,13,7,54,CHI12,21852,42,16,5,0,6,13,0,0,1,4,0,11,1,1,0,0,7,4,6,6,1,0,27,4,1,0,1,0,40,14,2,0,2,7,0,0,0,3,0,14,0,0,1,0,9,4,13,13,0,0,27,9,0,0,0,0,salec001,quinj001,kimbc001,salec001,quinj001,51,May 30,@,CHW,"W,13-7",9.0,14,7,6,1,3,14,2,0,3.89,43,187,125,2,0,0,0,40,2,0,0,0,0,0,1,4,Jim Reynolds,"C.Sale (5-32-W), H.Hembree (1), B.Boyer (0), C.Kimbrel (3-Sv)",,0.38095238095238093,0.35,0.44680851063829785,0.3953488372093023,0.9285714285714286,0.55,1.3753799392097266,0.9453488372093024,1.0,0.0,1.8888888888888888,0.32558139534883723,0.06976744186046512,0.5
20170531,BOS,AL,52,CHA,AL,52,4,1,54,CHI12,19075,33,7,1,0,0,4,0,0,0,3,1,9,0,0,1,0,5,3,1,1,1,0,27,12,2,0,0,0,35,7,1,0,0,1,0,0,0,0,0,11,2,0,0,0,7,4,4,4,1,0,27,12,0,0,1,0,pomed001,swara001,kimbc001,pomed001,pelfm001,52,May 31,@,CHW,"W,4-1",9.0,7,1,1,0,0,11,0,0,3.84,35,130,86,0,0,2,0,35,1,0,0,0,0,1,0,3,Greg Gibson,"D.Pomeranz (5-67-W), M.Barnes (1-H), C.Kimbrel (0-Sv)",,0.21212121212121213,0.2,0.2777777777777778,0.2,0.24242424242424243,0.22857142857142856,0.5202020202020202,0.4285714285714286,1.0,1.0,0.7777777777777778,0.3142857142857143,0.0,0.2916666666666667
20170601,BOS,AL,53,BAL,AL,52,5,7,51,BAL12,20150,35,9,0,0,1,5,0,0,0,1,0,6,0,0,0,0,4,3,7,7,0,0,24,10,0,0,0,0,34,10,1,0,4,7,0,0,0,0,0,7,0,0,0,0,3,3,5,5,0,0,27,13,1,0,0,0,milew001,rodre004,,rodre004,milew001,53,Jun 1,@,BAL,"L,5-7",8.0,10,7,7,0,0,7,4,0,3.9,34,129,82,0,0,0,0,34,1,0,0,0,0,0,0,3,Jeff Nelson,"E.Rodriguez (5-31-L), B.Boyer (1), F.Abad (3)",,0.2571428571428571,0.29411764705882354,0.2777777777777778,0.29411764705882354,0.34285714285714286,0.6764705882352942,0.6206349206349207,0.9705882352941178,0.0,1.0,1.25,0.20588235294117646,0.0,0.2608695652173913
20170602,BOS,AL,54,BAL,AL,53,2,3,51,BAL12,33193,30,4,1,0,1,2,0,0,0,1,0,8,0,1,0,0,2,4,3,3,0,0,24,6,1,0,0,0,32,9,1,0,2,3,0,0,0,1,0,7,0,0,0,0,6,4,2,2,0,0,27,7,0,0,0,0,ashea001,porcr001,bracb001,porcr001,ashea001,54,Jun 2,@,BAL,"L,2-3",8.0,9,3,3,0,1,7,2,0,3.89,33,150,102,0,0,0,0,32,1,0,0,0,0,0,0,4,Laz Diaz,"R.Porcello (4-48-L), H.Hembree (2), R.Scott (4), J.Kelly (3)",,0.13333333333333333,0.28125,0.16129032258064516,0.30303030303030304,0.26666666666666666,0.5,0.42795698924731185,0.803030303030303,0.0,0.0,1.25,0.21212121212121213,0.030303030303030304,0.30434782608695654
20170603,BOS,AL,55,BAL,AL,54,5,2,54,BAL12,35470,34,9,4,0,1,5,1,0,0,3,1,6,0,0,2,0,6,3,2,2,0,0,27,9,0,1,2,0,33,7,1,0,1,2,0,0,0,2,0,10,0,0,2,0,6,4,5,5,0,0,27,13,0,0,2,0,pricd001,bundd001,kimbc001,pricd001,bundd001,55,Jun 3,@,BAL,"W,5-2",9.0,7,2,2,0,2,10,1,0,3.86,35,138,84,3,0,0,0,33,1,0,0,0,0,0,2,3,Doug Eddings,"D.Price (4-73-W), J.Kelly (0-H), C.Kimbrel (2-Sv)",,0.2647058823529412,0.21212121212121213,0.32432432432432434,0.2571428571428571,0.47058823529411764,0.3333333333333333,0.794912559618442,0.5904761904761904,1.0,0.0,1.0,0.2857142857142857,0.05714285714285714,0.2727272727272727
20170604,BOS,AL,56,BAL,AL,55,7,3,54,BAL12,31819,35,9,1,0,2,5,0,0,0,5,0,7,2,0,0,0,6,4,3,3,1,0,27,8,0,0,2,0,35,9,5,0,0,3,0,0,0,1,0,11,2,0,2,0,6,3,5,5,0,0,27,11,1,0,0,0,salec001,tillc001,,salec001,tillc001,56,Jun 4,@,BAL,"W,7-3",9.0,9,3,3,0,1,11,0,0,3.84,36,149,102,1,0,2,0,35,5,0,0,0,0,0,2,4,Cory Blaser,"C.Sale (4-56-W), B.Boyer (2-H), R.Scott (1-H), M.Barnes (3)",,0.2571428571428571,0.2571428571428571,0.35,0.2777777777777778,0.45714285714285713,0.4,0.8071428571428572,0.6777777777777778,1.0,1.0,1.1111111111111112,0.3055555555555556,0.027777777777777776,0.375
20170606,BOS,AL,57,NYA,AL,55,5,4,54,NYC21,41516,33,6,1,0,3,5,0,0,0,2,0,8,0,0,0,0,3,5,3,3,1,0,27,9,1,0,2,0,35,9,2,0,1,1,0,0,0,4,0,13,0,0,2,0,8,4,5,5,0,0,27,10,0,0,0,0,pomed001,tanam001,kimbc001,pomed001,tanam001,57,Jun 6,@,NYY,"W,5-4",9.0,9,4,3,1,4,13,1,0,3.83,39,204,120,1,1,0,0,35,2,0,0,0,0,0,2,5,Tom Hallion,"D.Pomeranz (5-54-W), R.Scott (1-H), J.Kelly (2-H), M.Barnes (1-H), C.Kimbrel (2-Sv)",,0.18181818181818182,0.2571428571428571,0.22857142857142856,0.3333333333333333,0.48484848484848486,0.4,0.7134199134199134,0.7333333333333334,1.0,1.0,1.4444444444444444,0.3333333333333333,0.10256410256410256,0.38095238095238093
20170607,BOS,AL,58,NYA,AL,56,0,8,51,NYC21,44380,31,5,1,1,0,0,0,0,0,0,0,5,0,0,1,0,4,2,7,7,0,0,24,7,2,0,1,0,36,12,0,1,2,8,0,0,0,3,1,7,1,0,1,0,7,2,0,0,0,0,27,15,0,0,1,0,sabac001,porcr001,,porcr001,sabac001,58,Jun 7,@,NYY,"L,0-8",8.0,12,8,7,1,3,7,2,0,3.89,39,142,96,1,1,1,0,36,0,1,1,0,0,1,1,2,Phil Cuzzi,"R.Porcello (4-38-L), B.Boyer (2)",,0.16129032258064516,0.3333333333333333,0.16129032258064516,0.38461538461538464,0.25806451612903225,0.5555555555555556,0.4193548387096774,0.9401709401709402,0.0,1.0,1.875,0.1794871794871795,0.07692307692307693,0.37037037037037035
20170608,BOS,AL,59,NYA,AL,57,1,9,51,NYC21,46194,31,4,0,0,0,0,0,0,0,4,0,12,0,1,1,0,7,3,9,9,0,0,24,7,0,0,0,0,37,13,0,0,3,9,0,0,1,5,0,6,0,0,0,0,10,4,0,0,1,0,27,11,1,1,1,0,pinem001,pricd001,,pricd001,pinem001,59,Jun 8,@,NYY,"L,1-9",8.0,13,9,9,0,5,6,3,1,3.99,43,160,103,2,0,0,0,37,0,0,0,0,0,0,0,3,Vic Carapazza,"D.Price (4-27-L), F.Abad (6), B.Workman (34)",,0.12903225806451613,0.35135135135135137,0.22857142857142856,0.4418604651162791,0.12903225806451613,0.5945945945945946,0.35760368663594466,1.0364550597108737,0.0,0.0,2.25,0.13953488372093023,0.11627906976744186,0.35714285714285715
