,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
Home Team Caught Stealing,0.016532344552470966,0.050195429722857926,0.0495682521167527,-0.07928245444269473,0.03754313601093418,-0.00888846624078847,-0.021163553998634437,-0.04373975451567548,-0.05535667407755643,-0.03704159493555172,-0.01943933357175043,-0.06259375721674114,-0.07371307277124038,0.002070405441683695,-0.019600607961639,0.07196893876461426,-0.021099572673561242,0.03939589366500719,0.04557897605521756,-0.027865566336458827,-0.01496967591719007,0.00820962516186596,0.06805438212757532,0.0022249627858421956,0.03427674615710785,0.035614975228698956,0.036370942015011294,-0.028942317095724045,-0.014953602498489732,-0.03179932109640073,0.11458738494693026,0.006609835720862338,0.0036678010313524754,0.06933842694814506,-0.012531676230584586,-0.05883366225187515,0.09789569540596474,0.005232276307557863,-0.0017374238633898137,0.0440966371506728,0.038869316658864075,0.03642764123246223,-0.03650031237560171,0.03348576215092134,0.05228761056526138,0.03861034633469857,-0.0348143312710055,0.0037729623928281,1.0,-5.840043015116466e-05,0.06883825738485978,-0.05118750228621344,0.03271637080791619,-0.06926339119319354,-0.0701120380254985,0.0054880692683105005,-0.057780133909568994,0.019868314650139177,-0.023758297856727666,-0.03152672690500646,-0.02718186734861081,0.006217786908582676,0.042502010348307674,-0.04955206048423892,0.15723720438783284,-0.047190849092928144,0.165249354759082,-0.07711755877644995,0.11378174746084369,-0.07045525797897548,0.13966585139129187,-0.031081798399708954
Home Team G Double Play,0.0007121427276586279,-0.029970196651246908,-0.02957798618949133,0.04354084996686064,-0.0400343463913087,0.0902569017330078,-0.0019965577626390543,0.04741678412534965,0.008757179548793365,-0.040769422804219115,0.03245579266566132,0.07711973976555583,0.04193553228965394,-0.02582544617125772,-0.014682802822740107,0.019157895845631948,0.0009133471122928998,0.019757013975953933,0.04612271016189506,0.049507652285660377,0.0582413215641871,0.010220950661624385,0.0070157687460972095,-0.04264206132090888,0.02212206023205238,-0.03901706910538106,-0.03948445232351205,-0.01576129551249912,-0.060475026478055215,0.0954469794066083,0.42645776407772046,-0.001096793214452953,-0.043056824278265425,0.9121013589174413,-0.023786658104583074,-0.05540857589217418,0.09479432272083016,-0.04384864902969836,-0.04040051059677573,-0.02134440765796229,-0.045086577329868,-0.006446658495203411,-0.05250291751426892,0.0272699038366888,0.06543499601664692,0.0031480427069940494,-0.15416350787894287,-0.0646791489942536,-5.840043015116466e-05,1.0,0.00710628864531463,-0.1006442463495514,0.026948955560307755,0.044627812559957715,0.04397350718862584,0.009868812133401125,0.033341202519010564,0.07669933364057084,0.024847714080126912,0.03865716704931435,-0.06447333873778997,0.015277527128208478,-0.023786658104582848,-0.007031230377235683,0.1412573614316891,0.0029125236202286854,0.1699527210894364,0.040023046902611284,0.047821982917822047,0.02847026941459899,0.09538127930473428,0.012762538385772269
Home Team Awarded First on Interference,0.049692553098862335,0.032271748460603066,0.03230433034122062,0.015466672976286028,0.02337966489206467,0.026110340042229202,0.05117804807820397,0.032606176772533524,0.027004806626201108,0.021994599553962654,0.011121484212725935,0.00026677471890654416,0.015606253204457911,-0.015228477270101029,0.0013435199780859508,-0.03784636096584731,0.09243992356799823,0.02476421759122421,0.026023191365476067,-0.012738374232831088,-0.01749512889611805,0.023628417067541443,-0.009894616056618377,0.06542615553657478,0.054887194235151024,0.008214955080524349,0.008386846111424652,0.0736341048540717,-0.019228906531126702,0.01878975264848307,0.023347926265295558,0.15869395146978982,-0.02715144295057547,0.010503011041442054,-0.002845526892525972,0.020763221899469317,0.031771032570466345,-0.025228084188556137,-0.006443823187046227,0.03992001861669677,0.02136651504682974,0.030207265273046333,0.049460640473376664,-0.01964817942225775,0.013006747752707474,-0.0053671039305480785,0.001000107336330685,0.00509814031546161,0.06883825738485978,0.00710628864531463,1.0,0.04690567234042553,0.08028032493259399,0.024549200234202616,0.02493632880261953,0.026119969047570323,-0.01855120239602916,0.03298815216840155,0.01933589048716433,-0.012295945185966724,-0.0015583719573559562,0.01970018380288359,-0.002845526892525996,0.028958020791447003,0.032193236317895856,0.047960731602465036,0.023387519080886786,0.012425059906382029,0.02761734384116295,0.026491330604005485,0.027796712699768297,0.01604528287770309
Home Team LOB,-0.03876460097809716,-0.01774665466937882,-0.017935811972952694,0.11030786388157161,0.10759194254527152,0.24986501957355806,0.01871917119778731,0.210053075274543,0.10826971134281743,0.07810458293768675,0.009710579051093399,0.05987051275858474,0.10688376822115835,0.05919013335847874,0.05629013331937561,-0.02333138596527782,0.11729490259137226,0.04539027039799442,0.050125955388016646,0.005024586399328946,0.03673007010506178,-0.011228191770951974,0.005971318968987399,0.09830589379483495,0.4396041135334088,0.09595603401675444,0.09717353861022764,0.13109206161204123,0.0594729911735864,0.2297979036399779,-0.02632802442902224,0.16555024222598486,0.06988990410887017,-0.10948284174150824,0.003434503898458835,0.5587614322640678,0.4414756376076899,0.23430592321476035,0.01652737453278437,-0.09489349177635925,0.11081053258273584,0.13921465741515354,0.06022259429541387,0.19189299436535162,0.5576291725391636,0.26869316146621797,0.1362509219295749,0.19807359217826848,-0.05118750228621344,-0.1006442463495514,0.04690567234042553,1.0,0.18574476147805677,0.11141096893053476,0.11259763316256251,0.014439622028842965,0.03433285820644839,0.25448796148881014,0.08690014903975965,0.01077463055506029,0.03161651744172771,-0.0019508809490703725,0.003434503898458828,0.08329310110108862,0.4239623733152222,0.09068422463172598,0.5087120867980254,0.07752752513891695,0.11848982908920674,0.08705180908482832,0.26830686448064434,-0.016731291955522493
Home Team Pitchers Used,0.19006080156591626,0.09950707038413947,0.09901360683190533,0.4048258983017169,0.08929555914658212,0.41305368545785287,-0.004629857560391476,0.5230105785395162,0.4101402373529713,0.22216792889807183,0.10065092057362399,0.1711665932537663,0.39674228677095125,0.10338383648489362,0.17943813826519123,0.12815763538802305,0.38090399368093936,0.22213295350498677,0.17261626939551497,0.16469406575726223,-0.008412858322594403,-0.0618532530780096,0.022340934839683146,0.43704115084667644,0.4177344675822542,0.0798458992378688,0.07955459801240683,0.06965652260605819,0.059008237908798354,0.42267063706912134,0.12364706641400397,0.05822217230395639,0.022066565339202423,0.04389913294755055,0.017192095415825743,0.39717898961454723,0.13970097803877624,0.055719562149701654,0.03476749989464773,0.08980192471856538,0.08825769035930711,0.04234544113469022,-0.006408739764175309,0.042476531312741456,0.15435480668251722,0.13641250101128397,0.1987950132862036,0.07077723569099215,0.03271637080791619,0.026948955560307755,0.08028032493259399,0.18574476147805677,1.0,0.3871548365761395,0.38457517122762896,0.16611772476561376,0.00511717302237922,0.36831256272274243,-0.010967481058671158,0.145921946165295,0.02849694413005696,-0.04883912747985947,-0.01972406823111675,0.39141853003383226,0.04946846584519817,0.4347913860070762,0.0647985927962912,0.30640082438275734,0.04586179936140856,0.3727004518748355,0.05563491246404202,-0.018796314262529895
Home Team Ind ER,0.022665696563569634,-0.02386180340547293,-0.02417972496243075,0.9699212321668598,0.021921602376762543,0.1682803044590275,-0.02849185801179891,0.6007070356052313,0.7883781932587522,0.4883092228866519,0.1926417831764464,0.5657158978576634,0.9729271488124578,0.12937383724482615,0.2800015532081578,0.1287364847134742,0.3508606418711917,0.17544039770891295,-0.1255870093604478,0.1228410630803309,0.0025314591014409184,0.005570081319895367,0.021213034887486732,0.23046327682185466,0.24584907195036737,0.023539546357516657,0.024589663911698596,0.028113206138757573,0.015485776565557979,0.29293941706222143,0.05920511630050741,-0.014199288803473842,-0.0026103308427570795,0.037041211877564914,-0.018276468094230235,0.2892348074795,0.0797519776802864,0.04273568695111118,0.024952950787190467,0.023662041717174936,0.027527480838693757,-0.1325459682203581,0.012225408699072902,-0.03663010670653105,0.05117447953106891,-0.07571678713252943,0.11020600445215414,-0.03290611975732085,-0.06926339119319354,0.044627812559957715,0.024549200234202616,0.11141096893053476,0.3871548365761395,1.0,0.9991710980326871,0.1852148799716678,0.03447439707076334,0.0022419174376087916,0.07067426378773174,0.1427158392697781,0.006753544582581797,0.00827989339236549,0.018289007694980982,0.7850479232054491,-0.026889661689771423,0.7670238097868968,-0.02758681531766378,0.8130757239088166,-0.019836230103180717,0.8439238894668412,-0.023902726224859932,0.02658272074121581
Home Team Team ER,0.022534068958264153,-0.026033711142414286,-0.0262727384728246,0.9671044042577407,0.020726714621876426,0.16810543874413117,-0.027937331647132593,0.5991236174073277,0.7868273520178077,0.48907537740874163,0.19170956768679379,0.5664394675795438,0.9707184099294544,0.12881026027792455,0.278842695152474,0.12908949767489022,0.3496474548051027,0.17613434191601968,-0.12674481861251044,0.11925614579780598,0.0020938431421459063,0.0058918296780555626,0.021539610358913473,0.22993209512409707,0.24548198944319344,0.02253787215419599,0.023585029925346664,0.02952452036677019,0.01604257986032632,0.2925896651511123,0.060325863984777475,-0.015092902252364248,-0.005469129654594039,0.036361926681965646,-0.0182562845307089,0.2883715086205309,0.0791038007300261,0.042685375765131796,0.026102088935445442,0.02191035682714233,0.026174007225286133,-0.1321296651837111,0.01272212700080046,-0.03508799572935875,0.051426111340007546,-0.07526213818743148,0.10778198366556754,-0.03346600232783036,-0.0701120380254985,0.04397350718862584,0.02493632880261953,0.11259763316256251,0.38457517122762896,0.9991710980326871,1.0,0.17997479323809928,0.03507066291507863,0.0022951034487562628,0.06982730889754048,0.138447733059297,0.00749235415454893,0.008747529798399836,0.01841979241834184,0.7841062505421681,-0.02681826719021281,0.766088607864807,-0.02767844039341811,0.8134182523665819,-0.020618692549663652,0.8438073633389418,-0.024481867356886865,0.025785555972884493
Home Team Wild Pitches,0.04485595391220993,0.018463670169940362,0.01934541823731069,0.19964728047676897,-0.025469839982316035,0.09933906213028658,0.02923460791066169,0.17355885805140261,0.16301372068266276,0.10732317764651406,0.032380759920535206,-0.001794390343278282,0.16327839723774182,0.0200648739997876,0.05850980966086957,0.06944755184558662,0.19838082841176002,0.09781779671824334,0.0702502468476789,0.09275593921226902,-0.011435268146727453,0.010312344219878587,0.005893681496764466,0.17924938219009673,0.0838030525036946,-0.017406089089841845,-0.01771904916789846,0.024100291838449302,0.01720407602429904,0.12262428643419923,-0.0005162845408449558,-0.011744122406804709,-0.026911647841851485,0.03371978946058545,0.025521924061464325,0.07186644890542468,-0.005726112450502699,-0.016893649007005795,0.007022049271083523,0.0002327018612217698,-0.021179132560428714,-0.029090905241380367,0.014472920636419587,6.981265313916457e-05,0.012119366466888857,-0.006311776495050442,0.0779588817867356,-0.040483890961072154,0.0054880692683105005,0.009868812133401125,0.026119969047570323,0.014439622028842965,0.16611772476561376,0.1852148799716678,0.17997479323809928,1.0,0.0006940455931841465,0.06290461700242996,0.03342179513059777,0.05610175432756926,-0.004873653277280913,0.004961784522587815,-0.015324360550626656,0.1829273525532774,-0.033543423635664975,0.20045128024991474,-0.02970737926331329,0.0902969476115237,-0.02857299299598429,0.13696473827805522,-0.030769826973262866,0.014167226750903376
Home Team Balks,0.03074593109493088,-0.013891979815694589,-0.015503918122131243,0.047463303151720496,0.012687568412717197,-0.002371380467016383,-0.007837187569057786,0.014408451191876575,0.02235536146328083,-0.0035623605916621005,-0.022898630369373847,0.008914371487997846,0.04036346786679561,-0.03468864141933148,0.02137716387358654,0.02757274246777006,0.020124511667977636,-0.005442563058449272,0.0008982514173074287,0.0867365213839317,0.011126370609301559,0.008749415032034412,0.026450567316524176,0.0025319810041635796,0.07181774074920175,0.016121824097936444,0.016398031640416467,0.010377108158607628,-0.009827093144699778,0.008207836875543691,-0.013407497177736254,-0.01844520951846839,-0.01446412099226235,0.024623631774170786,-0.004474554658046993,0.02373821135726345,0.013551990650913358,0.042329537704850026,0.007115008593912415,0.026083494790437617,0.006468270644827666,-0.014841764368005756,-0.023419316447847328,0.0034037943892423327,0.03779985865566372,-0.00033091419277894593,0.05029333463483541,0.011688905221818736,-0.057780133909568994,0.033341202519010564,-0.01855120239602916,0.03433285820644839,0.00511717302237922,0.03447439707076334,0.03507066291507863,0.0006940455931841465,1.0,-0.015133127437609948,0.006513093963408102,0.026490473076533693,-0.012263613467660478,0.0036091498651264825,-0.004474554658047024,0.02725795218650398,0.0040200127248326625,0.03187357942787567,0.021336338224999248,0.013931645690332537,0.02597870269334225,0.02148696895159888,0.025905259639045955,-0.008719172558030593
Home Team Put-outs,-0.039799931827487325,-0.040322580196250055,-0.03953426137489577,0.006375192878576082,0.006356084204123689,0.9559198778133413,0.00840959398602268,0.586637424081714,0.0975821164587317,0.0024035943171346686,-0.01730237606852161,-0.0005780564401462816,0.00041611880454373685,0.1459407001238593,0.049281897211088124,0.013438075460935362,0.15064959227565178,0.19166567099313225,0.2595349128760715,0.08496294894943313,0.054117647579448785,-0.0025837892337004504,-0.0014675499197448305,0.2286219264812151,0.3788107243834999,-0.0028231265242366433,-0.0024912595323079317,0.07172590309876306,0.040462657147574556,0.8575879696050834,0.33937255533971317,0.07962394871524571,0.038133682964779966,0.09523736297641545,-0.0061196225011161814,0.6387789818463361,0.09094002505450298,0.02070469084424941,0.02737350084373057,0.023090730172997672,-0.0018751566385002718,0.20648303055309114,-0.018266112998339138,0.08565895961141612,0.20355900594473136,0.29353812455839756,0.25592975520014716,0.06897926825347502,0.019868314650139177,0.07669933364057084,0.03298815216840155,0.25448796148881014,0.36831256272274243,0.0022419174376087916,0.0022951034487562628,0.06290461700242996,-0.015133127437609948,1.0,0.2382262567221506,0.06468696633627201,0.0025385856464113085,0.030373860885702708,-0.006119622501116252,-0.048287112012690765,-0.06192203454442372,-0.04073651443164673,-0.043494035670061174,-0.08057363231257184,-0.08461033432878454,-0.07039809584467377,-0.07488288542812434,0.0031171539990323
Home Team Assists,-0.08906577221807586,-0.029983459763210752,-0.03219606943775755,0.0677812377192861,-0.006696495581663269,0.24384581113110473,-0.09461614733563882,0.1097605795311669,0.12736274600062275,0.03845730184133431,-0.003350571153554571,0.03941209492373642,0.058517260075724775,0.14394807353699673,-0.0388277714072304,-0.017181811008665605,0.032479640968511005,0.06120179262332969,-0.3614031931589418,0.0052579888908271056,0.1295480158533028,0.37406757364266074,-0.028592228960560278,-0.07146124105019884,0.0920774244162959,-0.005263317933908227,-0.004054560201125186,0.005369008592606686,0.015994118814600937,0.2325378608791194,0.07983318443460347,0.00016939398685138248,-0.019044694237663324,0.03634650705338723,-0.0009423771480594562,0.17872109196260275,0.04169645475459719,0.017708724112824214,0.03256579635340184,-9.401485239660627e-05,-0.010110640270317843,0.07237077900833629,0.023359468072952874,-0.029321223229104566,0.058749257831716604,0.08064986495672952,0.0485687415093666,0.029288785714497008,-0.023758297856727666,0.024847714080126912,0.01933589048716433,0.08690014903975965,-0.010967481058671158,0.07067426378773174,0.06982730889754048,0.03342179513059777,0.006513093963408102,0.2382262567221506,1.0,0.02809924651977928,0.009307047921449945,0.3669383468584293,-0.016826606996275594,0.12929229994375097,-0.00758206425968711,0.11925204106504761,-0.0022520627978044835,0.09646536270439367,-0.013580498764419321,0.11072312633690991,-0.010293180963093361,-0.012061280185170883
Home Team Errors,-0.07483956487540273,-0.019143009423490856,-0.021446787580346682,0.28876590532070456,-0.02001250145298672,0.11983519060919588,-0.03978537498608092,0.25734975874602106,0.18768053135025448,0.13577654267876776,0.043467450761848075,0.029231061026166356,0.23180385047426183,0.11642526512671912,0.1661197704356612,0.028888681060578347,0.12666945452551007,0.07461006312447283,-0.02647525331852733,0.09993918074271799,0.02180165369679259,0.0007804554364250219,0.15763733643530656,0.19174871769921759,0.057200950966217724,-0.015521156085201653,-0.015906763606136944,-0.0033217921620910034,-0.008715749050143282,0.15707070563559006,0.03248224747883384,0.015047918952227506,0.0204787151192257,0.03778812965587981,0.04274367170342891,0.10812589709520394,0.004847909686446849,0.0056100318399514145,-0.0053435058091116485,-0.04346446242118102,-0.017218158368727546,-0.006689728023706444,0.021918240349361445,-0.01092411760212104,-0.010919690562057022,-0.03460311133756874,0.06307963153402843,-0.011130153215840578,-0.03152672690500646,0.03865716704931435,-0.012295945185966724,0.01077463055506029,0.145921946165295,0.1427158392697781,0.138447733059297,0.05610175432756926,0.026490473076533693,0.06468696633627201,0.02809924651977928,1.0,0.023217595466098112,0.016528180096585788,-0.019421189487194058,0.16025053975527798,-0.04351528845267459,0.15074449288530042,-0.04917619336913195,0.1046107624417337,-0.05831607344980044,0.12810905198975994,-0.05861880182742487,-0.0026398997576941737
Home Team Passed Balls,2.683506866386111e-05,0.0032248283225568075,0.004461054570691765,0.021499610851585693,0.01433724476513595,0.006815139079333522,0.0033726521663075826,0.008809806758973726,-0.00986920001074589,0.014097698138834646,0.039898994918940514,-0.044624000055629484,0.014087099466678282,0.03272609797408561,0.019362522989292807,-0.0029673195107259346,0.056549097801651876,-0.00291378551942972,0.056466044096386024,-0.026822924376087416,-0.06806839075045512,-0.02532117790882608,-0.02271880259051522,0.03848902383787393,0.029375838567338084,0.017507984746862448,0.017900161406618535,0.017587375694370837,-0.014676586755739674,0.009864163835510517,-0.04209905158708432,-0.021825715198445634,0.00900384066471403,-0.08126107752524389,-0.0065335494947334335,0.029341041958717683,0.007543923389545816,0.0109718961926401,0.009253382710021968,-0.043252578786815765,0.012987705828912205,0.005867481676822192,0.00363607755836031,0.007919345599052613,0.013051836746975255,0.009470303048100476,-0.020698456016852534,0.02708437609609205,-0.02718186734861081,-0.06447333873778997,-0.0015583719573559562,0.03161651744172771,0.02849694413005696,0.006753544582581797,0.00749235415454893,-0.004873653277280913,-0.012263613467660478,0.0025385856464113085,0.009307047921449945,0.023217595466098112,1.0,-0.030142394494451316,-0.006533549494733424,-0.0014872023025357033,-6.941311315751631e-05,0.014392088044144543,-0.0011919366214722719,-0.02592176676472294,-0.027896428931704874,-0.012332668276970011,-0.019890373912357002,-0.026378862857346683
Home Team Double Plays,0.03411780191854213,-0.02856295277254987,-0.029182534139504692,0.012748297519489603,0.01295111322783181,0.030119812946626162,-0.0061985296924266875,-0.07098672659051156,0.14975900526043318,0.0023524428626194947,-0.018300451543479656,-0.019897845248868645,0.004162204873017574,0.0044219159866014345,0.03197249128485983,0.005573602409932599,0.10808135929552205,0.023837631067493457,-0.2003400372381209,-0.062455815071978546,0.04720776242732386,0.9199607957738349,-0.005761457793926987,-0.06698712920119199,0.016380615281997506,0.014332401915105349,0.014971922928466079,0.015412692176420774,-0.011196648032477198,0.027948526414833287,0.017022094857839377,-0.007088838157077614,-0.0038186453669346344,0.008499863138918266,0.0030798835314737845,0.018378621994655252,7.168221700180396e-05,-0.021958872652593404,0.02796147226658921,0.01005121715105023,0.013124365563274327,0.015005012306272651,0.004208999118747681,-0.028214632990912827,0.023352010834351438,-0.013884603800107378,0.015100876082916988,0.030571928299326357,0.006217786908582676,0.015277527128208478,0.01970018380288359,-0.0019508809490703725,-0.04883912747985947,0.00827989339236549,0.008747529798399836,0.004961784522587815,0.0036091498651264825,0.030373860885702708,0.3669383468584293,0.016528180096585788,-0.030142394494451316,1.0,0.0030798835314737867,0.23793363215665836,-0.0006923744048069888,0.25064517112648266,8.80318318457314e-05,0.11327292681775761,0.0008285811006062517,0.17151114658391603,0.0006099934249585681,0.013809084402206857
Home Team Triple Plays,0.04073595103105928,0.023386946529194916,0.02335936524048445,0.014346034825979483,0.031879370148168176,-0.013707702210862906,-0.04079538418302957,0.001395442797658802,0.017357609449467855,0.0064650969222723575,-0.009799703610088091,-0.0014015391206990881,0.016954605453785812,-0.010413701656528053,-0.013821919389067868,-0.014288244859507906,-0.026414953218005372,-0.011237994020270368,0.0025508057617294566,-0.017977243061932213,-0.013523022047900596,0.0075146497584160496,-0.002386583867750077,-0.03718380198990663,0.07562185993060538,0.03650217170607898,0.036607321261743445,0.024870642227793758,-0.0046380170649435865,-0.01901240820123326,0.026685994669941055,0.013201755450257126,-0.006548934830941384,-0.025448440215838853,-0.000686341798215528,-0.020912256500891492,-0.012310854243823678,0.006492831856178067,-0.009764755650745964,0.047689767480953,0.025842997511564093,0.04261032491801264,-0.013016401244642812,0.0724639219574942,0.04010276068657362,-0.01062296155367928,0.0008121802170229426,-0.01735797202300151,0.042502010348307674,-0.023786658104582848,-0.002845526892525996,0.003434503898458828,-0.01972406823111675,0.018289007694980982,0.01841979241834184,-0.015324360550626656,-0.004474554658047024,-0.006119622501116252,-0.016826606996275594,-0.019421189487194058,-0.006533549494733424,0.0030798835314737867,1.0,0.012563487393201475,0.01068261011633978,0.009358193980237935,0.023819924362035387,0.012473387844790443,0.031512340677489765,0.012043024594911276,0.03067095501409556,-0.026963994319000553
Visiting Team Batting Average,-0.02916261749099785,-0.02464657058147789,-0.025127414901417608,0.7863164166892698,0.017600458831356715,0.09635185393447866,-0.005046326035834667,0.5980634068654012,0.9265188595552245,0.512030691623469,0.1840658505121994,0.34459004212278543,0.7806192873030374,0.21901855398928907,0.3639689055674654,0.1434023992330859,0.38840245584404715,0.26292512271421514,-0.1989284712318335,0.1822593905683928,0.07888833286724005,0.21919473522873137,0.022132526882418447,0.54931723832282,0.1914080751960876,0.014715710301366156,0.015076785612319355,-0.008843825037068992,0.005074760142384258,0.20822017834961418,0.023292161375784954,-0.013778205170088353,0.004878876306048489,-0.00854315867592123,-0.00027174680313426006,0.21438497579965113,0.057863633129827285,0.04812638821973002,0.035787995699259285,-0.0010562572960683015,0.02500283366031651,-0.08127108408808985,-0.003940964891163499,-0.05786619909896402,0.036003540705843294,-0.0894852093083125,0.07901597827772538,0.009170563440001812,-0.04955206048423892,-0.007031230377235683,0.028958020791447003,0.08329310110108862,0.39141853003383226,0.7850479232054491,0.7841062505421681,0.1829273525532774,0.02725795218650398,-0.048287112012690765,0.12929229994375097,0.16025053975527798,-0.0014872023025357033,0.23793363215665836,0.012563487393201475,1.0,-0.025026388044489044,0.9566572605990276,-0.027991746522576123,0.8005858517111907,-0.0226939159258786,0.9065193590105454,-0.026043506566476343,0.022774655360924708
Home Team Batting Average,-0.02238314151030024,0.022640610781963215,0.021785253764879397,-0.033302651019283785,0.7731958646715906,-0.21067396434474947,0.019050981913095868,-0.024689338996694715,-0.008446434924273128,0.006629078118175303,-0.030512025745014864,-0.005937622170311924,-0.029638291837125682,-0.055826696386880675,-0.03995023777458061,-0.028361209730763216,-0.04291198024415591,-0.12141282395080452,0.006215518976213721,-0.08884974700482924,-0.03656681977364125,0.007030287616038277,0.021418441266063754,-0.0037418875201420117,0.2821554975873448,0.7731669515134609,0.7733907088838123,0.10929110278801728,0.041754577900578974,-0.3184483992074545,0.02496842996960701,0.12203135073509236,0.04493269946516105,0.17213204557332346,-0.0029075598763897447,0.38862732873623496,0.9093884483368515,0.46330178398430194,0.13315479412243655,0.3429945936856606,0.773879357856076,0.18441513198059414,0.306190125694376,0.07599689551122693,0.34454447675851585,0.2358998887691739,-0.2053400285769393,0.17922528598973245,0.15723720438783284,0.1412573614316891,0.032193236317895856,0.4239623733152222,0.04946846584519817,-0.026889661689771423,-0.02681826719021281,-0.033543423635664975,0.0040200127248326625,-0.06192203454442372,-0.00758206425968711,-0.04351528845267459,-6.941311315751631e-05,-0.0006923744048069888,0.01068261011633978,-0.025026388044489044,1.0,-0.017856447312596255,0.9544893607882475,-0.0049432330864350735,0.7874244673930776,-0.010080077816078182,0.8975311907241974,-0.017053773410463335
Visiting Team OBP,-0.009700597216198249,-0.041669011983998624,-0.04223879863686238,0.76834674045159,0.019126672834397035,0.10059451835822136,-0.0063688882025486285,0.5658190135931812,0.865898685209009,0.47547231698605436,0.17229781307515027,0.34861607302590913,0.7627874460217634,0.1690423202781358,0.25685796446876025,0.18466621513631867,0.56015030255365,0.24630604855853852,-0.1643451853971447,0.1921333392509425,0.09015945905111249,0.23715509353898787,0.019964633649399995,0.6198619031542967,0.19905172508909008,0.017505540903815474,0.017906390412285898,0.002771361187358857,5.287292540223103e-05,0.20948409746166272,0.023335432259587154,-0.01321195890538608,0.017721898307292212,0.004901167860168555,0.006705703360709285,0.21503768283218191,0.061359857293205526,0.04533148738599599,0.03938845460551309,0.0056854376654134646,0.025563423748927453,-0.09570844784826041,0.0016912452122054625,-0.04992045675255802,0.047302614018136874,-0.08378528510751886,0.08632178649762078,0.007540657863272135,-0.047190849092928144,0.0029125236202286854,0.047960731602465036,0.09068422463172598,0.4347913860070762,0.7670238097868968,0.766088607864807,0.20045128024991474,0.03187357942787567,-0.04073651443164673,0.11925204106504761,0.15074449288530042,0.014392088044144543,0.25064517112648266,0.009358193980237935,0.9566572605990276,-0.017856447312596255,1.0,-0.01807240785198746,0.7625251613680918,-0.015635954437986654,0.8967436444037968,-0.017500815856463764,0.025606064716583114
Home Team OBP,0.006482442607756072,0.026746333055505278,0.025839558151845018,-0.0342571825115971,0.7550722321304258,-0.18927645051730982,0.00810665457966865,-0.02206082065674141,-0.014138370912919357,0.001319171430506784,-0.030197769597861943,-0.0001733585542109215,-0.030308696610662877,-0.06025243805759055,-0.03839058970210348,-0.016859682556946153,-0.03321201615334791,-0.10908159251263065,0.012967924890712752,-0.09408480938045893,-0.027829090624483507,0.00572174988395276,0.028307936633395734,-0.00470971672343072,0.34574795888420917,0.7548752870608296,0.755278783416656,0.11860698552047567,0.043454980607172525,-0.29602028052867196,0.02375237376542141,0.11967364069102715,0.04055334392857972,0.19948958753304255,-0.004184883612424184,0.37001280018002436,0.8500928535074521,0.4321212161518773,0.1155667766284417,0.3461815623101341,0.7530233784183935,0.13223561844260687,0.18146725546719036,0.15206911671234732,0.5221246019719309,0.21239815344367194,-0.17280371598511768,0.2076287098548968,0.165249354759082,0.1699527210894364,0.023387519080886786,0.5087120867980254,0.0647985927962912,-0.02758681531766378,-0.02767844039341811,-0.02970737926331329,0.021336338224999248,-0.043494035670061174,-0.0022520627978044835,-0.04917619336913195,-0.0011919366214722719,8.80318318457314e-05,0.023819924362035387,-0.027991746522576123,0.9544893607882475,-0.01807240785198746,1.0,-0.006595414486874362,0.7472281866938483,-0.011291263836061214,0.8861083122523912,-0.023033707942500987
