,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
Home Team G Double Play,0.03545056456615799,0.023009534460149896,0.022325586323053426,0.04107725361753835,-0.0847527074936462,0.02598551557230909,-0.021934453128393077,0.00901589196923547,-0.0221111829219191,0.03980474691361043,0.038328468986433765,0.036629799450801206,0.03636108570090172,-0.0043267143748188614,0.05400672601361756,-0.03588059660246123,0.031242946948966777,-0.033710872015809745,0.021612844026217378,0.014476122023012312,0.015615068697700267,-0.017409908134577688,-0.013476550658614753,-0.017027242464552825,-0.07973007121861807,-0.08108359211612962,-0.013378768040061611,-0.050418984319496166,0.05002471556930461,0.33124141201049895,0.023268713008661096,0.030579200249595467,0.7345632486692092,-0.023820841734016798,-0.09627796903574526,0.022950975086602748,-0.05289733108553545,-0.03646829213417179,-0.04898559947551318,-0.09207688286298489,-0.011557507069113581,-0.08153462728253805,0.05595585904151797,0.019794210752482968,-0.04582698768018809,-0.15609865166394088,-0.03766841279850231,-0.06880140811397063,1.0,0.01249957423997304,-0.10287290838419894,0.004225533725913107,0.03633106067763398,0.03745795443664702,-0.009690457842922339,-0.06092907271280863,0.005350243328615688,0.04334298295425643,0.023425182303111428,-0.004495665190969079,-0.010639348151029644,-0.02449946190282781,,0.03920771693972135,0.07561233241186748,0.025594625730670326,0.09332139615656301,0.05824528830708084,-0.022209514051363035,0.050517631393177866,-0.018520992405062553,0.0383146862459071
Home Team Awarded First on Interference,-0.007329566438638,-0.04025534611101717,-0.04153890557267744,-0.032682247748508225,-0.04018364585682119,0.007578207565600756,0.8707411828565721,0.6399735993880566,-0.01762093133317352,0.03800333198782416,0.45980654091617595,-0.019550336535594758,-0.014436938674626702,-0.0006108627966538867,-0.007129051988734047,-0.03570657434586424,-0.0010641229487763967,-0.06488558348391295,-0.013479597611800977,0.017480652411701797,-0.007661961450344151,0.846907290957352,-0.05481742967762553,-0.038955144060165155,-0.04782422644668019,-0.04799938831389467,0.022550757633389994,0.29821959142308013,-0.17350230043672465,-0.043325599052726364,0.026046827067158336,0.0066431809187259645,0.51953164264265,0.8680268304679705,-0.17517440842160475,-0.07961515623653498,-0.042895586039923224,0.00880369059171177,0.44842328879208426,-0.015805487013950587,-0.027458190020626532,-0.013507630140192546,-0.013454719444323377,-0.005789869963100015,0.049638699335107006,-0.06647112985641798,-0.01639483407729073,0.14281461007161525,0.01249957423997304,1.0,-0.046422625719365576,-0.057291048475506014,-0.028074226245655132,-0.027953156214599362,0.24975988597382573,0.23064396669914974,-0.22475834321988478,-0.06391036317759544,-0.013153708183230575,-0.01425800648851022,0.5349307801837394,0.8652332495550819,,-0.06611475290829649,-0.08143546080176357,-0.0858019432006411,0.038291826502405035,-0.05133604190045268,0.866695986331277,-0.06773738040442825,0.8638873368588312,0.006905260016630137
Home Team LOB,0.013610843326096455,-0.009604606681240723,-0.010155467627350482,0.039899085816747004,0.15281739519441476,0.2617519201602629,-0.06420678047681048,0.009890891222719255,0.0794154384720109,-0.005885808651804691,-0.05771498092909982,0.038651269317440534,0.03510850657718444,0.0857012739371329,-0.006716805024620981,0.08760910292081522,0.0903573088187617,0.05881598148443977,0.06322223648785188,-0.009343768008085758,0.040416957570501844,-0.05388453980474957,0.13058077201131374,0.45181052218890544,0.146754808258979,0.14655728857310568,0.1550997869216982,0.05647400684274639,0.24104135445654515,0.04238396371986826,0.14128796116169823,-0.0013969032078517058,-0.11813847479989116,-0.06765408303897955,0.5676994550283866,0.5114569053070972,0.24641090212416297,-0.009782018500220226,-0.10144800805341003,0.15082739580460025,0.17715639282115675,0.07810781039794963,0.15961680849343735,0.5970679830422897,0.31965888665796227,0.10063303932196851,0.14619731201660557,-0.04890737352118867,-0.10287290838419894,-0.046422625719365576,1.0,0.184725679848388,0.03975227068654447,0.041642587756261486,-0.02726922812815022,-0.026095013445393635,0.2854916123016808,0.1269571785678336,0.07152775625892813,0.035823935191016884,0.0070570258906348165,-0.06699669292837841,,0.05439661524799263,0.5097557287940255,0.052949654408721084,0.5677785542959845,0.008211910668036731,-0.05498441881800731,0.025232128091211285,-0.032938507943458775,-0.03462550538568672
Home Team Pitchers Used,0.034084374297082186,0.10560287261433163,0.1054298903515833,0.42848528253163953,0.043666104889894315,0.484642041670208,-0.07487453779458832,0.26115678428409134,0.23628218074053253,0.06922667525358212,0.13677476149443582,0.42464920527673733,0.12601215100931476,0.11939296396915557,0.11255485758838145,0.3700916653872759,0.21031510883806298,0.17486349195876807,0.1993546694886166,0.01129871280382078,-0.0016300514049148696,-0.08401538366415048,0.44393125885270124,0.41935094993482186,0.03186466929302746,0.03349106028795402,0.04458170185075686,-0.016618714648639916,0.4996481583524818,0.1398459678975747,0.07099733503703849,0.0008986641829581447,-0.03262555827238741,-0.079723115915586,0.4129699727636207,0.0918825834132881,0.016603001554807824,0.03677071271778293,-0.042989244856262286,0.03466916280843713,0.026889540003701938,0.0699958789503981,0.06373045770936762,0.14554212467912794,0.06631138170413614,0.19189883839787675,-0.007972310014085025,0.023881867124795817,0.004225533725913107,-0.057291048475506014,0.184725679848388,1.0,0.4078863475820512,0.4068284332629348,0.09558794267422678,0.05415050870140659,0.4438472564262031,0.08772037395935281,0.18144395318683026,0.04792516198821358,-0.03646228304439152,-0.07889068524277355,,0.42902287779705034,-0.01774195553334135,0.4698185701134971,-0.004981428934836162,0.3402011054229656,-0.0847460886715038,0.4126342642021207,-0.08451890543703798,-0.037930167022504645
Home Team Ind ER,0.04879584951453654,-0.015691371365278265,-0.01643820461245769,0.9700273028087358,0.03850391383050104,0.17141336276273336,-0.029666380102086273,0.4922053166966808,0.420473656893404,0.1486683093566622,0.5016098036795053,0.9707326333410066,0.08793010790700999,0.22654126335701957,0.10523809999262167,0.3541549122489667,0.17902036919975686,-0.06019825581990667,0.151247353990735,-0.03548935427100657,-0.04754497819592904,-0.037124138896666284,0.18976801887160155,0.19724504702294177,0.032796269220049724,0.03328324808531967,-0.026118954167530493,-0.06337646240793728,0.2892740327002019,0.02874784910110031,0.018295238213610617,-0.020143616748707592,0.00290424276010555,-0.03718722460084815,0.2735777517001178,0.05575385492748503,0.0023301620684389912,0.01973228790687827,0.021035931837466482,0.03448168813603856,-0.11951375966195743,2.349714421641409e-05,-0.00621926828482091,0.005803421528496607,-0.12352941249553535,0.14041986403094592,-0.09874822666348182,-0.04573298835883497,0.03633106067763398,-0.028074226245655132,0.03975227068654447,0.4078863475820512,1.0,0.9983872435665473,0.19113612468472257,0.040429241891490275,0.027029588531916827,-0.005104165859777662,0.1320628009276651,0.06507016108435244,-0.06964700324420689,-0.03569185003339689,,0.7538257073940667,-0.07475404698837816,0.7317630204229965,-0.07087639447260483,0.8041368374807203,-0.03801280608118545,0.8363340469092324,-0.04054335377138735,-0.031953929250701896
Home Team Team ER,0.05065676366094379,-0.016463321393499326,-0.01718547332200325,0.9662896613533997,0.03965206898428593,0.17103203532200914,-0.029678865550326346,0.49247473259039287,0.42126535346138566,0.14909399770934892,0.5017762833959608,0.9671932350045476,0.08712805658603152,0.22827619304694322,0.10419474803073692,0.35201988993794325,0.1773419252606524,-0.06136525845484906,0.15174163296861823,-0.035877122248397716,-0.047648687269359315,-0.03708326328758522,0.19186573404565552,0.19755692708024689,0.034167728978438755,0.03465508506826356,-0.025602508000077937,-0.06291037212770538,0.2885715598058388,0.028163081432788287,0.018665354846294904,-0.01950406762002388,0.0041418981146548,-0.037194196109809896,0.2742554022900936,0.05807565795506983,0.003616679254426196,0.019426173454757615,0.02178438136528237,0.0359614281358832,-0.11867887783957205,0.00040857975308057436,-0.005787425126002973,0.0070617878695351495,-0.12271426848621259,0.13969473029705173,-0.09934382621981466,-0.044184028103528804,0.03745795443664702,-0.027953156214599362,0.041642587756261486,0.4068284332629348,0.9983872435665473,1.0,0.19103719375265843,0.04123082370762697,0.027085510986418825,-0.005199173103748389,0.12768766163797204,0.06106852392557671,-0.0693702510539955,-0.035692138348378505,,0.7537506570363135,-0.0717884895420789,0.7311235883586816,-0.06795893187764733,0.8047429060270385,-0.03784481132595299,0.8365272650667971,-0.04026430207539428,-0.0345355373632561
Home Team Wild Pitches,-0.014227966823565915,0.014671713456414737,0.01502719895730296,0.18577597612096575,-0.009011041689387303,0.06115679112698237,0.2837728267496649,0.3127357785330593,0.09877797667325007,0.02535297324036262,0.15535079434352292,0.1564290249897782,0.005430908319940753,0.07440105247857354,0.08168907399408695,0.18544638881620812,0.06455446474502541,-0.02728575652060416,0.047861237709938345,0.030074361460080752,0.008916320133508026,0.27326750513971265,0.12784400996890502,0.02416807648853906,-0.01005465226259743,-0.011497555393304985,0.07832699760954205,0.03282968551767847,0.022157641406461967,-0.04113380625670388,-0.032123925206019414,-0.013310911989384954,0.16012089872377352,0.2805510235042572,0.017668529569156075,0.002270745291446572,-0.004469913540120375,0.010371494922537293,0.16050399679257926,-0.005152083365523982,-0.02752875893205371,0.019067394562302196,-0.026843962107646644,-0.03907138012730243,-0.030859267131372867,0.020723697987996545,-0.041659306648142026,0.037913047582457456,-0.009690457842922339,0.24975988597382573,-0.02726922812815022,0.09558794267422678,0.19113612468472257,0.19103719375265843,1.0,0.0495159526387541,-0.04545171092876731,0.02113813769058587,0.04304001548761928,0.041833197675751006,0.18913686144340588,0.2792154841542453,,0.16622460848932036,-0.04484594464749809,0.18107568220637157,-0.016197714994921536,0.07712266963915392,0.28117999102395297,0.12091225281465283,0.27917117376849276,0.02421666032673425
Home Team Balks,-0.0050917800129775485,-0.009675549981574133,-0.009252440533337033,0.036607254676152175,-0.031149214389667387,0.03842668280610515,0.24869835177698768,0.220860561601003,0.023976026341859448,0.03397193991395553,0.1298043850915679,0.0379378791093519,0.02768878991404995,0.042246336636228704,0.019373848876024797,0.05855587493518812,0.09739267649376357,0.010665452389094316,0.01947309680884793,-0.02301059256287432,-0.021956922831783136,0.2379991686143354,0.07005168041857882,0.03437127501807325,-0.02936889533356073,-0.02890878259419018,0.02279859756807763,0.06473794998041797,-0.014152744546869364,-0.019182439814034075,0.002824866006200851,-0.02999524679593114,0.1167753724056374,0.24690428900823283,-0.026210623368872064,-0.044232919025649464,-0.016752636472202587,0.0027793690241240143,0.14138724404140146,-0.022684059165262768,-0.03915503097292823,-0.015201420210442242,0.004586648924131279,-0.03135240145638711,0.00014345154884887656,0.03301035387783025,0.037590713995610425,0.08265535752430403,-0.06092907271280863,0.23064396669914974,-0.026095013445393635,0.05415050870140659,0.040429241891490275,0.04123082370762697,0.0495159526387541,1.0,-0.031423274640397285,-0.01610851819578197,0.002219559224768093,0.0336181501910222,0.1359707889961605,0.24593822059887777,,0.051891354750770086,-0.0617587566804232,0.04731951318450488,-0.028940605652986937,0.015467533280289367,0.2460950551435203,0.028288462875555736,0.24377068702699317,0.004880825580038149
Home Team Put-outs,-0.02000249797542358,-0.004914275080047589,-0.004110584038352083,0.03349488495180543,-0.014935147536287791,0.9288184073000988,-0.2712643079064305,-0.108234080837295,0.06221970153817314,0.0674011801299802,-0.15817940556339177,0.027972277542951673,0.1721248070804914,0.026203286445781866,0.08661915740259048,0.17161852904556008,0.1942646714078833,0.27412623983341167,0.10702220981864081,0.009402632472168961,0.04867171879148586,-0.2747556040410628,0.28815822375979155,0.42627802840391227,-0.012878661961483781,-0.012185181539392253,0.04216788207626207,-0.010751017692306566,0.8845133618595963,0.3420121736109831,0.028945792254781756,0.00885828502402433,-0.14464221156968507,-0.2775863439847223,0.6711655711576187,0.11570480617568434,0.027135583377343394,0.0197014678122931,-0.14657694723814627,-0.02344490743455194,0.19804653766487018,0.01241606709027863,0.08463042105514533,0.18428063532335662,0.2251775188657592,0.26879761352007847,0.030880437943545686,0.014204873318626045,0.005350243328615688,-0.22475834321988478,0.2854916123016808,0.4438472564262031,0.027029588531916827,0.027085510986418825,-0.04545171092876731,-0.031423274640397285,1.0,0.3415243048116313,0.09634281808213413,0.008588203694443157,-0.10984611627222092,-0.2769250995084877,,-0.0020004860129571953,-0.050615139887138,0.014356992467730487,-0.0683251118887866,-0.04420601801569503,-0.2845033510529025,-0.025941829307856424,-0.2857196212397955,-0.03854525014009019
Home Team Assists,-0.01796047424423494,-0.020109784405629785,-0.018473818266176358,-0.0024361474981337543,-0.00403468299232869,0.32004578965116043,-0.08404236104077709,0.000294613741458054,-0.008869141415546707,0.02335655279919328,-0.09718119255607152,-0.014845450984367509,0.19818331730018007,-0.04984909778654531,0.10929473528407942,0.016875419372755943,0.09264416801480124,-0.3026457204964845,0.05305499910845102,0.10660038487136507,0.34037401456785876,-0.07907122772649523,0.013569644473993453,0.15712235004680547,-0.005500978402643217,-0.004273547203120713,0.03641378242555375,0.025848834212505563,0.3029678259469401,0.15070151578896107,0.024106141014287704,-0.018598310543288057,-0.01346970016706456,-0.08614504374877269,0.2368599987809471,0.06738145361037774,-0.012845195668763035,0.027229268331970282,-0.041866166411778115,-0.010718929501666473,0.12194910826070247,-0.006216690653082505,0.009890924996461986,0.08127042772964146,0.09410601702263154,0.04779349412227738,-0.007977117302861193,-0.016215609291714346,0.04334298295425643,-0.06391036317759544,0.1269571785678336,0.08772037395935281,-0.005104165859777662,-0.005199173103748389,0.02113813769058587,-0.01610851819578197,0.3415243048116313,1.0,0.04689939447192009,-0.030817581390204636,0.213263886318578,-0.08066049347377806,,0.08674893049108018,0.017297070569315492,0.0809667269888821,0.014808846440179435,-0.00835499672060946,-0.08671450128671661,0.02381834040758785,-0.08571863797903763,-0.04005073770137659
Home Team Errors,-0.012451345985562029,0.011691346895564666,0.011869691105936593,0.26746768265271975,-0.016571099133142468,0.14312144181939931,-0.015407669212685727,0.11077698087391999,0.06888662251915915,0.03121439204590034,0.048107536282085375,0.23372304206048658,0.10221346094965811,0.10046747464194165,0.04612342359126717,0.11568206495327277,0.09837361809328547,0.0013473791123335107,0.1694490726897529,0.035053732237115845,0.009538122151546343,0.0019613134995502524,0.19707876702032823,0.10237763341694471,-0.023186596110784618,-0.02136173485036731,0.0013868483661562175,-0.007316633114915486,0.17435651391291018,0.1009610751148862,0.04181409846941186,-0.01458460792281178,0.00627634827461682,-0.019679387185578892,0.13326795490269508,0.010103143938895045,0.010031007710944355,0.04205812905265685,-0.03940612613575578,-0.018847054001575124,-0.011383031048827241,-0.005334943694161162,-0.005846533831997567,0.057359912395424636,0.0004789724431353977,0.050607333217808075,-0.0054353727267864764,-0.01256382349515786,0.023425182303111428,-0.013153708183230575,0.07152775625892813,0.18144395318683026,0.1320628009276651,0.12768766163797204,0.04304001548761928,0.002219559224768093,0.09634281808213413,0.04689939447192009,1.0,0.029713827304186768,0.0012867731362788157,-0.013048513322410412,,0.1487894376437032,-0.03571552311980921,0.13878738409216318,-0.020721334012843255,0.0975121087403845,-0.021870402699273293,0.11978692207456973,-0.02255714436398653,0.035082889387866266
Home Team Passed Balls,0.0047334736137245766,0.014827184951947438,0.015848603281637997,0.10309710626077748,-0.0023656569422927246,0.022867904044567802,-0.005540340962820412,0.042181297987483816,0.07695348431043116,0.007013053129833304,0.012962559780835891,0.087028236593555,0.01186494715749461,0.0145487187565925,0.02719805412609813,0.0902135907533437,0.04605041046954232,0.06537089409187731,-0.007626617362848465,0.004849977121508292,-0.027649109898895005,0.007689710707088352,0.07402718500336698,-0.0007251897519097322,2.0191292595946587e-05,0.0008084810735792337,0.023059729680341545,-0.00700580675594483,0.03504273030368159,0.02140681657125666,-0.028741523104626576,-0.014061186498939771,-0.01972614340316721,-0.006755888721750014,0.03389632687712165,0.0126911753440255,-0.002252031784935815,0.01365043663692513,-0.01345361629758948,0.0020632895253638165,-0.019054547206047906,-0.00024431496619285845,0.016635556407265096,0.026247517517897313,-0.03328981075643072,0.013433307863812709,-0.03878270458258789,0.03663472174023944,-0.004495665190969079,-0.01425800648851022,0.035823935191016884,0.04792516198821358,0.06507016108435244,0.06106852392557671,0.041833197675751006,0.0336181501910222,0.008588203694443157,-0.030817581390204636,0.029713827304186768,1.0,-0.024119700082243838,-0.006948353891369992,,0.07303663102435615,-0.004481196888742514,0.08942850801676397,0.00864166404812201,0.048137892272171065,-0.007140022235829961,0.06681041580026277,-0.006773374427476843,-0.01662818027040518
Home Team Double Plays,-0.0056103474326910825,-0.016578151800454757,-0.01621853390731704,-0.07144916564722888,0.015911527942342574,0.03374227561207503,0.6082218736390315,0.4871163670074873,-0.06080894124717903,0.09171353401563187,0.25468338779133004,-0.06488282146274152,-0.01740687273024036,-0.030511429532863208,0.05466273725861578,0.048520058234077734,-0.004071721158159924,-0.18797020058554503,-0.04338865748724771,-0.014932977531260489,0.7101652725506913,0.5968671109037945,-0.08421853465297534,-0.030456940902385578,0.01383293679049276,0.013983933886508164,0.07034516169583474,0.20665152105664575,-0.11202874959373497,-0.010850086365552535,0.011013433382195735,-0.011913613300159852,0.3518583007240733,0.6074168155606251,-0.0707974681083318,0.004325732300544938,0.015147525900596013,-0.00960924621210635,0.321548478912394,0.030587333520179116,0.013216163133634615,-0.007124697301946333,-0.0692842404198841,0.039126960678614056,0.052528041525176074,-0.06455381904623875,0.004129255706591054,0.08819063936070176,-0.010639348151029644,0.5349307801837394,0.0070570258906348165,-0.03646228304439152,-0.06964700324420689,-0.0693702510539955,0.18913686144340588,0.1359707889961605,-0.10984611627222092,0.213263886318578,0.0012867731362788157,-0.024119700082243838,1.0,0.6030262921024963,,0.07877228682368874,0.0005671879516064037,0.09223067755890493,0.0785174801364643,-0.022907164550570167,0.6086783369624106,0.01767812408655415,0.6086856804400204,0.01632902123126286
Home Team Triple Plays,-0.008058691557272275,-0.03317520340372473,-0.0331155628558699,-0.036970918284318324,-0.028800875932138162,-0.015028259143145043,0.9938254273274302,0.7259796096906471,-0.03401983923258102,0.058472321548977434,0.5134561946542643,-0.01884474622765246,-0.013226388952273136,-0.01412135648116755,-0.017323411711234762,-0.04454196484545308,-0.013679028779755157,-0.07877087506882369,-0.015418930747051193,-0.014666565109853036,-0.025640474114120418,0.9674245666048686,-0.0718294494268047,-0.05633471123593219,-0.03576078301172459,-0.03594260793482452,0.033947241401559566,0.34754305084220427,-0.22187202041774165,-0.07580688301806073,-0.017463351602573562,-0.006071764202220085,0.5711511108766761,0.9909491780866544,-0.19561457488505815,-0.06724537688247043,-0.03150386286084673,-0.011756972321666833,0.5270756595794507,-0.0015682821322056217,-0.01718163706917653,-0.014761826914428596,-0.017607396259874165,-0.02762791229580293,0.0356428347164288,-0.06776113590330238,-0.01148368429689648,0.14961766668234294,-0.02449946190282781,0.8652332495550819,-0.06699669292837841,-0.07889068524277355,-0.03569185003339689,-0.035692138348378505,0.2792154841542453,0.24593822059887777,-0.2769250995084877,-0.08066049347377806,-0.013048513322410412,-0.006948353891369992,0.6030262921024963,1.0,,-0.07759574423210593,-0.07372329403855782,-0.10204287256210581,0.05558901119402765,-0.06638955017268319,0.991165926730067,-0.08432671371849475,0.9884063709475446,0.024323711220045327
Unnamed: 75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visiting Team Batting Average,0.008718526695329253,-0.004882504671130582,-0.005278504009847515,0.7574013266232527,0.03560669633177021,0.1023425186756452,-0.07137619021490747,0.5619620889082578,0.4493706661391762,0.1326915596970982,0.24384952108084543,0.7484443386852496,0.25037773362777616,0.3148038606170319,0.13402011444741735,0.3978436459847177,0.29761515250427145,-0.14012502503426671,0.17654032453309246,0.059413981094911916,0.15254637764178292,-0.07179925248499949,0.557800758430995,0.14518806369014356,0.03218850840288546,0.030460599257523382,-0.003186609015413119,-0.09370251483453954,0.2122026840738131,0.020805200583020694,0.024938971767638516,-0.048739530430510575,-0.015223094953100442,-0.08093443864899104,0.20856990736911676,0.05674210559492092,0.011148376128699697,0.01809432669818856,-0.017456937766834244,0.03560099527104858,-0.08139129535291521,0.01914979545022754,-0.024213026811553146,0.03025575635227196,-0.10464924904610733,0.06605755429442657,-0.08327407496762988,-0.02399148372911155,0.03920771693972135,-0.06611475290829649,0.05439661524799263,0.42902287779705034,0.7538257073940667,0.7537506570363135,0.16622460848932036,0.051891354750770086,-0.0020004860129571953,0.08674893049108018,0.1487894376437032,0.07303663102435615,0.07877228682368874,-0.07759574423210593,,1.0,-0.029957663302172755,0.9507390395638028,-0.036144539842660556,0.7538897673370726,-0.0787074714258876,0.8812285542332292,-0.07970520812531567,0.009235803312968565
Home Team Batting Average,0.04192310994600701,-0.016144751606071223,-0.017087295141877464,-0.08284428999220593,0.759572676404223,-0.20285405183677357,-0.07479216674075023,-0.0770983975727993,-0.024746867972807018,-0.040011883585831784,-0.07856943312240389,-0.08126567916822151,-0.09487214776217354,0.00847871266863258,-0.05252283923555982,-0.03910821490967064,-0.060934756560432464,-0.0207774161620505,-0.07510416461750317,-0.07799301127909404,0.05867278974946624,-0.07124170828463405,0.006736438518148507,0.3184302895354271,0.7630711367897955,0.7631164315771206,0.16473489405781236,0.03459073755970292,-0.2762809563420808,-0.015818999986025286,0.09678352791316355,0.006272001465728024,0.037865348804261,-0.07349403242869434,0.3663430147882037,0.8831752855177748,0.451225034908213,0.09844266970167061,0.2653772467470784,0.7574128859369464,0.24019099937847893,0.3479318252168144,0.08811179663021695,0.44074245468109,0.2623148166277038,-0.18494690493013258,0.2102212766579149,0.06134297605901174,0.07561233241186748,-0.08143546080176357,0.5097557287940255,-0.01774195553334135,-0.07475404698837816,-0.0717884895420789,-0.04484594464749809,-0.0617587566804232,-0.050615139887138,0.017297070569315492,-0.03571552311980921,-0.004481196888742514,0.0005671879516064037,-0.07372329403855782,,-0.029957663302172755,1.0,-0.03151910017315623,0.9459960867092996,-0.03732620056208343,-0.01679504400973205,-0.037922349414288535,0.01956721350927726,0.00391441844550679
Visiting Team OBP,0.009413966620759362,-0.01570973746014533,-0.016395355479576892,0.7336294143514394,0.03675808397535872,0.10961859389337317,-0.09500604032177916,0.49369308097973286,0.4093987431828031,0.12459565358311649,0.2297780307788177,0.7237539872010994,0.18530712723779633,0.20221846751326944,0.20011619066840264,0.579647958963521,0.2820302411553988,-0.10627953078169584,0.19760218034883412,0.061924116306808795,0.18619218693303125,-0.09184466009491146,0.6325106417298514,0.16132372571589082,0.03395759758031089,0.032365528370157305,1.2300207718351148e-05,-0.1092573972572995,0.22102868818627483,0.02563374477770581,0.017220847998010037,-0.05181505393559422,-0.03874069255997756,-0.10356679872312764,0.21166105279089142,0.05249828721923461,0.012274502223584595,0.02368679502347755,-0.030765683687116574,0.03898075282295933,-0.07543621790248525,0.020044944060254654,-0.014020511216595406,0.03157962479181109,-0.09634232069159542,0.06293188504219614,-0.09201525826145698,-0.028723778656350313,0.025594625730670326,-0.0858019432006411,0.052949654408721084,0.4698185701134971,0.7317630204229965,0.7311235883586816,0.18107568220637157,0.04731951318450488,0.014356992467730487,0.0809667269888821,0.13878738409216318,0.08942850801676397,0.09223067755890493,-0.10204287256210581,,0.9507390395638028,-0.03151910017315623,1.0,-0.04155357358589632,0.7077140679689694,-0.10204552820070525,0.8667068937249386,-0.10313553009416473,0.009461342744882788
Home Team OBP,0.06904508742663891,-0.021025466218053762,-0.021762791901606064,-0.07573900455922053,0.7490867854977334,-0.1840607567650435,0.05473894559484455,0.022759675810099363,-0.02698716371116317,-0.025698116803506768,-9.839692670027598e-06,-0.07500665466457837,-0.09597237503036254,0.021628894780294217,-0.06084183473199909,-0.03378682865557803,-0.06694230598819222,-0.01909359667529149,-0.06225110143545894,-0.0719024653316089,0.054703180545243146,0.0564540603122986,0.0060186982433788,0.3709259948773112,0.7515459534819942,0.7517856185042235,0.18953416354341598,0.08145990522066052,-0.2846981606431513,-0.018446560366136573,0.09318745243880563,0.026989397509656225,0.13355750468018507,0.05531640864080609,0.33733084040907796,0.8284435379788415,0.41052908416066236,0.07924020781137271,0.3416545150705957,0.7475469206854588,0.17514774120541085,0.21877750956944503,0.15395352791430852,0.5833549956905395,0.24452827373522426,-0.15414754099217673,0.21931731067569105,0.10064809753693234,0.09332139615656301,0.038291826502405035,0.5677785542959845,-0.004981428934836162,-0.07087639447260483,-0.06795893187764733,-0.016197714994921536,-0.028940605652986937,-0.0683251118887866,0.014808846440179435,-0.020721334012843255,0.00864166404812201,0.0785174801364643,0.05558901119402765,,-0.036144539842660556,0.9459960867092996,-0.04155357358589632,1.0,-0.036925425544523355,0.10973085906982019,-0.041322350571504234,0.14753978355672195,-0.0026135703458393714
Visiting Team Slugging,0.06323115216766581,-0.021875658637732935,-0.02157497470967436,0.7952065063900334,0.055333847085483535,0.06572753600667235,-0.06057754131099321,0.48520668305384806,0.47254370603677237,0.20835859038120572,0.6486239962467505,0.7987493694397361,0.066927852657357,0.15948527424605857,0.016151068497883836,0.15756301431726366,0.1397066788771374,-0.08988505403591499,0.06658518622763554,0.016575516886581234,0.04026010308373703,-0.0700093144805537,0.20561428983445282,0.14609432358810961,0.049131765331678776,0.04839581564522136,-0.032220682427932704,-0.07095097493200052,0.1795813625898283,-0.007863055305861117,0.02347882353344918,-0.023524325348472687,-0.000571671598544336,-0.06912906278198289,0.17834681897328541,0.044296544232124306,-0.002101788104836845,0.023345128742259646,0.014400822884072217,0.051895546801235835,-0.10004455765803369,0.011328796142302654,-0.014761283342671697,0.017763060361240923,-0.13509284614607242,0.1046751195956876,-0.08237957170776869,-0.042317168444646225,0.05824528830708084,-0.05133604190045268,0.008211910668036731,0.3402011054229656,0.8041368374807203,0.8047429060270385,0.07712266963915392,0.015467533280289367,-0.04420601801569503,-0.00835499672060946,0.0975121087403845,0.048137892272171065,-0.022907164550570167,-0.06638955017268319,,0.7538897673370726,-0.03732620056208343,0.7077140679689694,-0.036925425544523355,1.0,-0.06600898794315779,0.9657948982451477,-0.06709933917257233,-0.02674662178087356
